Watching PID 1137041 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       354.36     351.76     294.37
0.430       713.87     711.27     656.39
0.659       713.96     622.11     656.74
0.884       713.96     708.98     683.73
1.104       713.96     708.76     683.73
1.323       713.96     708.35     683.75
1.544       713.96     708.14     683.78
1.771       713.96     707.92     683.78
1.995       713.96     707.70     683.78
2.217       713.96     707.48     683.78
2.435       713.96     707.29     683.78
2.653       713.96     707.07     683.78
2.872       713.96     706.85     683.78
3.090       713.96     706.64     683.78
3.308       713.96     706.42     683.78
3.525       713.96     706.01     683.78
3.742       713.96     705.79     683.78
3.959       713.96     705.57     683.78
4.176       713.96     705.35     683.78
4.393       713.96     705.14     683.78
4.609       713.96     704.95     683.78
4.826       713.96     704.73     683.78
5.047       713.96     696.42     683.78
5.270       670.95     653.19     669.36
5.488       262.52     244.87     260.93
5.700       262.47     244.78     260.88
5.908       262.47     244.72     260.88
6.115       262.47     244.69     260.88
6.322       262.47     244.69     260.86
6.530       254.75     240.85     253.14
6.736        43.78      30.48      42.17
6.941         5.78       1.35       4.13
7.144         5.78       1.35       4.13
7.348         5.78       1.35       4.13
7.552         5.78       1.35       4.13
7.756         5.78       1.35       4.13
7.959         5.79       1.64       4.83
8.163         5.79       1.64       4.83
8.367         5.79       1.64       4.83
8.571         5.79       1.64       4.83
8.774         5.79       1.64       4.83
8.978         5.79       1.64       4.83
9.182         5.79       1.64       4.83
9.386         5.79       1.64       4.83
9.590         5.79       1.64       4.83
9.793         5.79       1.64       4.83
9.997         5.79       1.64       4.83
10.201        5.79       1.64       4.83
10.405        5.79       1.64       4.83
10.609        5.79       1.64       4.83
10.813        5.79       1.64       4.83
11.017        5.79       1.64       4.83
11.220        5.79       1.64       4.83
11.423        5.79       1.64       4.83
11.627        5.79       1.64       4.83
11.830        5.79       1.64       4.83
12.034        5.79       1.64       4.83
12.238        5.79       1.64       4.83
12.442        5.79       1.64       4.83
12.645        5.79       1.64       4.83
12.849        5.79       1.64       4.83
13.053        5.79       1.64       4.83
13.257        5.79       1.64       4.83
13.461        5.79       1.64       4.83
13.664        5.79       1.64       4.83
13.868        5.79       1.64       4.83
14.072        5.79       1.64       4.83
14.276        5.79       1.64       4.83
14.479        5.79       1.64       4.83
14.683        5.79       1.64       4.83
14.887        5.79       1.64       4.83
15.091        5.79       1.64       4.83
15.294        5.79       1.64       4.83
15.498        5.79       1.64       4.83
15.702        5.79       1.64       4.83
15.905        5.79       1.64       4.83
16.109        5.79       1.64       4.83
16.313        5.79       1.64       4.83
16.517        5.79       1.64       4.83
16.721        5.79       1.64       4.83
16.925        5.79       1.64       4.83
17.128        5.79       1.64       4.83
17.332        5.79       1.64       4.83
17.536        5.79       1.64       4.83
17.740        5.79       1.64       4.83
17.943        5.82       2.30       4.87
18.146        5.84       3.24       4.90
ERROR: can't open /proc/1137041/smaps: No such file or directory at /scratchNVME/pg-tpch/wss.pl line 226.
