Watching PID 2560698 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       422.82     420.32     315.26
0.428       714.13     708.94     610.06
0.649       714.13     708.71     610.06
0.872       714.13     708.49     610.06
1.092       714.13     708.31     610.06
1.313       714.13     708.09     610.06
1.534       714.13     707.87     610.06
1.756       714.13     707.65     610.06
1.978       714.13     707.43     610.06
2.198       714.13     707.21     610.06
2.417       714.13     707.03     610.06
2.637       714.13     706.59     610.06
2.857       714.13     706.37     610.06
3.077       714.13     706.15     610.06
3.308       714.13     705.96     610.85
3.540       714.13     705.74     610.85
3.762       714.13     705.52     610.85
3.984       714.13     705.31     610.85
4.204       714.13     705.09     610.85
4.429       714.13     704.87     610.85
4.656       714.13     704.46     610.85
4.880       714.13     704.24     610.85
5.106       714.13     670.35     610.85
5.330       714.13     669.51     610.85
5.548       713.32     668.26     610.85
5.766       707.93     662.13     610.84
5.982       628.61     582.15     623.44
6.193        81.60      40.20      76.44
6.399        81.60      40.20      76.44
6.604        81.60      40.20      76.44
6.809        81.60      40.20      76.44
7.014        81.60      40.20      76.44
7.219        81.60      40.20      76.44
7.424        81.60      40.20      76.44
7.629        81.60      40.20      76.44
7.834        81.60      40.20      76.44
8.039        81.60      40.20      76.44
8.244        81.60      40.20      76.44
8.450        78.49      39.01      73.33
8.656        22.36      10.96      17.18
8.860        22.36      10.96      17.18
9.064         9.44       4.69       4.27
9.268         9.44       4.69       4.27
9.471         9.44       4.70       4.27
9.675         9.44       4.70       4.27
9.879         9.44       4.70       4.27
10.083        9.44       4.70       4.27
10.286        9.44       4.69       4.27
10.490        9.44       4.70       4.27
10.694        9.44       4.69       4.27
10.897        9.44       4.70       4.27
11.101        9.44       4.70       4.27
11.305        9.44       4.70       4.27
11.508        9.44       4.69       4.27
11.712        9.44       4.70       4.27
11.916        9.44       4.70       4.27
12.120        9.44       4.69       4.27
12.323        9.44       4.70       4.27
12.527        9.44       4.70       4.27
12.731        9.44       4.70       4.27
12.935        9.44       4.69       4.27
13.139        9.44       4.69       4.27
13.343        9.44       4.70       4.27
13.546        9.44       4.70       4.27
13.750        9.44       4.70       4.27
13.954        9.44       4.70       4.27
14.158        9.44       4.70       4.27
14.362        9.44       4.69       4.27
14.566        9.44       4.70       4.27
14.769        9.44       4.69       4.27
14.973        9.44       4.69       4.27
15.177        9.44       4.70       4.27
15.381        9.44       4.69       4.27
15.584        9.44       4.69       4.27
15.788        9.44       4.69       4.27
15.992        9.44       4.69       4.27
16.196        9.44       4.69       4.27
16.399        9.44       4.69       4.27
16.603        9.44       4.69       4.27
16.807        9.44       4.69       4.27
17.011        9.44       4.69       4.27
17.215        9.44       4.69       4.27
17.419        9.44       4.69       4.27
17.622        9.44       4.69       4.27
17.826        9.44       4.69       4.27
18.030        9.44       4.69       4.27
18.234        9.44       4.69       4.27
18.438        9.44       4.69       4.27
18.641        9.44       4.69       4.27
18.845        9.44       4.69       4.27
19.049        9.44       4.69       4.27
19.253        9.44       4.69       4.33
19.457        9.44       4.69       4.33
19.661        9.44       4.69       4.33
19.864        9.44       4.69       4.33
20.068        9.44       4.69       4.33
20.272        9.44       4.69       4.33
20.476        9.44       4.69       4.33
20.680        9.44       4.69       4.33
20.883        9.44       4.69       4.33
21.087        9.44       4.69       4.33
21.291        9.44       4.69       4.33
21.495        9.44       4.69       4.33
21.699        9.44       4.69       4.33
21.903        9.44       4.69       4.33
22.106        9.44       4.69       4.33
22.310        9.44       4.69       4.33
22.514        9.44       4.69       4.33
22.718        9.44       4.69       4.33
22.922        9.44       4.69       4.33
23.125        9.44       4.69       4.33
23.329        9.44       4.69       4.33
23.533        9.44       4.69       4.33
23.737        9.44       4.69       4.33
23.941        9.44       4.69       4.33
24.144        9.44       4.69       4.33
24.348        9.44       4.69       4.33
24.552        9.44       4.69       4.33
24.756        9.44       4.69       4.33
24.960        9.44       4.69       4.33
25.164        9.44       4.69       4.33
25.367        9.44       4.69       4.33
25.571        9.44       4.69       4.33
25.775        9.44       4.69       4.33
25.979        9.44       4.69       4.33
26.183        9.44       4.69       4.33
26.387        9.52       5.04       3.95
26.591        9.52       5.04       3.95
26.795        9.52       5.04       3.95
26.998        9.52       5.04       3.95
27.202        9.52       5.04       3.95
27.405        9.52       5.04       3.95
27.609        9.52       5.04       3.95
27.812        9.52       5.04       3.95
28.016        9.52       5.04       3.95
28.220        9.52       5.04       3.95
28.423        9.52       5.04       3.95
28.626        9.52       5.04       3.95
28.830        9.52       5.04       3.95
29.034        9.52       5.04       3.95
29.237        9.52       5.04       3.95
29.441        9.52       5.04       3.95
29.645        9.52       5.04       3.95
29.849        9.52       5.04       3.95
30.053        9.52       5.04       3.95
30.256        9.52       5.04       3.95
30.460        9.52       5.04       3.95
30.664        9.52       5.04       3.95
30.868        9.52       5.04       3.95
31.072        9.52       5.04       3.95
31.276        9.52       5.04       3.95
31.480        9.52       5.04       3.95
31.683        9.52       5.04       3.95
31.887        9.52       5.04       3.95
32.091        9.52       5.04       3.95
32.295        9.52       5.04       3.95
32.498        9.52       5.04       3.95
32.702        9.52       5.04       3.95
32.906        9.52       5.04       3.95
33.110        9.52       5.04       3.95
33.313        9.52       5.04       3.95
33.517        9.52       5.04       3.95
33.721        9.52       5.04       3.95
33.925        9.52       5.04       3.95
34.129        9.52       5.04       3.95
34.332        9.52       5.04       3.95
34.536        9.52       5.04       3.95
34.740        9.52       5.04       3.95
34.944        9.52       5.04       3.95
35.148        9.52       5.04       3.95
35.351        9.52       5.04       3.95
35.555        9.52       5.04       3.95
35.759        9.52       5.04       3.95
35.963        9.52       5.04       3.95
36.167        9.52       5.04       3.95
36.370        9.54       5.67       4.84
36.574        9.54       5.67       4.84
36.778        9.54       5.67       4.84
36.982        9.54       5.67       4.83
37.185        9.54       5.67       4.83
37.388        9.54       5.67       4.83
37.591        9.54       5.67       4.83
37.795        9.54       5.67       4.83
37.999        9.54       5.67       4.83
38.202        6.23       3.73       4.91
ERROR: can't open /proc/2560698/smaps: No such file or directory at /scratchNVME/pg-tpch/wss.pl line 226.
