Watching PID 2976949 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       412.73     410.38     309.73
0.428       713.99     709.07     614.37
0.650       713.99     708.83     614.37
0.873       713.99     708.61     614.37
1.105       713.99     708.39     615.04
1.342       713.99     708.21     615.04
1.571       713.99     707.99     615.04
1.794       713.99     707.77     615.04
2.018       713.99     707.55     615.06
2.243       713.99     707.14     615.06
2.465       713.99     706.93     615.06
2.684       713.99     706.71     615.06
2.904       713.99     706.49     615.06
3.122       713.99     706.27     615.06
3.341       713.99     706.05     615.06
3.560       713.99     705.86     615.06
3.779       713.99     705.64     615.06
3.998       713.99     705.43     615.06
4.216       713.99     705.21     615.06
4.434       713.99     704.99     615.06
4.652       713.99     704.58     615.06
4.869       713.99     704.36     615.06
5.092       713.99     672.03     615.06
5.319       713.99     669.65     615.06
5.541       713.99     669.24     615.06
5.762       631.40     586.65     626.78
5.981       497.05     457.57     492.44
6.197       445.26     405.77     440.64
6.410       445.26     405.77     440.64
6.622       445.26     405.77     440.64
6.833       445.26     405.77     440.64
7.047       445.26     405.78     440.64
7.263       445.26     405.78     440.64
7.477       445.26     405.78     440.64
7.688       445.26     405.78     440.64
7.899       445.26     405.78     440.64
8.110       445.26     405.78     440.64
8.321       445.26     405.78     440.64
8.533       445.26     405.78     440.64
8.744       445.26     405.78     440.64
8.955       445.26     405.78     440.64
9.166       445.26     405.78     440.64
9.376       445.26     405.78     440.64
9.587       445.26     405.78     440.64
9.799       445.26     405.78     440.64
10.010      445.26     405.78     440.64
10.221      445.26     405.78     440.64
10.431      335.05     295.56     330.43
10.640      335.05     295.56     330.43
10.849      335.05     295.56     330.43
11.064      335.05     295.56     330.43
11.281      335.05     295.56     330.43
11.492      335.05     295.56     330.43
11.701      335.05     295.56     330.43
11.910      335.05     295.56     330.43
12.121      335.05     295.56     330.43
12.332      335.05     295.56     330.43
12.543      335.05     295.56     330.43
12.752      335.05     295.56     330.43
12.961      335.05     295.56     330.43
13.170      335.05     295.56     330.43
13.379      335.05     295.56     330.43
13.588      335.05     295.56     330.43
13.797      335.05     295.56     330.43
14.006      335.05     295.56     330.43
14.215      335.05     295.56     330.43
14.425      335.05     295.56     330.43
14.634      335.05     295.56     330.43
14.843      335.05     295.56     330.43
15.052      335.05     295.56     330.43
15.261      335.05     295.56     330.43
15.470      335.05     295.56     330.43
15.679      335.05     295.56     330.43
15.888      335.05     295.56     330.43
16.097      335.05     295.56     330.43
16.306      335.05     295.56     330.43
16.515      335.05     295.56     330.43
16.724      335.05     295.56     330.43
16.933      335.05     295.56     330.43
17.142      335.05     295.56     330.43
17.351      335.05     295.56     330.43
17.560      335.05     295.56     330.43
17.769      335.05     295.56     330.43
17.978      335.05     295.56     330.43
18.187      335.05     295.56     330.43
18.396      335.05     295.56     330.43
18.605      335.05     295.56     330.43
18.814      335.05     295.56     330.43
19.023      335.05     295.56     330.43
19.232      335.05     295.56     330.43
19.441      335.05     295.56     330.43
19.650      335.05     295.56     330.43
19.859      335.05     295.56     330.43
20.068      335.05     295.56     330.43
20.277      335.05     295.56     330.43
20.486      335.05     295.56     330.43
20.695      335.05     295.56     330.43
20.904      335.05     295.57     330.43
21.113      335.05     295.56     330.43
21.322      335.05     295.56     330.43
21.531      335.05     295.56     330.43
21.740      335.05     295.56     330.43
21.949      335.05     295.56     330.43
22.158      335.05     295.56     330.43
22.368      335.05     295.56     330.43
22.577      335.05     295.56     330.43
22.786      335.05     295.56     330.43
22.995      335.05     295.56     330.43
23.204      335.05     295.56     330.43
23.413      335.05     295.56     330.43
23.622      335.05     295.56     330.43
23.831      335.05     295.56     330.43
24.040      335.05     295.56     330.43
24.249      335.05     295.56     330.43
24.458      335.05     295.56     330.43
24.667      335.05     295.56     330.43
24.876      335.05     295.56     330.43
25.085      335.05     295.56     330.43
25.294      335.05     295.56     330.43
25.503      335.05     295.56     330.43
25.712      335.05     295.56     330.43
25.921      335.05     295.56     330.43
26.130      335.05     295.56     330.43
26.339      335.05     295.56     330.43
26.548      335.05     295.56     330.43
26.757      335.05     295.56     330.43
26.966      335.05     295.56     330.43
27.175      335.05     295.56     330.43
27.385      335.05     295.56     330.43
27.594      335.05     295.56     330.43
27.803      335.05     295.56     330.43
28.012      335.05     295.56     330.43
28.221      335.05     295.56     330.43
28.430      335.05     295.56     330.43
28.639      335.05     295.56     330.43
28.848      335.05     295.56     330.43
29.057      335.05     295.56     330.43
29.266      335.05     295.56     330.43
29.475      335.05     295.56     330.43
29.684      335.05     295.56     330.43
29.893      335.05     295.56     330.43
30.102      335.05     295.56     330.43
30.311      335.05     295.56     330.43
30.520      335.05     295.56     330.43
30.729      335.05     295.56     330.43
30.938      335.05     295.56     330.43
31.146      335.05     295.56     330.43
31.355      335.05     295.56     330.43
31.565      335.05     295.56     330.43
31.774      335.05     295.56     330.43
31.983      335.05     295.56     330.43
32.192      335.05     295.56     330.43
32.402      335.05     295.56     330.43
32.612      335.05     295.56     330.43
32.821      335.05     295.56     330.43
33.030      335.05     295.56     330.43
33.239      335.05     295.56     330.43
33.448      335.05     295.56     330.43
33.657      335.05     295.56     330.43
33.866      335.05     295.56     330.43
34.075      335.05     295.56     330.43
34.284      335.05     295.56     330.43
34.493      335.05     295.56     330.43
34.702      335.05     295.56     330.43
34.911      335.05     295.56     330.43
35.120      335.05     295.56     330.43
35.329      335.05     295.56     330.43
35.539      335.05     295.56     330.43
35.748      335.05     295.56     330.43
35.957      335.05     295.56     330.43
36.166      335.05     295.56     330.43
36.375      335.05     295.56     330.43
36.584      335.05     295.56     330.43
36.793      335.05     295.56     330.43
37.002      335.05     295.56     330.43
37.211      335.05     295.56     330.43
37.420      335.05     295.56     330.43
37.629      335.05     295.56     330.43
37.838      335.05     295.56     330.43
38.047      335.05     295.56     330.43
38.256      335.05     295.56     330.43
38.465      335.05     295.56     330.43
38.674      335.05     295.56     330.43
38.886      335.05     295.56     330.49
39.098      335.05     295.56     330.49
39.307      335.05     295.56     330.49
39.516      335.05     295.56     330.49
39.725      335.05     295.56     330.49
39.934      335.05     295.56     330.49
40.143      335.05     295.56     330.49
40.352      335.05     295.56     330.49
40.561      335.05     295.56     330.49
40.770      335.05     295.56     330.49
40.979      335.05     295.56     330.49
41.188      335.05     295.56     330.49
41.397      335.05     295.56     330.49
41.606      335.05     295.56     330.49
41.816      335.05     295.56     330.49
42.025      335.05     295.56     330.49
42.234      335.05     295.56     330.49
42.443      335.05     295.56     330.73
42.652      335.05     295.56     330.73
42.861      335.05     295.56     330.73
43.069      335.05     295.56     330.73
43.278      335.05     295.56     330.73
43.489      335.05     295.56     330.73
43.699      335.05     295.56     330.73
43.908      335.05     295.56     330.73
44.117      335.05     295.56     330.73
44.326      335.05     295.56     330.73
44.535      335.05     295.56     330.73
44.744      335.05     295.56     330.73
44.953      335.05     295.56     330.73
45.162      335.05     295.56     330.73
45.371      335.05     295.56     330.73
45.580      335.05     295.56     330.73
45.789      335.05     295.56     330.73
45.998      335.05     295.56     330.73
46.207      335.05     295.56     330.73
46.416      335.05     295.56     330.73
46.625      335.05     295.56     330.73
46.834      335.05     295.56     330.73
47.043      335.05     295.56     330.73
47.252      335.05     295.56     330.73
47.461      335.05     295.56     330.73
47.670      335.05     295.56     330.73
47.879      335.05     295.56     330.73
48.089      335.05     295.56     330.73
48.297      335.05     295.56     330.73
48.506      335.05     295.56     330.73
48.715      335.05     295.56     330.73
48.924      335.05     295.56     330.73
49.133      335.05     295.56     330.73
49.342      335.05     295.56     330.73
49.551      335.05     295.56     330.73
49.760      335.05     295.56     330.73
49.969      335.05     295.56     330.73
50.178      335.05     295.56     330.73
50.387      335.05     295.56     330.73
50.596      335.05     295.56     330.73
50.805      335.05     295.56     330.73
51.014      335.05     295.56     330.73
51.223      335.05     295.57     330.73
51.432      335.05     295.56     330.73
51.641      335.05     295.56     330.73
51.850      335.05     295.56     330.73
52.059      335.05     295.56     330.73
52.268      335.05     295.56     330.73
52.477      335.05     295.56     330.73
52.686      335.05     295.56     330.73
52.895      335.05     295.56     330.73
53.104      335.05     295.56     330.73
53.312      335.05     295.56     330.73
53.522      335.05     295.56     330.73
53.731      335.05     295.56     330.73
53.939      335.05     295.56     330.73
54.148      335.05     295.56     330.73
54.357      335.05     295.56     330.73
