Watching PID 1722267 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       405.86     403.41     243.89
0.434       714.02     711.57     553.77
0.662       714.10     710.74     554.78
0.888       714.10     582.46     554.78
1.112       714.10     709.12     649.57
1.335       714.10     708.69     649.57
1.560       714.10     708.47     649.57
1.786       714.10     708.25     649.57
2.010       714.10     708.06     649.57
2.229       714.10     707.84     649.57
2.448       714.10     707.62     649.57
2.666       714.10     707.41     649.57
2.885       714.10     707.19     649.57
3.103       714.10     706.97     649.57
3.320       714.10     706.78     649.57
3.537       714.10     706.34     649.57
3.754       714.10     706.12     649.57
3.971       714.10     705.91     649.57
4.188       714.10     705.69     649.57
4.405       714.10     705.50     649.57
4.623       714.10     705.28     649.57
4.841       714.10     705.06     649.57
5.065       714.10     700.51     649.57
5.292       714.10     697.72     649.57
5.517       714.10     693.12     649.57
5.740       714.10     673.42     649.57
5.960       714.10     669.83     649.57
6.178       714.10     668.94     649.57
6.394       714.10     668.29     649.57
6.614       714.10     667.90     649.57
6.837       714.10     667.66     649.57
7.057       714.10     667.38     649.57
7.274       714.10     667.10     649.57
7.490       714.10     666.83     649.57
7.706       714.10     666.56     649.57
7.922       714.10     666.32     649.57
8.137       714.10     666.05     649.57
8.352       714.10     665.56     649.57
8.568       714.10     665.29     649.57
8.783       714.10     665.02     649.57
8.999       714.10     664.78     649.57
9.214       714.10     664.51     649.57
9.429       714.10     664.24     649.57
9.645       714.10     663.93     649.57
9.860       714.10     663.66     649.57
10.076      714.10     663.39     649.57
10.291      714.10     663.15     649.57
10.510      714.10     662.87     649.57
10.731      714.10     662.60     649.57
10.953      714.10     662.33     649.57
11.171      714.10     661.78     649.57
11.388      714.10     661.29     649.57
11.607      714.10     660.62     649.57
11.829      714.10     660.09     649.57
12.048      714.10     659.79     649.57
12.265      714.10     659.52     649.57
12.482      714.10     659.28     649.57
12.698      714.10     658.98     649.57
12.914      714.10     658.71     649.57
13.130      713.93     658.25     649.57
13.346      713.93     657.98     649.57
13.561      713.93     657.71     649.57
13.777      713.93     657.26     649.57
13.993      713.93     656.99     649.57
14.208      713.93     656.72     649.57
14.424      713.93     656.44     649.57
14.639      713.93     656.18     649.57
14.855      713.93     655.93     649.57
15.070      713.93     655.66     649.57
15.286      713.93     655.39     649.57
15.502      713.93     655.12     649.57
15.718      713.93     654.85     649.57
15.933      713.93     654.57     649.57
16.149      713.73     654.16     649.57
16.365      713.73     653.88     649.57
16.580      713.73     653.36     649.57
16.796      713.73     652.81     649.57
17.011      713.73     652.35     649.57
17.227      713.73     651.83     649.57
17.442      713.73     651.40     649.57
17.657      713.55     650.89     649.57
17.872      713.55     650.62     649.57
18.087      713.55     650.35     649.57
18.303      713.55     650.11     649.57
18.520      713.55     649.83     649.57
18.736      713.55     649.56     649.57
18.952      713.55     649.29     649.57
19.168      713.55     649.02     649.57
19.384      713.55     648.75     649.57
19.600      713.01     647.75     649.57
19.815      713.01     647.48     649.57
20.031      713.01     647.21     649.57
20.246      713.01     646.94     649.57
20.461      713.01     646.67     649.57
20.676      713.01     646.43     649.57
20.891      701.55     634.75     649.64
21.107      650.89     583.81     632.95
21.322      607.46     540.37     604.00
21.539      607.44     540.36     603.98
21.756      607.44     540.35     603.98
21.970      603.00     538.12     599.54
22.181      372.46     307.57     369.00
22.390      287.48     222.59     284.02
22.598      287.48     222.58     284.02
22.806      287.48     222.57     284.02
23.014      287.48     222.56     284.02
23.222      287.48     222.55     284.02
23.430      287.48     222.54     284.02
23.638      287.48     222.53     284.02
23.845      287.48     222.53     284.02
24.053      287.48     222.52     284.02
24.261      287.48     222.51     284.02
24.469      287.48     222.50     284.02
24.677      287.48     222.49     284.02
24.885      287.48     222.49     284.02
25.093      287.48     222.48     284.02
25.301      287.48     222.48     284.02
25.509      287.48     222.48     284.02
25.717      287.48     222.46     284.02
25.925      287.48     222.45     284.02
26.133      287.48     222.45     284.02
26.341      287.48     222.45     284.02
26.549      287.48     222.44     284.02
26.757      287.48     222.43     284.02
26.965      287.48     222.42     284.02
27.173      287.48     222.42     284.02
27.381      287.48     222.41     284.02
27.589      287.48     222.39     284.02
27.797      287.48     222.38     284.02
28.005      287.48     222.36     284.02
28.213      287.48     222.35     284.02
28.421      287.48     222.34     284.02
28.629      287.48     222.34     284.02
28.836      273.36     216.25     269.89
29.044      210.12     164.99     206.02
29.250      210.12     164.99     206.02
29.457      210.12     164.99     206.02
29.664      210.12     164.99     206.02
29.871      210.12     164.99     206.09
30.077      210.12     164.99     206.09
30.284      210.12     164.99     206.09
30.491      210.12     164.99     206.09
30.698      210.12     164.99     206.09
30.904      210.12     164.99     206.09
31.111      210.12     164.99     206.09
31.317       68.66      32.60      64.59
31.522        7.77       3.11       3.70
31.726        7.80       3.61       4.61
31.929        7.80       3.61       4.61
32.133        7.80       3.61       4.61
32.337        7.80       3.61       4.61
32.541        7.80       3.61       4.61
32.744        7.80       3.61       4.61
32.948        7.80       3.61       4.61
33.152        7.80       3.61       4.61
33.356        7.80       3.61       4.61
33.560        7.80       3.61       4.61
33.763        7.80       3.61       4.61
33.967        7.80       3.61       4.61
34.171        7.80       3.61       4.61
34.374        7.80       3.61       4.61
34.578        7.80       3.61       4.61
34.782        7.80       3.61       4.61
34.985        7.80       3.61       4.61
35.189        7.80       3.61       4.61
35.393        7.80       3.61       4.61
35.597        7.80       3.61       4.61
35.800        7.80       3.61       4.61
36.004        7.80       3.61       4.61
36.208        7.80       3.61       4.61
36.412        7.80       3.61       4.61
36.615        7.80       3.61       4.61
36.819        7.80       3.61       4.61
37.023        7.80       3.61       4.61
37.227        7.80       3.61       4.61
37.430        7.80       3.61       4.61
37.634        7.80       3.61       4.61
37.838        7.80       3.61       4.61
38.042        7.80       3.61       4.61
38.245        7.80       3.61       4.61
38.449        7.80       3.61       4.61
38.653        7.80       3.61       4.61
38.856        7.80       3.61       4.61
39.060        7.80       3.61       4.61
39.264        7.80       3.61       4.61
39.467        7.80       3.61       4.61
39.671        7.80       3.61       4.61
39.875        7.80       3.61       4.61
40.079        7.80       3.61       4.61
40.282        7.80       3.61       4.61
