Watching PID 1439931 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.213       530.87     528.34     332.89
0.433       714.04     708.98     519.36
0.654       714.04     708.79     519.36
0.875       714.04     708.57     519.36
1.095       714.04     708.35     520.02
1.316       714.04     708.13     520.02
1.536       714.04     707.91     520.02
1.756       714.04     707.70     520.02
1.977       714.04     707.29     520.02
2.198       714.04     707.07     520.02
2.417       714.04     706.85     520.02
2.640       714.04     706.63     520.12
2.872       714.04     706.44     520.26
3.103       714.04     706.22     520.26
3.326       714.04     706.01     520.26
3.547       714.04     705.79     520.26
3.770       714.04     705.57     520.26
3.998       714.04     705.16     520.26
4.223       714.04     704.95     520.26
4.444       714.04     704.73     520.26
4.664       714.04     704.51     520.26
4.885       714.04     704.29     520.26
5.111       714.04     698.87     520.27
5.344       714.04     688.23     520.27
5.579       714.04     673.71     520.27
5.813       714.04     670.33     520.27
6.042       714.04     669.19     520.27
6.270       714.04     668.76     520.27
6.500       714.04     668.47     520.27
6.729       714.04     668.23     520.27
6.958       714.04     667.96     520.27
7.187       714.04     667.67     520.27
7.416       714.04     666.96     520.27
7.647       714.04     666.48     520.27
7.879       714.04     665.93     520.27
8.107       714.04     665.54     520.27
8.334       714.04     665.21     520.27
8.564       714.04     664.94     520.27
8.793       714.04     664.71     520.27
9.021       714.04     664.25     520.27
9.248       714.04     663.98     520.27
9.478       714.04     663.72     520.27
9.707       714.04     663.45     520.27
9.937       714.04     663.21     520.27
10.167      714.04     662.94     520.27
10.394      714.04     662.71     520.27
10.619      714.04     662.22     520.27
10.846      714.04     661.96     520.27
11.074      714.04     661.72     520.27
11.303      714.04     661.45     520.27
11.529      714.04     661.19     520.27
11.754      714.04     660.95     520.27
11.980      714.04     660.68     520.27
12.206      714.04     660.45     520.27
12.433      714.04     659.96     520.27
12.661      714.04     659.69     520.27
12.889      714.04     659.43     520.27
13.117      714.04     659.19     520.27
13.344      714.04     658.95     520.27
13.573      714.04     658.69     520.27
13.801      714.04     658.42     520.27
14.027      714.04     657.93     520.27
14.253      714.04     657.64     520.27
14.481      714.04     657.18     520.27
14.709      714.04     656.86     520.27
14.937      714.04     656.09     520.27
15.164      714.04     655.75     520.27
15.390      714.04     655.43     520.27
15.616      714.04     655.16     520.27
15.843      714.04     654.70     520.27
16.071      714.04     654.44     520.27
16.298      714.04     654.17     520.27
16.525      714.04     653.91     520.27
16.751      714.04     653.70     520.27
16.977      714.04     653.43     520.27
17.204      714.04     653.17     520.27
17.432      714.04     652.68     520.27
17.661      714.04     652.41     520.27
17.890      714.04     652.18     520.27
18.118      714.04     651.94     520.27
18.347      714.04     651.68     520.27
18.575      714.04     651.41     520.27
18.804      714.04     651.14     520.27
19.030      714.04     650.88     520.27
19.255      714.04     650.45     520.27
19.484      714.04     650.18     520.27
19.712      714.04     649.92     520.27
19.940      714.04     649.65     520.27
20.169      714.04     649.38     520.27
20.394      714.04     649.18     520.27
20.620      714.04     648.91     520.27
20.847      714.04     648.43     520.27
21.075      714.04     648.13     520.27
21.303      714.04     647.83     520.27
21.529      714.04     647.44     520.27
21.755      714.04     647.01     520.27
21.982      714.04     646.59     520.27
22.208      714.04     646.05     520.27
22.435      714.04     645.68     520.27
22.663      714.04     645.16     520.27
22.892      714.04     644.90     520.27
23.120      714.04     644.66     520.27
23.349      714.04     644.39     520.27
23.577      714.04     644.13     520.27
23.805      714.04     643.89     520.27
24.031      714.04     643.62     520.27
24.257      714.04     643.36     520.27
24.485      714.04     642.90     520.27
24.713      714.04     642.63     520.27
24.942      714.04     642.40     520.27
25.170      714.04     642.13     520.27
25.396      714.04     641.86     520.27
25.620      714.04     641.60     520.27
25.845      714.04     641.36     520.27
26.074      714.04     640.90     520.27
26.302      714.04     640.64     520.27
26.528      714.04     640.37     520.27
26.754      714.04     640.10     520.27
26.981      714.04     639.84     520.27
27.208      714.04     639.63     520.27
27.436      714.04     639.36     520.27
27.665      714.04     639.10     520.27
27.893      714.04     638.61     520.27
28.122      714.04     638.27     520.27
28.351      714.04     637.92     520.27
28.579      714.04     637.59     520.27
28.807      714.04     637.19     520.27
29.033      714.04     636.68     520.27
29.259      714.04     636.29     520.27
29.487      714.04     635.67     520.27
29.715      714.04     635.35     520.27
29.944      714.04     635.11     520.27
30.172      714.04     634.84     520.27
30.398      714.04     634.58     520.27
30.624      714.04     634.34     520.27
30.853      714.04     634.07     520.27
31.081      714.04     633.81     520.27
31.310      714.04     633.35     520.27
31.535      714.04     633.08     520.27
31.761      714.04     632.85     520.27
31.988      714.04     632.58     520.27
32.214      714.04     632.32     520.27
32.442      714.04     632.08     520.27
32.670      714.04     631.80     520.27
32.899      714.04     631.36     520.27
33.125      714.04     631.09     520.27
33.352      714.04     630.82     520.27
33.578      714.04     630.56     520.27
33.804      714.04     630.32     520.27
34.030      714.04     630.05     520.27
34.257      714.04     629.82     520.27
34.485      714.04     629.54     520.27
34.713      714.04     629.06     520.27
34.942      714.04     628.76     520.27
35.170      714.04     628.52     520.27
35.396      714.04     628.16     520.27
35.623      714.04     627.71     520.27
35.851      714.04     627.32     520.27
36.080      714.04     626.89     520.27
36.309      714.04     626.25     520.27
36.535      714.04     625.86     520.27
36.761      714.04     625.56     520.27
36.989      714.04     625.30     520.27
37.216      714.04     625.02     520.27
37.445      714.04     624.75     520.27
37.674      714.04     624.53     520.27
37.902      714.04     624.29     520.27
38.131      714.04     623.80     520.27
38.360      714.04     623.54     520.27
38.589      714.04     623.26     520.27
38.817      714.04     623.03     520.27
39.044      714.04     622.80     520.27
39.271      714.04     622.58     520.27
39.499      714.04     622.36     520.27
39.727      714.04     621.95     520.27
39.955      714.04     621.73     520.27
40.184      714.04     621.52     520.27
40.412      714.04     621.30     520.27
40.641      714.04     621.08     520.27
40.869      714.04     620.86     520.27
41.098      714.04     620.67     520.33
41.329      714.04     620.45     520.33
41.560      714.04     620.01     520.33
41.790      714.04     619.79     520.33
42.019      714.04     619.58     520.33
42.245      714.04     619.39     520.33
42.471      714.04     619.17     520.33
42.701      714.04     618.95     520.33
42.930      714.04     618.73     520.33
43.160      714.04     618.30     520.33
43.387      714.04     618.11     520.33
43.612      714.04     617.68     520.33
43.839      714.04     617.25     520.33
44.068      714.04     616.58     520.33
44.298      714.04     615.45     520.33
44.525      714.04     614.96     520.33
44.752      714.04     614.32     520.33
44.981      714.04     613.89     520.33
45.210      714.04     613.46     520.33
45.439      714.04     612.98     520.33
45.666      714.04     611.95     520.33
45.892      714.04     611.21     520.33
46.119      714.04     610.77     520.33
46.346      714.04     610.36     520.33
46.574      714.04     609.67     520.33
46.802      714.04     609.29     520.33
47.030      714.04     608.52     520.33
47.258      714.04     607.54     520.33
47.486      714.04     607.04     520.33
47.715      714.04     606.60     520.33
47.945      714.04     606.18     520.33
48.175      714.04     605.61     520.33
48.402      713.91     605.05     520.35
48.629      713.91     604.27     520.35
48.858      713.91     603.27     520.35
49.086      713.91     602.91     520.35
49.314      713.91     602.48     520.35
49.541      713.91     602.06     520.35
49.767      713.91     601.42     520.35
49.995      713.91     600.97     520.35
50.224      713.91     600.11     520.35
50.453      713.91     599.26     520.35
50.683      713.91     598.89     520.35
50.913      713.91     598.47     520.35
51.142      713.91     598.10     520.35
51.371      713.91     597.44     520.35
51.598      713.91     597.11     520.35
51.825      713.91     596.60     520.35
52.053      713.91     595.79     520.35
52.280      713.91     594.93     520.35
52.509      713.91     594.50     520.35
52.737      713.91     594.17     520.35
52.965      713.91     593.83     520.35
53.195      713.91     593.19     520.35
53.425      713.91     592.74     520.35
53.655      713.91     592.16     520.35
53.884      713.91     591.06     520.35
54.112      713.91     590.62     520.35
54.339      713.91     590.19     520.35
54.568      713.91     589.87     520.35
54.798      713.91     589.26     520.35
55.024      713.91     588.87     520.35
55.248      713.91     588.37     520.35
55.474      713.91     587.48     520.35
55.703      713.91     586.76     520.35
55.932      713.91     586.33     520.35
56.161      713.91     585.89     520.35
56.389      713.91     585.33     520.35
56.615      713.91     584.91     520.35
56.842      713.91     584.52     520.35
57.071      713.91     583.89     520.35
57.300      713.91     582.76     520.35
57.528      713.91     582.37     520.35
57.755      713.91     581.91     520.35
57.985      713.91     581.47     520.35
58.215      713.91     580.96     520.35
58.445      713.91     580.55     520.35
58.673      713.91     580.08     520.35
58.899      713.91     578.99     520.35
59.128      713.91     578.36     520.35
59.358      713.91     577.94     520.35
59.586      713.91     577.59     520.35
59.814      713.91     576.99     520.35
60.041      713.91     576.52     520.35
60.268      713.91     575.98     520.35
60.497      712.67     574.06     519.93
60.727      712.67     573.21     519.93
60.956      712.67     572.72     519.93
61.186      712.67     572.30     519.93
61.415      712.67     571.64     519.93
61.644      712.67     571.27     519.93
61.874      712.67     570.89     519.93
62.102      704.57     562.50     519.92
62.332      697.69     555.35     598.01
62.565      692.25     549.69     608.30
62.801      685.37     542.58     622.00
