Watching PID 2945270 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       282.41     279.81     216.95
0.427       599.57     596.96     536.46
0.652       714.11     710.51     651.45
0.875       714.12     709.07     681.86
1.099       714.12     708.85     681.86
1.323       714.12     708.64     681.88
1.544       714.12     708.45     681.88
1.764       714.12     708.23     681.88
1.984       714.12     708.01     681.88
2.204       714.12     707.57     681.88
2.425       714.12     707.39     681.88
2.645       714.12     707.17     681.88
2.864       714.12     706.95     681.88
3.083       714.12     706.73     681.88
3.302       714.12     706.51     681.88
3.520       714.12     706.29     681.88
3.737       714.12     706.10     681.88
3.956       714.12     705.89     681.88
4.175       714.12     705.67     681.88
4.393       714.12     705.45     681.88
4.611       714.12     705.23     681.88
4.829       714.12     704.82     681.88
5.054       714.12     688.59     681.89
5.282       714.12     671.47     681.89
5.510       714.12     670.06     681.89
5.740       714.12     669.75     681.89
5.968       714.12     669.47     681.89
6.195       714.12     669.19     681.89
6.424       714.12     668.91     681.89
6.655       714.12     668.37     681.89
6.884       714.12     668.08     681.89
7.112       714.12     667.77     681.89
7.341       714.12     667.18     681.89
7.571       714.12     666.30     681.89
7.801       714.12     665.90     681.89
8.031       714.12     665.46     681.89
8.260       714.12     665.10     681.89
8.488       714.12     664.82     681.89
8.715       714.12     664.51     681.89
8.943       714.12     664.20     681.89
9.171       714.12     663.92     681.89
9.401       714.12     663.61     681.89
9.630       714.12     663.36     681.89
9.858       714.12     662.82     681.89
10.086      714.12     662.53     681.89
10.314      714.12     662.22     681.89
10.541      714.12     661.91     681.89
10.771      714.12     661.58     681.89
11.000      714.12     660.99     681.89
11.230      714.12     660.21     681.89
11.459      714.12     659.51     681.89
11.688      714.12     659.23     681.89
11.918      714.12     658.92     681.89
12.148      714.12     658.63     681.89
12.378      714.12     658.31     681.89
12.608      714.12     658.00     681.89
12.836      714.12     657.72     681.89
13.064      714.12     657.21     681.89
13.293      714.12     656.90     681.89
13.522      714.12     656.62     681.89
13.751      714.12     656.30     681.89
13.979      714.12     656.01     681.89
14.207      714.12     655.73     681.89
14.436      714.12     655.26     681.89
14.665      714.12     654.32     681.89
14.892      714.12     653.66     681.89
15.119      714.12     653.28     681.89
15.347      714.12     653.03     681.89
15.576      714.12     652.72     681.89
15.804      714.12     652.43     681.89
16.033      714.12     652.12     681.89
16.261      714.12     651.80     681.89
16.487      714.12     651.33     681.89
16.714      714.12     651.02     681.89
16.940      714.12     650.73     681.89
17.169      714.12     650.42     681.89
17.398      714.12     650.11     681.89
17.628      714.12     649.85     681.89
17.853      714.12     649.51     681.89
18.078      714.12     648.85     681.89
18.307      714.12     648.03     681.89
18.535      714.12     647.53     681.89
18.762      714.12     647.15     681.89
18.992      714.12     646.83     681.89
19.221      714.12     646.52     681.89
19.451      714.12     646.24     681.89
19.679      714.12     645.71     681.89
19.908      714.12     645.46     681.89
20.137      714.12     645.15     681.89
20.366      714.12     644.87     681.89
20.595      714.12     644.54     681.89
20.823      714.12     644.23     681.89
21.051      714.12     643.98     681.89
21.281      714.12     643.67     681.89
21.510      714.12     643.09     681.89
21.738      714.12     642.72     681.89
21.966      714.12     642.03     681.89
22.193      714.12     641.44     681.89
22.421      714.12     640.97     681.89
22.651      714.12     640.69     681.89
22.879      714.12     640.37     681.89
23.106      714.12     639.83     681.89
23.334      714.12     639.58     681.89
23.563      714.12     639.27     681.89
23.792      714.12     638.99     681.89
24.021      714.12     638.67     681.89
24.250      714.12     638.36     681.89
24.478      714.12     638.07     681.89
24.705      714.12     637.57     681.89
24.932      714.12     637.29     681.89
25.160      714.12     636.92     681.89
25.389      714.12     636.51     681.89
25.619      714.12     635.91     681.89
25.847      714.12     635.35     681.89
26.075      714.12     634.85     681.89
26.304      714.12     634.44     681.89
26.533      714.12     634.00     681.89
26.761      714.12     633.72     681.89
26.989      714.12     633.44     681.89
27.217      714.12     633.13     681.89
27.444      714.12     632.85     681.89
27.673      714.12     632.53     681.89
27.901      714.12     632.24     681.89
28.129      714.12     631.74     681.89
28.358      714.12     631.43     681.89
28.587      714.12     631.15     681.89
28.814      714.12     630.80     681.89
29.042      714.12     630.39     681.89
29.272      714.12     629.92     681.89
29.500      714.12     629.23     681.89
29.727      714.12     628.54     681.89
29.955      714.12     628.14     681.89
30.183      714.12     627.88     681.89
30.413      714.12     627.56     681.89
30.643      714.12     627.25     681.89
30.873      714.12     626.97     681.89
31.101      714.12     626.65     681.89
31.328      714.12     626.18     681.89
31.557      714.12     625.87     681.89
31.784      714.12     625.55     681.89
32.012      714.12     625.27     681.89
32.242      714.12     624.95     681.89
32.470      714.12     624.64     681.89
32.698      714.12     624.23     681.89
32.927      714.12     623.70     681.89
33.156      714.12     622.82     681.89
33.385      714.12     622.35     681.89
33.614      714.12     621.97     681.89
33.842      714.12     621.69     681.89
34.070      714.12     621.41     681.89
34.299      714.12     621.09     681.89
34.528      714.12     620.78     681.89
34.757      714.12     620.30     681.89
34.986      714.12     619.99     681.89
35.215      714.12     619.68     681.89
35.444      714.12     619.39     681.89
35.673      714.12     619.07     681.89
35.901      714.12     618.76     681.89
36.130      714.12     618.45     681.89
36.358      714.12     617.75     681.89
36.587      714.12     617.22     681.89
36.815      714.12     616.56     681.89
37.045      714.12     616.13     681.89
37.274      714.12     615.80     681.89
37.502      714.12     615.49     681.89
37.729      714.12     615.18     681.89
37.956      714.12     614.67     681.89
38.184      714.12     614.35     681.89
38.413      714.12     614.07     681.89
38.642      714.12     613.79     681.89
38.869      714.12     613.48     681.89
39.098      714.12     613.19     681.89
39.327      714.12     612.88     681.89
39.556      714.12     612.38     681.89
39.786      714.12     612.03     681.89
40.014      714.12     611.56     681.89
40.242      714.12     610.96     681.89
40.471      714.12     610.33     681.89
40.699      714.12     609.93     681.89
40.927      714.12     609.62     681.89
41.156      714.12     609.30     681.89
41.385      714.12     608.80     681.89
41.614      714.12     608.49     681.89
41.842      714.12     608.23     681.89
42.070      714.12     607.92     681.89
42.300      714.12     607.60     681.89
42.530      714.12     607.31     681.89
42.759      714.12     607.00     681.89
42.988      714.12     606.50     681.89
43.216      714.12     606.22     681.89
43.445      714.12     605.80     681.89
43.674      714.12     605.37     681.89
43.902      714.12     604.74     681.89
44.131      714.12     604.21     681.89
44.362      714.12     603.77     681.95
44.593      714.12     603.20     681.95
44.824      714.12     602.92     681.95
45.054      714.12     602.61     681.95
45.284      714.12     602.32     681.95
45.513      714.12     602.03     681.95
45.742      714.12     601.72     681.95
45.971      714.12     601.41     681.95
46.198      714.12     600.91     681.95
46.427      714.12     600.63     681.95
46.656      714.12     600.35     681.95
46.886      714.12     600.02     681.95
47.115      714.12     599.62     681.95
47.344      714.12     599.24     681.95
47.574      714.12     598.58     681.95
47.804      714.12     597.83     681.95
48.034      714.12     597.35     681.95
48.263      714.12     597.01     681.95
48.492      714.12     596.73     681.95
48.721      714.12     596.45     681.95
48.950      714.12     596.16     681.95
49.179      714.12     595.84     681.95
49.408      714.12     595.31     681.95
49.637      714.12     595.03     681.95
49.864      714.12     594.75     681.95
50.093      714.12     594.47     681.95
50.323      714.12     594.15     681.95
50.550      714.12     593.80     681.95
50.777      714.12     593.46     681.95
51.004      714.12     592.87     681.95
51.233      714.12     592.24     681.95
51.463      714.12     591.68     681.95
51.692      714.12     591.21     681.95
51.920      714.12     590.85     681.95
52.149      714.12     590.54     681.95
52.378      714.12     590.29     681.95
52.607      714.12     589.75     681.95
52.837      714.12     589.47     681.95
53.065      714.12     589.16     681.95
53.293      714.12     588.88     681.95
53.521      714.12     588.58     681.95
53.750      714.12     588.27     681.95
53.980      714.12     587.96     681.95
54.208      714.12     587.68     681.95
54.436      714.12     587.05     681.95
54.665      714.12     586.64     681.95
54.893      714.12     586.14     681.95
55.121      714.12     585.42     681.95
55.349      714.12     584.98     681.95
55.577      714.12     584.66     681.95
55.807      714.12     584.38     681.95
56.038      714.12     583.88     681.95
56.269      714.12     583.56     681.95
56.499      714.12     583.27     681.95
56.728      714.12     582.96     681.95
56.955      714.12     582.68     681.95
57.184      714.12     582.39     681.95
57.415      714.12     582.07     681.95
57.645      714.12     581.54     681.95
57.874      714.12     581.23     681.95
58.103      714.12     580.79     681.95
58.333      714.12     580.38     681.95
58.561      714.12     579.85     681.95
58.791      714.12     579.22     681.95
59.019      714.12     578.78     681.95
59.246      714.12     578.28     681.95
59.475      714.12     578.00     681.95
59.705      714.12     577.68     681.95
59.934      714.12     577.37     681.95
60.164      714.12     577.08     681.95
60.392      714.12     576.80     681.95
60.620      714.12     576.51     681.95
60.848      714.12     575.98     681.95
61.076      714.12     575.66     681.14
61.307      714.12     575.38     681.14
61.536      714.12     575.07     681.14
61.764      714.12     574.62     681.14
61.994      714.12     574.18     681.14
62.225      714.12     573.56     681.14
62.455      714.12     572.87     681.14
62.683      714.12     572.43     681.14
62.912      714.12     572.12     681.14
63.142      714.12     571.79     681.14
63.372      714.12     571.48     681.14
63.601      714.12     571.20     681.14
63.831      714.12     570.92     681.14
64.060      714.12     570.42     681.14
64.289      714.12     570.10     681.14
64.518      714.12     569.78     681.14
64.747      714.12     569.50     681.14
64.975      714.12     569.22     681.14
65.203      714.12     568.91     681.14
65.432      714.12     568.43     681.14
65.663      714.12     567.74     681.14
65.891      714.12     567.24     681.14
66.120      714.12     566.70     681.14
66.349      714.12     566.23     681.14
66.578      714.12     565.92     681.14
66.808      714.12     565.61     681.14
67.038      714.12     565.32     681.14
67.269      714.12     564.82     681.14
67.499      714.12     564.50     681.14
67.729      714.12     564.22     681.14
67.958      714.12     563.90     681.14
68.187      714.12     563.59     681.14
68.418      714.12     563.34     681.14
68.648      714.12     562.98     681.14
68.877      714.12     562.36     681.14
69.107      714.12     561.92     681.14
69.336      714.12     561.48     681.14
69.565      714.12     561.00     681.14
69.795      713.77     560.13     681.14
70.023      713.77     559.72     681.14
70.252      713.77     559.38     681.14
70.483      713.77     558.89     681.14
70.712      713.77     558.60     681.14
70.941      713.77     558.33     681.14
71.170      713.77     558.01     681.14
71.400      713.77     557.73     681.14
71.630      713.77     557.42     681.14
71.859      713.77     557.14     681.14
72.088      713.77     556.64     681.14
72.319      713.77     556.36     681.14
