Watching PID 2931108 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       394.54     392.13     298.84
0.425       713.90     710.51     620.08
0.644       713.91     708.70     621.46
0.871       713.91     708.48     622.26
1.102       713.91     708.26     622.26
1.328       713.91     708.07     622.26
1.550       713.91     707.85     622.26
1.771       713.91     707.64     622.26
1.991       713.91     707.42     622.26
2.212       713.91     707.20     622.26
2.432       713.91     706.98     622.26
2.651       713.91     706.57     622.26
2.872       713.91     706.36     622.26
3.092       713.91     706.14     622.26
3.311       713.91     705.92     622.26
3.529       713.91     705.70     622.26
3.750       713.91     705.51     622.26
3.972       713.91     705.29     622.26
4.199       713.91     705.07     622.26
4.425       713.91     704.86     622.26
4.645       713.91     704.64     622.26
4.864       713.91     704.23     622.26
5.089       713.91     679.77     622.27
5.316       713.91     670.16     622.27
5.538       713.91     669.57     622.27
5.760       713.91     669.23     622.27
5.984       713.91     668.93     622.27
6.208       713.91     668.65     622.27
6.432       713.62     668.05     622.27
6.656       713.62     667.74     622.27
6.880       713.62     667.24     622.27
7.104       713.62     666.96     622.27
7.328       713.62     666.67     622.27
7.552       703.93     656.66     622.74
7.773       656.04     608.72     638.80
7.994       639.27     595.64     631.19
8.216       601.11     560.28     593.04
8.436       551.46     510.29     543.39
8.655       504.72     463.39     496.64
8.873       458.05     416.69     449.98
9.090       413.23     371.86     405.15
9.304       365.95     324.58     357.87
9.516       318.18     276.81     310.10
9.729       267.11     225.74     259.03
9.940       219.58     178.21     211.50
10.150      169.62     128.26     161.55
10.358      113.58      72.21     105.50
10.565       84.43      43.08      76.36
10.771       84.43      43.08      76.36
10.977       83.45      42.73      75.37
11.183       83.48      77.91      75.25
11.388       83.48      77.91      75.25
11.593       83.48      77.91      75.25
11.798       83.48      77.91      75.25
12.003       83.48      77.91      75.25
12.207       83.48      77.91      75.25
12.412       83.48      77.91      75.25
12.617       83.48      77.91      75.25
12.822       83.48      77.91      75.25
13.027       83.48      77.91      75.25
13.232       83.48      77.91      75.25
13.436       83.48      77.91      75.25
13.641       83.48      77.91      75.25
13.846       83.48      77.91      75.25
14.051       83.48      77.91      75.25
14.256       83.48      77.91      75.25
14.461       83.48      77.91      75.25
14.665       83.48      77.91      75.25
14.870       83.48      77.91      75.25
15.075       83.48      77.91      75.25
15.280       83.48      77.91      75.25
15.485       83.48      77.91      75.25
15.690       83.48      77.91      75.25
15.895       83.48      77.90      75.25
16.099       83.48      77.90      75.25
16.304       83.48      77.90      75.25
16.509       83.48      77.90      75.25
16.714       83.48      77.90      75.25
16.919       83.48      77.91      75.25
17.124       83.48      77.91      75.25
17.328       83.48      77.91      75.25
17.533       83.48      77.91      75.25
17.738       83.48      77.91      75.25
17.943       83.48      77.91      75.25
18.148       83.48      77.91      75.25
18.353       83.48      77.91      75.25
18.557       83.48      77.91      75.25
18.762       83.48      77.91      75.25
18.967       83.48      77.91      75.25
19.172       83.48      77.91      75.25
19.377       83.48      77.91      75.25
19.582       83.48      77.91      75.25
19.786       83.48      77.91      75.25
19.991       83.48      77.91      75.25
20.196       83.48      77.91      75.25
20.401       83.48      77.91      75.25
20.606       83.48      77.91      75.25
20.811       83.48      77.91      75.25
21.016       83.48      77.91      75.25
21.220       83.50      78.87      75.93
21.425       83.50      78.87      75.93
21.632       83.50      78.87      75.93
21.838       83.50      78.87      75.93
22.044       83.50      78.87      75.93
22.250       83.50      78.87      75.93
22.456       83.50      78.87      75.93
22.661       83.50      78.87      75.93
22.865       83.50      78.87      75.93
23.068       83.50      78.87      75.93
23.272       83.50      78.87      75.93
23.476        6.07       3.66       4.74
ERROR: can't open /proc/2931108/smaps: No such file or directory at /scratchNVME/pg-tpch/wss.pl line 226.
