Watching PID 588477 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       405.58     403.03     309.77
0.429       714.11     710.48     621.61
0.649       714.18     708.94     621.69
0.869       714.18     708.72     621.69
1.089       714.18     708.50     622.37
1.313       714.18     708.28     622.47
1.539       714.18     708.06     622.47
1.762       714.18     707.84     622.47
1.984       714.18     707.66     622.47
2.205       714.18     707.44     622.47
2.424       714.18     707.22     622.47
2.651       714.18     706.78     622.65
2.880       714.18     706.56     622.65
3.098       714.18     706.37     622.65
3.316       714.18     706.16     622.65
3.536       714.18     705.94     622.65
3.759       714.18     705.72     622.65
3.985       714.18     705.50     622.65
4.208       714.18     705.31     622.65
4.427       714.18     705.09     622.65
4.647       714.18     704.66     622.65
4.866       714.18     704.44     622.65
5.091       714.18     682.58     622.66
5.322       714.18     671.08     622.66
5.551       714.18     669.92     622.66
5.780       714.18     669.58     622.66
6.007       714.18     669.33     622.66
6.233       714.18     669.11     622.66
6.462       714.18     668.70     622.66
6.690       714.18     668.49     622.66
6.918       714.18     668.27     622.66
7.147       714.18     668.05     622.66
7.375       714.18     667.83     622.66
7.601       714.18     667.61     622.66
7.824       714.18     667.42     622.66
8.051       714.18     667.20     622.66
8.280       714.18     666.77     622.66
8.508       714.18     666.55     622.66
8.738       714.18     666.36     622.66
8.968       714.18     666.14     622.66
9.198       714.18     665.92     622.66
9.427       714.18     665.70     622.66
9.656       714.18     665.49     622.66
9.884       714.18     665.08     622.66
10.112      714.18     664.86     622.66
10.340      714.18     664.64     622.66
10.569      714.18     664.42     622.66
10.797      714.18     664.20     622.66
11.026      714.18     663.99     622.66
11.254      714.18     663.80     622.66
11.482      714.18     663.36     622.66
11.710      714.18     663.14     622.66
11.939      714.18     662.92     622.66
12.167      714.18     662.70     622.66
12.395      714.18     662.52     622.66
12.621      714.18     662.30     622.66
12.845      714.18     662.08     622.66
13.071      714.18     661.86     622.66
13.299      714.18     661.45     622.66
13.527      714.18     661.24     622.66
13.755      714.18     661.02     622.66
13.984      714.18     660.80     622.66
14.212      714.18     660.58     622.66
14.440      714.18     660.36     622.66
14.669      714.18     660.17     622.66
14.897      714.18     659.74     622.66
15.123      714.18     659.52     622.66
15.350      714.18     659.30     622.66
15.577      714.18     659.08     622.66
15.803      714.18     658.89     622.66
16.029      714.18     658.67     622.66
16.257      714.18     658.45     622.66
16.485      714.18     658.24     622.66
16.713      714.18     657.80     622.66
16.941      714.18     657.61     622.66
17.169      714.18     657.39     622.66
17.398      714.18     657.17     622.66
17.624      714.18     656.95     622.66
17.851      714.18     656.74     622.66
18.079      714.18     656.55     622.66
18.308      714.18     656.11     622.66
18.536      714.18     655.89     622.66
18.764      714.18     655.67     622.66
18.992      714.18     655.45     622.66
19.220      714.18     655.27     622.66
19.449      714.18     655.05     622.66
19.677      714.18     654.83     622.66
19.906      714.18     654.39     622.66
20.132      714.18     654.17     622.66
20.358      714.18     653.99     622.66
20.586      714.18     653.77     622.66
20.812      714.18     653.55     622.66
21.037      714.18     653.33     622.66
21.264      714.18     653.11     622.66
21.494      714.18     652.89     622.66
21.727      714.18     652.49     622.66
21.957      714.18     652.27     622.66
22.187      714.18     652.05     622.66
22.416      714.18     651.83     622.66
22.645      714.18     651.64     622.66
22.874      714.18     651.42     622.66
23.102      714.18     651.20     622.66
23.330      714.18     650.77     622.66
23.559      714.18     650.55     622.66
23.785      714.18     650.36     622.66
24.010      714.18     650.14     622.66
24.238      714.18     649.92     622.66
