Watching PID 1885804 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       417.19     414.64     314.93
0.429       714.21     709.08     615.32
0.652       714.21     708.86     615.32
0.873       714.21     708.64     615.32
1.103       714.21     708.42     616.18
1.338       714.21     708.20     616.18
1.565       714.21     707.98     616.18
1.797       714.21     707.79     616.20
2.036       714.21     707.48     616.20
2.267       714.21     707.14     616.20
2.490       714.21     706.92     616.20
2.711       714.21     706.70     616.20
2.933       714.21     706.51     616.20
3.154       714.21     706.29     616.20
3.376       714.21     706.07     616.20
3.597       714.21     705.86     616.20
3.818       714.21     705.64     616.20
4.039       714.21     705.23     616.20
4.261       714.21     705.01     616.20
4.484       714.21     704.79     616.20
4.707       714.21     704.57     616.20
4.929       714.21     704.36     616.20
5.156       714.21     670.36     616.21
5.387       714.21     668.62     616.21
5.617       710.03     663.99     616.20
5.847       710.03     663.46     616.20
6.077       700.31     653.46     616.27
6.305       670.91     623.81     629.93
6.530       634.16     587.04     629.93
6.751       609.11     567.79     604.88
6.968       387.48     346.16     383.25
7.180       331.13     289.81     326.90
7.391       217.50     176.18     213.27
7.598        80.51      39.20      76.27
7.804        80.49      39.19      76.26
8.009        80.49      39.19      76.26
8.215        80.49      39.19      76.26
8.420        80.49      39.19      76.26
8.625        80.49      39.19      76.26
8.831        80.49      39.19      76.26
9.036        80.49      39.19      76.26
9.242        80.49      39.19      76.26
9.447        80.49      39.19      76.26
9.652        80.48      39.17      76.24
9.858        76.43      37.39      72.19
10.063       76.43      37.39      72.19
10.269       76.43      37.39      72.19
10.475       76.43      37.39      72.19
10.680       76.43      37.39      72.19
10.886       76.43      37.39      72.19
11.092       76.42      37.38      72.18
11.297       76.42      37.38      72.18
11.503       76.42      37.38      72.18
11.709       76.42      37.38      72.18
11.914       76.42      37.38      72.18
12.120       76.42      37.38      72.18
12.327       76.42      37.38      72.18
12.533       76.42      37.38      72.18
12.739       76.42      37.38      72.18
12.945       76.42      37.38      72.18
13.151       76.42      37.38      72.18
13.357       76.42      37.38      72.18
13.563       74.70      36.52      70.45
13.768       72.12      35.25      67.88
13.974       71.06      34.72      66.82
14.179       70.22      34.30      65.98
14.385       48.14      23.26      43.90
14.590       48.14      23.26      43.90
14.795       48.14      23.26      43.90
15.000       48.14      23.26      43.90
15.205       48.14      23.26      43.90
15.410       48.14      23.26      43.90
15.615       48.14      23.26      43.90
15.820       48.14      23.26      43.90
16.024       48.14      23.26      43.90
16.229       48.14      23.26      43.90
16.434       48.14      23.26      43.90
16.639       48.14      23.26      43.90
16.844       48.14      23.26      43.90
17.049       48.14      23.26      43.90
17.254       48.14      23.26      43.90
17.459       48.14      23.26      43.90
17.664       48.14      23.26      43.90
17.868       48.14      23.26      43.90
18.073       48.14      23.26      43.90
18.278       48.14      23.26      43.90
18.483       48.14      23.26      43.90
18.688       48.14      23.26      43.90
18.893       48.14      23.26      43.90
19.098       48.14      23.26      43.90
19.303       48.14      23.26      43.90
19.508       48.14      23.26      43.90
19.712       48.14      23.26      43.90
19.917       48.14      23.26      43.90
20.122       48.14      23.26      43.90
20.327       48.14      23.26      43.90
20.532       48.14      23.26      43.90
20.737       48.14      23.26      43.90
20.942       48.14      23.26      43.90
21.147       48.14      23.26      43.90
21.352       48.14      23.26      43.90
21.557       48.14      23.26      43.90
21.761       48.14      23.26      43.90
21.966       48.14      23.26      43.90
22.171       48.14      23.26      43.90
22.376       48.14      23.26      43.90
22.581       48.14      23.26      43.90
22.786       48.14      23.26      43.90
22.991       48.14      23.26      43.90
23.196       48.14      23.26      43.90
23.401       48.14      23.26      43.90
23.606       48.14      23.26      43.90
23.810       48.14      23.26      43.90
24.015       48.14      23.26      43.97
24.220       48.14      23.26      43.97
24.426       48.14      23.26      43.97
24.630       48.14      23.26      43.97
24.835       48.14      23.26      43.97
25.040       48.14      23.26      43.97
25.245       48.14      23.26      43.97
25.450       48.14      23.26      43.97
25.655       48.14      23.26      43.97
25.860       48.14      23.26      43.97
26.064       48.14      23.26      43.97
26.269       48.14      23.26      43.97
26.474       48.14      23.26      43.97
26.679       48.14      23.26      43.97
26.884       48.14      23.26      43.97
27.089       48.14      23.26      43.97
27.294       48.14      23.26      43.97
27.499       48.14      23.26      43.97
27.704       48.14      23.26      43.97
27.909       48.14      23.26      43.97
28.114       48.14      23.26      43.97
28.319       48.14      23.26      43.97
28.524       48.14      23.26      43.97
28.728       48.14      23.26      43.97
28.933       48.14      23.26      43.97
29.138       48.14      23.26      43.97
29.343       48.14      23.26      43.97
29.548       48.14      23.26      43.97
29.753       48.14      23.26      43.97
29.958       48.14      23.26      43.97
30.163       48.14      23.26      43.97
30.368       48.14      23.26      43.97
30.573       48.14      23.26      43.97
30.778       48.14      23.26      43.97
30.982       48.14      23.26      43.97
31.187       48.14      23.26      43.97
31.392       48.14      23.26      43.97
31.597       48.14      23.26      43.97
31.802       48.14      23.26      43.97
32.007       48.14      23.26      43.97
32.212       48.14      23.26      43.97
32.417       48.14      23.26      43.97
32.622       48.14      23.26      43.97
32.827       48.14      23.26      43.97
33.032       48.14      23.26      43.97
33.237       48.14      23.26      43.97
33.441       48.14      23.26      43.97
33.646       48.14      23.26      43.97
33.851       48.14      23.26      43.97
34.056       48.14      23.26      43.97
34.261       48.14      23.26      43.97
34.466       48.14      23.26      43.97
34.671       48.14      23.26      43.97
34.876       48.14      23.26      43.97
35.081       48.14      23.26      43.97
35.286       48.14      23.26      43.97
35.491       48.14      23.26      43.97
35.696       48.14      23.26      43.97
35.901       48.14      23.26      43.97
36.106       48.14      23.26      43.97
36.310       48.14      23.26      43.97
36.515       48.14      23.26      43.97
36.720       48.14      23.26      43.97
36.925       48.14      23.26      43.97
37.130       48.14      23.26      43.97
37.335       48.14      23.26      43.97
37.540       48.14      23.26      43.97
37.745       48.14      23.26      43.97
37.950       48.14      23.26      43.97
38.155       48.14      23.26      43.97
38.360       48.14      23.26      43.97
38.565       48.14      23.26      43.97
38.770       48.14      23.26      43.97
38.975       48.14      23.26      43.97
39.180       48.14      23.26      43.97
39.385       48.14      23.26      43.97
39.589       48.14      23.26      43.97
39.794       48.14      23.26      43.97
39.999       48.14      23.26      43.97
40.204       48.14      23.26      43.97
40.409       48.14      23.26      43.97
40.614       48.14      23.26      43.97
40.819       48.14      23.26      43.97
41.024       48.14      23.26      43.97
41.229       48.14      23.26      43.97
41.434       48.14      23.26      43.97
41.638       48.14      23.26      43.97
41.843       48.14      23.26      43.97
42.048       48.14      23.26      43.97
42.253       48.14      23.26      43.97
42.458       48.14      23.26      43.97
42.663       48.14      23.26      43.97
42.868       48.14      23.26      43.97
43.073       48.14      23.26      43.97
43.278       48.14      23.26      43.97
43.483       48.14      23.26      43.97
43.688       48.14      23.26      43.97
43.893       48.14      23.26      43.97
44.098       48.14      23.26      43.97
44.303       48.14      23.26      43.97
44.508       48.14      23.26      43.97
44.712       48.14      23.26      43.97
44.917       48.14      23.26      43.97
45.122       48.14      23.26      43.97
45.327       48.14      23.26      43.97
45.532       48.14      23.26      43.97
45.737       48.14      23.26      43.97
45.942       48.14      23.26      43.97
46.147       48.14      23.26      43.97
46.352       48.14      23.26      43.97
46.556       48.14      23.26      43.97
46.760       48.14      23.26      43.97
46.965       48.14      23.26      43.97
47.170       48.14      23.26      43.97
47.375       48.14      23.26      43.97
47.580       48.14      23.26      43.97
47.785       48.14      23.26      43.97
47.990       48.14      23.26      43.97
48.195       48.14      23.26      43.97
48.400       48.14      23.26      43.97
48.605       48.14      23.26      43.97
48.809       48.14      23.26      43.97
49.014       48.14      23.26      43.97
49.219       48.14      23.26      43.97
49.425       48.14      23.26      43.97
49.631       48.14      23.26      43.97
49.836       48.14      23.26      43.97
50.041       48.14      23.26      43.97
50.246       48.14      23.26      43.97
50.451       48.14      23.26      43.97
50.656       48.14      23.26      43.97
50.861       48.14      23.26      43.97
51.066       48.14      23.26      43.97
51.271       48.14      23.26      43.97
51.476       48.14      23.26      43.97
51.681       48.14      23.26      43.97
51.885       48.14      23.26      43.97
52.090       48.14      23.26      43.97
52.295       48.14      23.26      43.97
52.500       48.14      23.26      43.97
52.705       48.14      23.26      43.97
52.910       48.14      23.26      43.97
53.115       48.14      23.26      43.97
53.320       48.14      23.26      43.97
53.525       48.14      23.26      43.97
53.730       48.14      23.26      43.97
53.935       48.14      23.26      43.97
54.139       48.14      23.26      43.97
54.344       48.14      23.26      43.97
54.549       48.14      23.26      43.97
54.754       48.14      23.26      43.97
54.959       48.14      23.26      43.97
55.164       48.14      23.26      43.97
55.369       48.14      23.26      43.97
55.574       48.14      23.26      43.97
55.779       48.14      23.26      43.97
55.984       48.14      23.26      43.97
56.189       48.14      23.26      43.97
56.394       48.14      23.26      43.97
56.599       48.14      23.26      43.97
56.804       48.14      23.26      43.97
57.009       48.14      23.26      43.97
57.213       48.14      23.26      43.97
57.418       48.14      23.26      43.97
57.623       48.14      23.26      43.97
57.828       48.14      23.26      43.97
58.033       48.14      23.26      43.97
58.238       48.14      23.26      43.97
58.443       48.14      23.26      43.97
58.648       48.14      23.26      43.97
58.853       48.14      23.26      43.97
59.058       48.14      23.26      43.97
59.263       48.14      23.26      43.97
59.468       48.14      23.26      43.97
59.673       48.14      23.26      43.97
59.878       48.14      23.26      43.97
60.083       48.14      23.26      43.97
60.288       48.14      23.26      43.97
60.492       42.44      20.38      38.27
60.697        8.59       4.12       4.59
60.901        8.59       4.12       4.59
61.104        8.59       4.12       4.59
61.308        8.59       4.12       4.59
61.512        8.59       4.12       4.59
61.715        8.59       4.12       4.59
61.919        8.59       4.12       4.59
62.122        8.59       4.12       4.59
62.326        8.59       4.12       4.59
62.530        8.59       4.12       4.59
62.734        8.59       4.12       4.59
62.937        8.59       4.12       4.59
63.141        8.59       4.12       4.59
63.345        8.59       4.12       4.59
63.549        8.59       4.12       4.59
63.752        8.59       4.12       4.59
63.956        8.59       4.12       4.59
64.160        8.59       4.12       4.59
64.364        8.59       4.12       4.59
64.568        8.59       4.12       4.59
64.772        8.59       4.12       4.59
64.975        8.59       4.12       4.59
65.179        8.59       4.12       4.59
65.383        8.59       4.12       4.59
65.587        8.59       4.12       4.59
65.791        8.59       4.12       4.59
65.995        8.59       4.12       4.59
66.198        8.59       4.12       4.59
66.402        8.59       4.12       4.59
66.606        8.59       4.12       4.59
66.810        8.59       4.12       4.59
67.014        8.59       4.12       4.59
67.217        8.59       4.12       4.59
67.421        8.59       4.12       4.59
67.625        8.59       4.12       4.59
67.829        8.59       4.12       4.59
68.032        8.59       4.12       4.59
68.236        8.59       4.12       4.59
68.440        8.59       4.12       4.59
68.644        8.59       4.12       4.59
68.848        8.59       4.12       4.59
69.052        8.59       4.12       4.59
69.255        8.59       4.12       4.59
69.459        8.59       4.12       4.59
69.663        8.59       4.12       4.59
69.867        8.59       4.12       4.59
70.071        8.59       4.12       4.59
70.275        8.59       4.12       4.59
70.479        8.59       4.12       4.59
70.682        8.59       4.12       4.59
70.886        8.60       4.77       5.23
71.090        8.60       4.77       5.23
71.294        8.60       4.77       5.23
71.497        8.60       4.77       5.23
71.701        8.60       4.77       5.23
71.905        8.60       4.77       5.23
72.109        8.60       4.77       5.23
72.313        8.60       4.77       5.23
72.516        8.60       4.77       5.23
72.720        8.60       4.77       5.23
72.924        8.60       4.77       5.23
73.128        8.60       4.77       5.23
73.331        8.60       4.77       5.23
73.535        8.60       4.77       5.23
73.739        8.60       4.77       5.23
73.943        8.60       4.77       5.23
74.147        8.60       4.77       5.23
74.351        8.60       4.77       5.23
74.554        8.60       4.77       5.23
74.758        8.60       4.77       5.23
74.962        8.60       4.77       5.23
75.166        8.60       4.77       5.23
75.369        8.60       4.77       5.23
75.573        8.60       4.77       5.23
75.777        8.60       4.77       5.23
75.981        8.60       4.77       5.23
76.185        8.60       4.77       5.23
76.388        8.60       4.77       5.23
76.592        8.60       4.77       5.23
76.796        8.60       4.77       5.23
77.000        8.60       4.77       5.23
77.204        8.60       4.77       5.23
77.408        8.60       4.77       5.23
77.611        6.30       3.75       5.10
ERROR: can't open /proc/1885804/smaps: No such file or directory at /scratchNVME/pg-tpch/wss.pl line 226.
