Watching PID 2523938 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       397.31     394.81     306.99
0.428       714.00     710.37     625.61
0.652       714.00     708.77     627.10
0.880       714.00     708.55     627.10
1.105       714.00     708.33     627.10
1.335       714.00     708.12     627.79
1.570       714.00     707.90     627.79
1.796       714.00     707.71     627.79
2.019       714.00     707.49     627.79
2.241       714.00     707.27     627.79
2.462       714.00     706.83     627.79
2.682       714.00     706.62     627.79
2.903       714.00     706.43     627.79
3.123       714.00     706.21     627.79
3.343       714.00     705.99     627.79
3.562       714.00     705.77     627.79
3.782       714.00     705.55     627.79
4.009       714.00     705.33     627.96
4.243       714.00     705.15     627.96
4.470       714.00     704.71     627.96
4.691       714.00     704.49     627.96
4.911       714.00     704.27     627.96
5.136       714.00     679.28     627.96
5.365       714.00     671.50     627.96
5.594       714.00     669.90     627.96
5.824       714.00     669.32     627.96
6.053       714.00     669.03     627.96
6.282       713.55     668.08     627.96
6.510       713.55     667.67     627.96
6.736       694.22     647.78     639.26
6.959       655.57     608.91     642.23
7.186       643.51     598.26     639.22
7.414       621.90     581.55     617.61
7.640       589.00     548.61     584.71
7.863       556.27     515.89     551.98
8.085       525.39     485.01     521.10
8.305       495.29     454.90     490.99
8.524       462.82     422.43     458.53
8.740       429.84     389.46     425.55
8.957       398.01     357.62     393.72
9.175       367.18     326.79     362.89
9.391       321.00     280.62     316.71
9.605       321.00     280.61     316.71
9.820       321.00     280.61     316.71
10.033      321.00     280.61     316.71
10.248      321.00     280.61     316.71
10.464      321.00     280.61     316.71
10.680      321.00     280.61     316.71
10.895      321.00     280.61     316.71
11.110      321.00     280.61     316.71
11.325      321.00     280.61     316.71
11.539      321.00     280.61     316.71
11.753      321.00     280.61     316.71
11.967      321.00     280.61     316.71
12.180      321.00     280.61     316.71
12.395      321.00     280.61     316.71
12.610      321.00     280.61     316.71
12.825      321.00     280.61     316.71
13.040      321.00     280.61     316.71
13.255      321.00     280.61     316.71
13.470      321.00     280.61     316.71
13.685      321.00     280.61     316.71
13.900      321.00     280.61     316.71
14.114      321.00     280.61     316.71
14.328      321.00     280.61     316.71
14.542      321.00     280.61     316.71
14.756      321.00     280.61     316.71
14.971      321.00     280.61     316.71
15.184      321.00     280.61     316.71
15.398      321.00     280.61     316.71
15.613      321.00     280.61     316.71
15.828      321.00     280.61     316.71
16.042      321.00     280.61     316.71
16.256      321.00     280.61     316.71
16.470      321.00     280.61     316.71
16.685      321.00     280.61     316.71
16.900      321.00     280.61     316.71
17.115      321.00     280.61     316.71
17.329      321.00     280.61     316.71
17.543      321.00     280.61     316.71
17.757      321.00     280.61     316.71
17.972      321.00     280.61     316.71
18.186      321.00     280.61     316.71
18.400      321.00     280.61     316.71
18.614      321.00     280.61     316.71
18.828      321.00     280.61     316.71
19.043      321.00     280.61     316.71
19.259      321.00     280.61     316.71
19.474      321.00     280.61     316.71
19.689      321.00     280.61     316.71
19.904      321.00     280.61     316.71
20.118      321.00     280.61     316.71
20.332      321.00     280.61     316.71
20.546      321.00     280.61     316.71
20.759      321.00     280.61     316.71
20.973      321.00     280.61     316.71
21.187      321.00     280.61     316.71
21.400      321.00     280.61     316.71
21.613      321.00     280.61     316.71
21.827      321.00     280.61     316.71
22.041      321.00     280.61     316.71
22.254      321.00     280.61     316.71
22.467      321.00     280.61     316.71
22.680      321.00     280.61     316.71
22.894      321.00     280.61     316.71
23.107      321.00     280.61     316.71
23.321      321.00     280.61     316.71
23.533      321.00     280.61     316.71
23.746      321.00     280.61     316.71
23.960      321.00     280.61     316.71
24.173      321.00     280.61     316.71
24.387      321.00     280.61     316.71
24.600      321.00     280.61     316.71
24.813      321.00     280.61     316.71
25.027      321.00     280.61     316.71
25.241      321.00     280.61     316.71
25.454      321.00     280.61     316.71
25.668      321.00     280.61     316.71
25.882      321.00     280.61     316.71
26.096      321.00     280.61     316.71
26.309      321.00     280.61     316.71
26.522      321.00     280.61     316.71
26.736      321.00     280.61     316.71
26.949      321.00     280.61     316.71
27.163      321.00     280.61     316.71
27.376      321.00     280.61     316.71
27.590      321.00     280.61     316.71
27.803      321.00     280.61     316.71
28.017      321.00     280.61     316.71
28.230      321.00     280.61     316.71
28.444      321.00     280.61     316.71
28.656      321.00     280.61     316.71
28.869      321.00     280.61     316.71
29.083      321.00     280.61     316.71
29.297      321.00     280.61     316.71
29.511      321.00     280.61     316.71
29.724      321.00     280.61     316.71
29.938      321.00     280.61     316.71
30.152      321.00     280.61     316.71
30.366      321.00     280.61     316.71
30.580      321.00     280.61     316.71
30.793      321.00     280.61     316.71
31.007      321.00     280.61     316.71
31.220      321.00     280.61     316.71
31.434      321.00     280.61     316.71
31.647      321.00     280.61     316.71
31.861      321.00     280.61     316.71
32.074      321.00     280.61     316.71
32.287      321.00     280.61     316.71
32.500      321.00     280.61     316.71
32.713      321.00     280.61     316.71
32.924      321.00     280.61     316.71
33.137      321.00     280.61     316.71
33.351      321.00     280.61     316.71
33.565      321.00     280.61     316.71
33.778      321.00     280.61     316.71
33.992      321.00     280.61     316.71
34.206      321.00     280.61     316.71
34.420      321.00     280.61     316.71
34.633      321.00     280.61     316.71
34.847      321.00     280.61     316.71
35.060      321.00     280.61     316.71
35.274      321.00     280.61     316.71
35.487      321.00     280.61     316.71
35.701      321.00     280.61     316.71
35.914      321.00     280.61     316.71
36.127      321.00     280.61     316.71
36.340      321.00     280.61     316.71
36.553      321.00     280.61     316.71
36.766      321.00     280.61     316.71
36.980      321.00     280.61     316.71
37.193      321.00     280.61     316.71
37.407      321.00     280.61     316.71
37.620      321.00     280.61     316.71
37.834      321.00     280.61     316.71
38.047      321.00     280.61     316.71
38.261      321.00     280.61     316.71
38.474      321.00     280.61     316.71
38.687      321.00     280.61     316.71
38.899      321.00     280.61     316.71
39.112      321.00     280.61     316.71
39.326      321.00     280.61     316.71
39.540      321.00     280.61     316.71
39.752      321.00     280.61     316.71
39.965      321.00     280.61     316.71
40.181      321.00     280.61     316.71
40.396      321.00     280.61     316.71
40.610      321.00     280.61     316.71
40.824      321.00     280.61     316.71
41.038      321.00     280.61     316.71
41.252      321.00     280.61     316.71
41.465      321.00     280.61     316.71
41.679      321.00     280.61     316.71
41.893      321.00     280.61     316.71
42.106      321.00     280.61     316.71
42.320      321.00     280.61     316.71
42.534      321.00     280.61     316.71
42.748      321.00     280.61     316.71
42.961      321.00     280.61     316.71
43.174      321.00     280.61     316.71
43.388      321.00     280.61     316.71
43.601      321.00     280.61     316.71
43.815      321.00     280.61     316.71
44.028      321.00     280.61     316.71
44.243      321.00     280.61     316.78
44.461      321.00     280.61     316.78
44.677      321.00     280.61     316.78
44.892      321.00     280.61     316.78
45.105      321.00     280.61     316.78
45.319      321.00     280.61     316.78
45.533      321.00     280.61     316.78
45.747      321.00     280.61     316.78
45.961      321.00     280.61     316.78
46.174      321.00     280.61     316.78
46.387      321.00     280.61     316.78
46.601      321.00     280.61     316.78
46.814      321.00     280.61     316.78
47.027      321.00     280.61     316.78
47.241      321.00     280.61     316.78
47.454      321.00     280.61     316.78
47.667      321.00     280.61     316.78
47.881      321.00     280.61     316.78
48.095      321.00     280.61     316.78
48.309      321.00     280.61     316.78
48.522      321.00     280.61     316.78
48.736      321.00     280.61     316.78
48.950      321.00     280.61     316.78
49.165      321.00     280.61     316.78
49.379      321.00     280.61     316.78
49.593      321.00     280.61     316.78
49.807      321.00     280.61     316.78
50.021      321.00     280.61     316.78
50.233      321.00     280.61     316.78
50.448      321.00     280.61     316.78
50.664      321.00     280.61     316.78
50.878      321.00     280.61     316.78
51.092      321.00     280.61     316.78
51.305      321.00     280.61     316.78
51.519      321.00     280.61     316.78
51.732      321.00     280.61     316.78
51.947      321.00     280.61     316.78
52.160      321.00     280.61     316.78
52.374      321.00     280.61     316.78
52.587      321.00     280.61     316.78
52.801      321.00     280.61     316.78
53.015      321.00     280.61     316.78
53.229      321.00     280.61     316.78
53.443      321.00     280.61     316.78
53.657      321.00     280.61     316.78
53.869      321.00     280.61     316.78
54.082      321.00     280.61     316.78
54.296      321.00     280.61     316.78
54.509      321.00     280.61     316.78
54.723      321.00     280.61     316.78
54.937      321.00     280.61     316.78
55.151      321.00     280.61     316.78
55.366      321.00     280.61     316.78
55.580      321.00     280.61     316.78
55.794      321.00     280.61     316.78
56.008      321.00     280.61     316.78
56.222      321.00     280.61     316.78
56.435      321.00     280.61     316.78
56.649      321.00     280.61     316.78
56.863      321.00     280.61     316.78
57.076      321.00     280.61     316.78
57.289      321.00     280.61     316.78
57.502      321.00     280.62     316.78
57.715      321.00     280.61     316.78
57.929      321.00     280.61     316.78
