Watching PID 2277600 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.206       394.76     392.32     304.76
0.424       714.09     710.72     624.62
0.647       714.09     600.64     624.62
0.870       714.09     709.14     672.81
1.091       714.09     708.71     672.81
1.316       714.09     708.49     672.84
1.543       714.09     708.27     672.84
1.765       714.09     708.08     672.84
1.983       714.09     707.86     672.84
2.200       714.09     707.64     672.84
2.417       714.09     707.43     672.84
2.634       714.09     707.21     672.84
2.851       714.09     706.99     672.84
3.067       714.09     706.80     672.84
3.284       714.09     706.58     672.84
3.501       714.09     706.14     672.84
3.718       714.09     705.93     672.84
3.934       714.09     705.74     672.84
4.150       714.09     705.52     672.84
4.367       714.09     705.30     672.84
4.583       714.09     705.08     672.84
4.799       714.09     704.86     672.84
5.021       714.09     694.24     672.84
5.247       714.09     674.07     672.84
5.471       714.09     670.43     672.84
5.693       714.09     669.59     672.84
5.915       714.09     668.99     672.84
6.137       714.09     668.69     672.84
6.359       714.09     668.49     672.84
6.583       714.09     668.22     672.84
6.807       714.09     667.96     672.84
7.031       714.09     667.69     672.84
7.253       714.09     667.46     672.84
7.475       714.09     667.19     672.84
7.699       714.09     666.96     672.84
7.923       714.09     666.47     672.84
8.148       714.09     666.24     672.84
8.372       714.09     665.97     672.84
8.596       714.09     665.73     672.84
8.820       714.09     665.47     672.84
9.044       714.09     665.20     672.84
9.268       714.09     664.93     672.84
9.492       714.09     664.70     672.84
9.716       714.09     664.43     672.84
9.940       714.09     663.97     672.84
10.164      714.09     663.71     672.84
10.388      714.09     663.44     672.84
10.612      714.09     663.21     672.84
10.837      714.09     662.94     672.84
11.059      714.09     662.70     672.84
11.281      714.09     662.44     672.84
11.505      714.09     662.17     672.84
11.729      714.09     661.91     672.84
11.954      714.09     661.11     672.84
12.178      714.09     660.55     672.84
12.402      714.09     660.20     672.84
12.626      714.09     659.74     672.84
12.850      714.09     659.41     672.84
13.074      714.09     659.18     672.84
13.297      714.09     658.94     672.84
13.519      714.09     658.68     672.84
13.744      714.09     658.19     672.84
13.968      714.09     657.95     672.84
14.192      714.09     657.69     672.84
14.416      714.09     657.45     672.84
14.640      714.09     657.19     672.84
14.865      714.09     656.92     672.84
15.089      714.09     656.65     672.84
15.311      714.09     656.42     672.84
15.534      714.09     656.15     672.84
15.758      714.09     655.70     672.84
15.982      714.09     655.43     672.84
16.204      714.09     655.20     672.84
16.428      714.09     654.93     672.84
16.652      714.09     654.66     672.84
16.876      714.09     654.43     672.84
17.101      714.09     654.16     672.84
17.325      714.09     653.93     672.84
17.549      714.09     653.66     672.84
17.774      714.09     653.20     672.84
17.998      714.09     652.94     672.84
18.220      714.09     652.67     672.84
18.443      714.09     652.41     672.84
18.668      714.09     652.14     672.84
18.892      714.09     651.74     672.84
19.116      714.09     651.42     672.84
19.341      714.09     650.77     672.84
19.565      714.09     650.23     672.84
19.790      714.09     649.80     672.84
20.014      714.09     649.47     672.84
20.238      714.09     649.21     672.84
20.463      714.09     648.91     672.84
20.687      714.09     648.64     672.84
20.911      714.09     648.41     672.84
21.136      714.09     648.14     672.84
21.360      714.09     647.88     672.84
21.585      714.09     647.42     672.84
21.809      714.09     647.15     672.84
22.034      714.09     646.92     672.84
22.256      714.09     646.65     672.84
22.479      714.09     646.41     672.84
22.703      714.09     646.15     672.84
22.928      714.09     645.88     672.84
23.152      714.09     645.65     672.84
23.376      714.09     645.38     672.84
23.601      714.09     644.92     672.84
23.825      714.09     644.66     672.84
24.050      714.09     644.39     672.84
24.274      714.09     644.12     672.84
24.499      714.09     643.89     672.84
24.723      714.09     643.62     672.84
24.948      714.09     643.38     672.84
25.171      714.09     643.12     672.84
25.394      714.09     642.60     672.84
25.618      714.09     642.34     672.84
25.843      714.09     642.00     672.84
26.067      714.09     641.73     672.84
26.292      714.09     641.13     672.84
26.516      714.09     640.64     672.84
26.741      714.09     640.28     672.84
26.965      714.09     639.95     672.84
27.190      714.09     639.65     672.84
27.415      714.09     639.17     672.84
27.639      714.09     638.87     672.84
27.864      714.09     638.60     672.84
28.088      714.09     638.37     672.84
28.313      714.09     638.13     672.84
28.538      714.09     637.87     672.84
28.762      714.09     637.60     672.84
28.987      714.09     637.33     672.84
29.211      714.09     636.88     672.84
29.435      714.09     636.64     672.84
29.660      714.09     636.37     672.84
29.884      714.09     636.11     672.84
30.109      714.09     635.84     672.84
30.332      714.09     635.61     672.84
30.554      714.09     635.34     672.84
30.779      714.09     635.10     672.90
31.004      714.09     634.84     672.90
31.226      714.09     634.35     672.90
31.449      714.09     634.11     672.90
31.674      714.09     633.88     672.90
31.899      714.09     633.61     672.90
32.123      714.09     633.35     672.90
32.348      714.09     633.08     672.90
32.573      714.09     632.77     672.90
32.797      714.09     632.48     672.90
33.022      714.09     631.96     672.90
33.245      714.09     631.57     672.90
33.468      714.09     630.99     672.90
33.692      714.09     630.50     672.90
33.917      714.09     630.21     672.90
34.142      714.09     629.94     672.90
