Watching PID 2377046 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       529.49     526.86     332.05
0.432       714.16     709.07     520.10
0.653       714.16     708.85     520.10
0.871       714.16     708.66     520.10
1.091       714.16     708.44     520.22
1.316       714.16     708.22     520.93
1.540       714.16     708.01     520.93
1.758       714.16     707.79     520.93
1.975       714.16     707.38     520.93
2.192       714.16     707.16     520.93
2.408       714.16     706.94     520.93
2.625       714.16     706.72     520.93
2.841       714.16     706.51     520.93
3.058       714.16     706.32     520.93
3.274       714.16     706.10     520.93
3.490       714.16     705.88     520.93
3.707       714.16     705.66     521.05
3.923       714.16     705.44     521.05
4.141       714.16     705.22     521.05
4.358       714.16     705.04     521.05
4.574       714.16     704.66     521.05
4.790       714.16     704.38     521.05
5.012       714.16     700.59     521.06
5.240       714.16     697.64     521.06
5.467       714.16     696.33     521.06
5.693       714.16     674.71     521.06
5.918       714.16     670.23     521.06
6.141       714.16     669.12     521.06
6.365       714.16     668.71     521.06
6.589       714.16     668.25     521.06
6.813       714.16     667.98     521.06
7.037       714.16     667.71     521.06
7.261       714.16     667.43     521.06
7.485       714.16     667.10     521.06
7.709       714.16     666.58     521.06
7.932       714.16     665.99     521.06
8.154       714.16     665.35     521.06
8.378       714.16     665.08     521.06
8.602       714.16     664.57     521.06
8.826       714.16     664.33     521.06
9.050       714.16     664.06     521.06
9.275       714.16     663.79     521.06
9.499       714.16     663.52     521.06
9.723       714.16     663.24     521.06
9.947       714.16     663.02     521.06
10.171      714.16     662.84     521.06
10.395      714.16     662.62     521.06
10.619      714.16     662.18     521.06
10.843      714.16     661.96     521.06
11.067      714.16     661.78     521.06
11.292      714.16     661.56     521.06
11.516      714.16     661.34     521.06
11.739      714.16     661.12     521.06
11.961      714.16     660.90     521.06
12.186      714.16     660.68     521.06
12.409      714.16     660.28     521.06
12.632      714.16     660.06     521.06
12.856      714.16     659.84     521.06
13.080      714.16     659.62     521.06
13.304      714.16     659.40     521.06
13.529      714.16     659.21     521.06
13.753      714.16     658.99     521.06
13.977      714.16     658.78     521.06
14.201      714.16     658.56     521.06
14.425      714.16     658.12     521.06
14.649      714.16     657.93     521.06
14.873      714.16     657.71     521.06
15.097      714.16     657.50     521.06
15.322      714.16     657.28     521.06
15.546      714.16     657.06     521.06
15.770      714.16     656.87     521.06
15.995      714.16     656.65     521.06
16.219      714.16     656.43     521.06
16.443      714.16     655.99     521.06
16.668      714.16     655.78     521.06
16.891      714.16     655.59     521.06
17.114      714.16     655.37     521.06
17.338      714.16     655.15     521.06
17.562      714.16     654.93     521.06
17.787      714.16     654.71     521.06
18.011      714.16     654.49     521.06
18.235      714.16     654.09     521.06
18.460      714.16     653.87     521.06
18.684      714.16     653.65     521.06
18.908      714.16     653.43     521.06
19.133      714.16     653.21     521.06
19.357      714.16     653.03     521.06
19.581      714.16     652.81     521.06
19.806      714.16     652.59     521.06
20.030      714.16     652.37     521.06
20.255      714.16     651.96     521.06
20.479      714.16     651.74     521.06
20.703      714.16     651.53     521.06
20.928      714.16     651.31     521.06
21.152      714.16     651.09     521.06
21.377      714.16     650.87     521.06
21.601      714.16     650.68     521.06
21.826      714.16     650.46     521.06
22.048      714.16     650.03     521.06
22.271      714.16     649.81     521.06
22.496      714.16     649.59     521.06
22.720      714.16     649.40     521.06
22.944      714.16     649.18     521.06
23.169      714.16     648.96     521.06
23.393      714.16     648.74     521.06
23.618      714.16     648.53     521.06
23.842      714.16     648.31     521.06
24.067      714.16     647.90     521.06
24.291      714.16     647.68     521.06
24.516      714.16     647.46     521.06
24.740      714.16     647.24     521.06
24.965      714.16     647.06     521.06
25.189      714.16     646.84     521.06
25.412      714.16     646.62     521.06
25.635      714.16     646.40     521.06
25.859      714.16     645.96     521.06
26.084      714.16     645.78     521.06
26.308      714.16     645.56     521.06
26.533      714.16     645.34     521.06
26.757      714.16     645.12     521.06
26.982      714.16     644.90     521.06
27.206      714.16     644.68     521.06
27.431      714.16     644.49     521.06
27.656      714.16     644.28     521.12
27.880      714.16     643.84     521.12
28.105      714.16     643.62     521.12
28.329      714.16     643.40     521.12
28.554      714.16     643.21     521.12
28.779      714.16     642.99     521.12
29.003      714.16     642.78     521.12
29.228      714.16     642.56     521.12
29.452      714.16     642.34     521.12
29.677      714.16     641.93     521.12
29.900      714.16     641.71     521.12
30.124      714.16     641.49     521.12
30.348      714.16     641.28     521.12
30.573      714.16     641.06     521.12
30.797      714.16     640.87     521.12
31.022      714.16     640.65     521.12
31.247      714.16     640.43     521.12
31.471      714.16     640.21     521.12
31.696      714.16     639.78     521.12
31.921      714.16     639.59     521.12
32.145      714.16     639.37     521.12
32.370      714.16     639.15     521.12
32.595      714.16     638.93     521.12
32.819      714.16     638.71     521.12
33.044      714.16     638.49     521.12
33.269      714.16     638.31     521.12
33.493      714.16     637.87     521.12
33.718      714.16     637.65     521.12
33.941      714.16     637.43     521.12
34.164      714.16     637.24     521.12
34.388      714.16     637.03     521.12
34.613      714.16     636.81     521.12
34.838      714.16     636.59     521.12
35.063      714.16     636.37     521.12
35.287      714.16     636.15     521.12
35.512      714.16     635.74     521.12
35.735      714.16     635.52     521.12
35.959      714.16     635.31     521.12
36.184      714.16     635.09     521.12
36.407      714.16     634.87     521.12
36.631      714.16     634.68     521.12
36.856      714.16     634.46     521.12
37.080      714.16     634.24     521.12
37.305      714.16     633.81     521.12
37.530      714.16     633.59     521.12
37.755      714.16     633.40     521.12
37.979      714.16     633.18     521.12
38.204      714.16     632.96     521.12
38.429      714.16     632.74     521.12
38.654      714.16     632.53     521.12
38.879      714.16     632.34     521.12
39.103      714.16     632.12     521.12
39.328      714.16     631.68     521.12
39.553      714.16     631.46     521.12
39.778      714.16     631.24     521.12
40.003      714.16     631.06     521.12
40.228      714.16     630.84     521.12
40.452      714.16     630.62     521.12
40.677      714.16     630.40     521.12
40.901      714.16     630.18     521.12
41.125      714.16     629.77     521.12
41.350      714.16     629.56     521.12
41.574      714.16     629.34     521.12
41.799      714.16     629.12     521.12
42.024      714.16     628.90     521.12
42.249      714.16     628.68     521.12
42.474      714.16     628.49     521.12
42.699      714.16     628.28     521.12
42.922      714.16     627.84     521.12
43.144      714.16     627.62     521.12
43.369      714.16     627.43     521.12
43.594      714.16     627.21     521.12
43.819      714.16     626.99     521.12
44.044      714.16     626.78     521.12
44.269      714.16     626.56     521.12
44.494      714.16     626.34     521.12
44.719      714.16     626.15     521.12
44.944      714.16     625.71     521.12
45.169      714.16     625.49     521.12
45.394      714.16     625.28     521.12
45.618      714.16     625.06     521.12
45.843      714.16     624.87     521.12
46.068      714.16     624.65     521.12
46.293      714.16     624.43     521.12
46.518      714.16     624.21     521.12
46.743      714.16     623.77     521.12
46.968      714.16     623.59     521.12
47.193      714.16     623.37     521.12
47.418      714.16     623.15     521.12
47.643      714.16     622.93     521.12
47.868      714.16     622.71     521.12
48.093      714.16     622.52     521.12
48.318      714.16     622.31     521.12
48.543      714.16     622.06     521.12
48.768      714.16     621.65     521.12
48.993      714.16     621.43     521.12
49.218      714.16     621.24     521.12
49.443      714.16     621.03     521.12
49.668      714.16     620.81     521.12
49.893      714.16     620.59     521.12
50.118      714.16     620.37     521.12
50.343      714.16     620.15     521.12
50.568      714.16     619.74     521.12
50.793      714.16     619.53     521.12
51.018      714.16     619.31     521.12
51.243      714.16     619.09     521.12
51.468      714.16     618.87     521.12
51.693      714.16     618.68     521.12
51.918      714.16     618.46     521.12
52.143      714.16     618.24     521.12
52.368      714.16     617.81     521.12
52.594      714.16     617.62     521.12
52.819      714.16     617.40     521.12
53.044      714.16     617.18     521.12
53.269      714.16     616.96     521.12
53.494      714.16     616.74     521.12
53.719      714.16     616.53     521.12
53.944      714.16     616.34     521.12
54.169      714.16     615.90     521.12
54.394      714.16     615.68     521.12
54.619      714.16     615.46     521.12
54.844      714.16     615.24     521.12
55.070      714.16     615.06     521.12
55.295      714.16     614.84     521.12
55.520      714.16     614.62     521.12
55.743      714.16     614.40     521.12
55.966      714.16     614.18     521.12
56.192      714.16     613.78     521.12
56.415      714.16     613.56     521.12
56.639      714.16     613.34     521.12
56.864      714.16     613.12     521.12
57.089      714.16     612.90     521.12
57.314      714.16     612.71     521.12
57.539      714.16     612.49     521.12
57.765      714.16     612.28     521.12
57.990      714.16     611.84     521.12
58.215      714.16     611.62     521.12
58.440      714.16     611.43     521.12
58.665      714.16     611.21     521.12
58.891      714.16     610.99     521.12
59.116      714.16     610.78     521.12
59.341      714.16     610.56     521.12
59.566      714.16     610.34     521.12
