Watching PID 500073 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       392.38     389.66     307.50
0.420       714.05     711.29     629.89
0.639       714.19     709.05     632.77
0.860       714.19     708.62     632.77
1.083       714.19     708.43     633.79
1.308       714.19     708.21     633.79
1.532       714.19     707.99     633.80
1.755       714.19     707.77     633.80
1.978       714.19     707.55     633.80
2.202       714.19     707.37     633.80
2.427       714.19     707.15     633.80
2.652       714.19     706.93     633.80
2.877       714.19     706.49     633.80
3.106       714.19     706.27     633.80
3.335       714.19     706.09     633.80
3.564       714.19     705.87     633.80
3.791       714.19     705.65     633.80
4.014       714.19     705.43     633.80
4.235       714.19     705.21     633.80
4.455       714.19     704.99     633.80
4.676       714.19     704.59     633.80
4.897       714.19     704.37     633.80
5.122       714.19     704.15     633.18
5.349       714.19     703.93     633.18
5.573       714.19     703.71     633.18
5.797       714.19     703.52     633.18
6.021       714.19     703.30     633.18
6.246       714.19     703.09     633.18
6.470       714.19     702.77     633.18
6.691       714.19     702.46     633.18
6.917       714.19     702.24     633.18
7.148       714.19     702.02     633.18
7.376       714.19     701.80     633.18
7.601       714.19     701.59     633.18
7.824       714.19     701.37     633.18
8.045       714.19     701.18     633.18
8.265       714.19     700.96     633.18
8.484       714.19     700.52     633.18
8.703       714.19     700.30     633.18
8.923       714.19     700.09     633.18
9.146       714.19     699.90     633.18
9.374       714.19     699.68     633.18
9.601       714.19     699.46     633.18
9.826       714.19     699.24     633.18
10.053      714.19     699.02     633.18
10.279      714.19     698.80     633.18
10.504      714.19     698.40     633.18
10.729      714.19     698.18     633.18
10.955      714.19     697.96     633.18
11.181      714.19     697.74     633.18
11.409      714.19     697.55     633.18
11.638      714.19     697.33     633.18
11.863      714.19     697.12     633.18
12.084      714.19     696.90     633.18
12.306      714.19     696.46     633.18
12.527      714.19     696.27     633.18
12.748      714.19     696.05     633.18
12.969      714.19     695.84     633.18
13.189      714.19     695.62     633.18
13.416      714.19     695.40     633.18
13.644      714.19     695.18     633.18
13.869      714.19     694.99     633.18
14.091      714.19     694.77     633.18
14.315      714.19     694.34     633.18
14.540      714.19     694.12     633.18
14.763      714.19     693.90     633.18
14.984      714.19     693.71     633.18
15.208      714.19     609.11     665.11
ERROR: can't open /proc/500073/smaps: No such file or directory at /scratchNVME/pg-tpch/wss.pl line 226.
