Watching PID 1712290 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       295.46     293.07     238.84
0.427       615.41     613.03     560.96
0.649       713.68     710.33     659.66
0.869       713.75     708.91     684.34
1.088       713.75     708.69     684.34
1.309       713.75     708.47     684.34
1.534       713.75     708.26     684.34
1.759       713.75     708.07     684.34
1.981       713.75     707.85     684.34
2.201       713.75     707.41     684.34
2.420       713.75     707.19     684.34
2.643       713.75     706.97     684.34
2.874       713.75     706.79     684.34
3.103       713.75     706.57     684.34
3.325       713.75     706.35     684.34
3.544       713.75     706.13     684.34
3.765       713.75     705.91     684.34
3.989       713.75     705.69     684.34
4.211       713.75     705.29     684.34
4.430       713.75     705.07     684.34
4.649       713.75     704.85     684.34
4.868       713.75     704.63     684.34
5.087       713.75     695.56     684.34
5.307       713.75     672.23     684.34
5.525       713.75     670.10     684.34
5.741       713.75     669.67     684.34
5.957       712.90     668.50     684.39
6.174       712.90     668.19     684.39
6.391       712.90     667.94     684.39
6.607       708.04     662.59     684.39
6.830       675.58     630.53     673.81
7.049       319.12     274.07     317.35
7.259       319.12     274.05     317.35
7.467       319.12     274.03     317.35
7.680       319.12     274.01     317.35
7.893       319.08     273.96     317.31
8.102       319.08     273.94     317.31
8.311       319.08     273.93     317.31
8.520       319.08     273.92     317.31
8.728       319.08     273.90     317.31
8.935       319.08     273.89     317.31
9.144       319.08     273.87     317.31
9.352       319.08     273.86     317.31
9.560       319.08     273.83     317.31
9.768       319.08     273.82     317.31
9.976       302.39     262.76     300.62
10.184      241.69     202.06     239.92
10.391      228.45     188.81     226.68
10.601      206.60     166.97     204.83
10.812      197.92     158.29     196.15
11.021      195.32     155.68     193.55
11.227      186.20     146.57     184.43
11.433      176.83     137.20     175.06
11.639      170.12     130.49     168.35
11.845      167.27     127.64     165.50
12.052      165.40     125.77     163.63
12.258      161.89     122.26     160.12
12.464      152.03     112.40     150.26
12.671      151.82     112.21     150.05
12.877      151.82     112.21     150.05
13.083      151.82     112.21     150.05
13.289      151.82     112.21     150.05
13.495      151.82     112.21     150.05
13.702      151.82     112.21     150.05
13.908      151.82     112.21     150.05
14.114      151.82     112.21     150.05
14.320      151.82     112.21     150.05
14.527      151.82     112.21     150.05
14.733      151.82     112.21     150.05
14.939      151.82     112.21     150.05
15.145      151.82     112.21     150.05
15.352      151.82     112.21     150.05
15.558      151.82     112.21     150.05
15.764      151.82     112.21     150.05
15.970      151.82     112.21     150.05
16.177      151.82     112.21     150.05
16.383      151.82     112.21     150.05
16.589      151.82     112.21     150.05
16.795      151.82     112.21     150.05
17.002      151.82     112.21     150.05
17.208      151.82     112.21     150.05
17.414      151.82     112.21     150.05
17.621      151.82     112.21     150.05
17.827      151.82     112.21     150.05
18.033      151.82     112.21     150.05
18.239      151.82     112.21     150.05
18.446      151.82     112.21     150.05
18.652      151.82     112.21     150.05
18.858      151.82     112.21     150.05
19.065      151.82     112.21     150.05
19.271      151.82     112.21     150.05
19.477      151.82     112.21     150.05
19.683      151.82     112.21     150.05
19.890      151.82     112.21     150.05
20.096      151.82     112.21     150.05
20.302      151.82     112.21     150.05
20.508      151.82     112.21     150.05
20.715      151.82     112.21     150.05
20.921      151.82     112.21     150.05
21.127      151.82     112.21     150.05
21.333      151.82     112.21     150.05
21.540      151.82     112.21     150.05
21.746      151.82     112.21     150.05
21.952      151.82     112.21     150.05
22.159      151.82     112.21     150.05
22.365      151.82     112.21     150.05
22.571      151.82     112.21     150.05
22.777      151.82     112.21     150.05
22.984      151.82     112.21     150.05
23.190      151.82     112.21     150.05
23.396      151.82     112.21     150.05
23.602      151.82     112.21     150.05
23.809      151.82     112.21     150.05
24.015      151.82     112.21     150.05
24.221      151.82     112.21     150.05
24.427      151.82     112.21     150.05
24.634      151.82     112.21     150.05
24.840      151.82     112.21     150.05
25.046      151.82     112.21     150.05
25.252      151.82     112.21     150.12
25.459      151.82     112.21     150.12
25.665      151.82     112.21     150.12
25.871      151.82     112.21     150.12
26.078      151.82     112.21     150.12
26.284      151.82     112.21     150.12
26.490      151.82     112.21     150.12
26.696      151.82     112.21     150.12
26.903      151.82     112.21     150.12
27.109      151.82     112.21     150.12
27.315      151.82     112.21     150.12
27.521      151.82     112.21     150.12
27.728      151.82     112.21     150.12
27.934      151.82     112.21     150.12
28.140      151.82     112.21     150.12
28.347      151.82     112.21     150.12
28.553      151.82     112.21     150.12
28.759      151.82     112.21     150.12
28.965      151.82     112.21     150.12
29.172      151.82     112.21     150.12
29.380      151.82     112.21     150.12
29.589      151.82     112.21     150.12
29.795      151.82     112.21     150.12
30.002      151.82     112.21     150.12
30.208      151.82     112.21     150.12
30.414      151.82     112.21     150.12
30.620      151.82     112.21     150.12
30.827      151.82     112.21     150.12
31.033      151.82     112.21     150.12
31.239      151.82     112.21     150.12
31.445      151.82     112.21     150.12
31.652      151.82     112.21     150.12
31.858      151.82     112.21     150.12
32.064      151.82     112.21     150.12
32.271      151.82     112.21     150.12
32.477      151.82     112.21     150.12
32.683      151.82     112.21     150.12
32.890      151.82     112.21     150.12
33.096      151.82     112.21     150.12
33.302      151.82     112.21     150.12
33.508      151.82     112.21     150.12
33.715      151.82     112.21     150.12
33.921      151.82     112.21     150.12
34.127      151.82     112.21     150.12
34.334      151.82     112.21     150.12
34.540      151.82     112.21     150.12
34.746      151.82     112.21     150.12
34.953      151.82     112.21     150.12
35.159      151.82     112.21     150.12
35.365      151.82     112.21     150.12
35.571      151.82     112.21     150.12
35.778      151.82     112.21     150.12
35.984      151.82     112.21     150.12
36.190      151.82     112.21     150.12
36.397      151.82     112.21     150.12
36.603      151.82     112.21     150.12
36.809      151.82     112.21     150.12
37.016      151.82     112.21     150.12
37.222      151.82     112.21     150.12
37.428      151.82     112.21     150.12
37.635      151.82     112.21     150.12
37.841      151.82     112.21     150.12
38.047      151.82     112.21     150.12
38.254      151.82     112.21     150.12
38.460      151.82     112.21     150.12
38.666      151.82     112.21     150.12
38.876      151.82     112.21     150.12
39.085      151.82     112.21     150.12
39.291      151.82     112.21     150.12
39.498      151.82     112.21     150.12
39.704      151.82     112.21     150.12
39.910      151.82     112.21     150.12
40.117      151.82     112.21     150.12
40.323      151.82     112.21     150.12
40.529      151.82     112.21     150.12
40.736      151.82     112.21     150.12
40.942      151.82     112.21     150.12
41.148      151.82     112.21     150.12
41.354      151.82     112.21     150.12
41.561      151.82     112.21     150.12
41.767      151.82     112.21     150.12
41.973      151.82     112.21     150.12
42.180      151.82     112.21     150.12
42.386      151.82     112.21     150.12
42.592      151.82     112.21     150.12
42.799      151.82     112.21     150.12
43.005      151.82     112.21     150.12
43.211      151.82     112.21     150.12
43.418      151.82     112.21     150.12
43.624      151.82     112.21     150.12
43.830      151.82     112.21     150.12
44.036      151.82     112.21     150.12
44.243      151.82     112.21     150.12
44.449      151.82     112.21     150.12
44.655      151.82     112.21     150.12
44.861      151.82     112.21     150.12
45.068      151.82     112.21     150.12
45.274      151.82     112.21     150.12
45.480      151.82     112.21     150.12
45.687      151.82     112.21     150.12
45.893      151.82     112.21     150.12
46.099      151.82     112.21     150.12
46.305      151.82     112.21     150.12
46.512      151.82     112.21     150.12
46.718      151.82     112.21     150.12
46.924      151.82     112.21     150.12
47.131      151.82     112.21     150.12
47.337      151.82     112.21     150.12
47.543      151.82     112.21     150.12
47.750      151.82     112.21     150.12
47.956      151.82     112.21     150.12
48.162      151.82     112.21     150.12
48.368      151.82     112.21     150.12
48.575      151.82     112.21     150.12
48.781      151.82     112.21     150.12
48.987      151.82     112.21     150.12
49.194      151.82     112.21     150.12
49.400      151.82     112.21     150.12
49.606      151.82     112.21     150.12
