Watching PID 1155019 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.212       436.31     433.82     250.50
0.430       713.98     711.44     528.79
0.649       714.01     708.94     531.44
0.868       714.01     708.50     531.44
1.086       714.01     708.31     531.44
1.303       714.01     708.09     531.44
1.521       714.01     707.87     531.44
1.739       714.01     707.66     531.44
1.957       714.01     707.44     531.44
2.174       714.01     707.22     531.44
2.391       714.01     707.03     531.44
2.609       714.01     706.81     531.44
2.825       714.01     706.59     531.44
3.042       714.01     706.37     531.44
3.259       714.01     706.16     531.44
3.476       714.01     705.97     531.44
3.693       714.01     705.53     531.44
3.915       714.01     705.31     532.23
4.142       714.01     705.09     532.23
4.366       714.01     704.87     532.23
4.585       714.01     704.68     532.23
4.803       714.01     704.46     532.23
5.030       714.01     700.74     532.23
5.266       714.01     698.21     532.23
5.500       714.01     685.33     532.23
5.732       714.01     672.19     532.23
5.960       714.01     670.02     532.23
6.183       714.01     669.22     532.23
6.405       714.01     668.78     532.23
6.629       714.01     668.51     532.23
6.855       714.01     668.20     532.23
7.082       714.01     667.97     532.23
7.307       714.01     667.48     532.23
7.531       714.01     667.25     532.23
7.755       714.01     666.98     532.23
7.977       712.90     665.68     532.23
8.201       712.90     665.46     532.23
8.429       712.90     665.25     532.23
8.654       707.09     659.21     532.23
8.883       702.82     654.72     534.04
9.117       699.88     651.37     539.79
9.349       696.18     647.45     546.39
9.577       634.51     585.79     551.93
9.803       627.36     578.64     551.93
10.032      595.27     546.53     551.93
10.264      564.93     516.19     551.93
10.492      559.18     510.44     551.93
10.719      559.05     510.32     551.92
10.945      559.05     510.31     551.92
11.167      540.59     501.08     533.46
11.387      540.59     501.08     533.46
11.609      540.59     501.08     533.46
11.835      540.59     501.08     533.46
12.063      540.59     501.08     533.46
12.291      540.59     501.08     533.46
12.517      540.59     501.08     533.46
12.742      534.07     494.57     526.94
12.964      524.84     485.33     517.71
13.183      519.32     479.82     512.19
13.403      511.53     472.03     504.40
13.625      505.00     465.50     497.87
13.848      497.99     458.48     490.86
14.070      491.52     452.02     484.39
14.292      483.77     444.26     476.64
