Watching PID 2134269 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       394.88     392.23     307.36
0.428       714.17     710.46     628.61
0.653       714.17     708.80     630.17
0.881       714.17     708.62     631.05
1.105       714.17     708.40     631.05
1.325       714.17     708.18     631.09
1.546       714.17     707.96     631.09
1.767       714.17     707.74     631.09
1.986       714.17     707.55     631.09
2.205       714.17     707.34     631.09
2.424       714.17     707.12     631.09
2.642       714.17     706.90     631.09
2.860       714.17     706.46     631.09
3.078       714.17     706.27     631.09
3.295       714.17     706.05     631.09
3.512       714.17     705.84     631.09
3.730       714.17     705.62     631.09
3.947       714.17     705.40     631.09
4.164       714.17     705.18     631.09
4.381       714.17     704.99     631.09
4.597       714.17     704.77     631.09
4.826       714.17     704.55     631.13
5.063       714.17     684.94     631.13
5.293       714.17     670.24     631.13
5.516       714.17     669.55     631.13
5.736       714.17     669.26     631.13
5.957       714.17     668.95     631.13
6.181       714.17     668.61     631.13
6.401       714.17     667.91     631.13
6.619       714.17     667.02     631.13
6.836       714.17     666.73     631.13
7.053       714.17     666.42     631.13
7.269       714.17     666.09     631.13
7.486       714.17     665.60     631.13
7.702       714.17     665.30     631.13
7.917       714.17     664.99     631.13
8.133       714.17     664.67     631.13
8.348       714.17     664.35     631.13
8.563       714.17     664.02     631.13
8.779       714.17     663.71     631.13
8.995       714.17     663.45     631.13
9.210       714.17     663.11     631.13
9.425       714.17     662.44     631.13
9.641       714.17     661.72     631.13
9.864       714.17     661.21     631.13
10.093      714.17     660.71     631.13
10.315      714.17     660.38     631.13
10.535      714.17     660.06     631.13
10.753      714.17     659.78     631.13
10.975      714.17     659.46     631.13
11.198      714.17     659.18     631.13
11.418      714.17     658.86     631.13
11.637      714.17     658.58     631.13
11.853      714.17     658.26     631.13
12.070      714.17     657.93     631.13
12.286      714.17     657.58     631.13
12.502      714.17     656.89     631.13
12.718      714.17     656.23     631.13
12.934      714.17     655.53     631.13
13.150      714.17     655.18     631.13
13.365      714.17     654.83     631.13
13.581      714.17     654.56     631.13
13.796      714.17     654.25     631.13
14.012      714.17     653.94     631.13
14.227      714.17     653.65     631.13
14.442      714.17     653.33     631.13
