Watching PID 2478974 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       402.92     400.52     305.14
0.425       713.90     710.49     616.94
0.649       713.90     636.49     618.71
0.872       713.90     708.99     670.83
1.093       713.90     708.77     670.83
1.318       713.90     708.55     670.83
1.543       713.90     708.15     670.83
1.762       713.90     707.93     670.83
1.981       713.90     707.71     670.83
2.198       713.90     707.49     670.83
2.416       713.90     707.27     670.83
2.633       713.90     707.05     670.83
2.850       713.90     706.86     670.83
3.068       713.90     706.65     670.83
3.285       713.90     706.43     670.83
3.502       713.90     706.21     670.83
3.719       713.90     705.99     670.83
3.937       713.90     705.58     670.83
4.155       713.90     705.36     670.83
4.372       713.90     705.15     670.83
4.589       713.90     704.93     670.83
4.806       713.90     704.71     670.83
5.029       713.90     691.57     670.84
5.256       713.90     673.99     670.84
5.480       713.90     670.82     670.84
5.704       713.90     669.89     670.84
5.928       713.90     669.60     670.84
6.152       713.90     669.18     670.84
6.376       713.90     668.91     670.84
6.600       713.90     668.64     670.84
6.825       713.90     668.38     670.84
7.049       713.90     668.14     670.84
7.273       713.90     667.88     670.84
7.497       713.90     667.65     670.84
7.721       713.90     667.38     670.84
7.946       713.90     666.93     670.84
8.170       713.90     666.67     670.84
8.394       713.90     666.45     670.84
8.619       713.90     666.26     670.84
8.843       713.90     666.05     670.84
9.067       713.90     665.83     670.84
9.291       713.90     665.61     670.84
9.515       713.90     665.39     670.84
9.739       713.90     665.20     670.84
9.963       713.90     664.54     670.84
10.187      713.90     664.05     670.84
10.412      713.90     662.67     670.84
10.636      713.90     662.17     670.84
10.860      713.90     661.76     670.84
11.084      713.90     661.29     670.84
11.309      713.90     660.86     670.84
11.533      713.90     660.23     670.84
11.757      713.90     658.95     670.84
11.982      713.90     658.30     670.84
12.206      713.90     657.86     670.84
12.430      713.90     657.39     670.84
12.655      713.90     656.88     670.84
12.879      713.90     655.95     670.84
13.102      713.90     655.01     670.84
13.324      713.90     654.60     670.84
13.549      713.90     654.17     670.84
13.773      713.90     653.47     670.84
13.997      713.90     652.97     670.84
14.222      713.90     651.69     670.84
14.446      713.90     651.13     670.84
14.671      713.90     650.69     670.84
14.895      713.90     650.22     670.84
15.118      713.90     649.79     670.84
15.341      713.90     649.04     670.84
15.565      713.90     647.94     670.84
15.790      713.90     647.22     670.84
16.014      713.90     646.79     670.84
16.239      713.90     646.32     670.84
16.463      713.90     645.85     670.84
16.688      713.90     644.85     670.84
16.912      713.90     644.00     670.84
17.137      713.90     643.54     670.84
17.362      713.90     643.10     670.84
17.585      713.90     642.41     670.84
17.808      713.90     641.94     670.84
18.033      713.90     640.72     670.84
18.258      713.90     640.10     670.84
18.482      713.90     639.63     670.84
18.707      713.90     639.19     670.84
18.931      713.90     638.75     670.84
19.156      713.90     637.97     670.84
19.381      713.90     636.91     670.84
19.605      713.90     636.19     670.84
19.831      713.90     635.83     670.84
20.056      713.90     635.52     670.84
20.281      713.90     635.20     670.84
20.506      713.90     634.88     670.84
20.730      713.90     634.57     670.84
20.955      713.90     634.29     670.84
21.179      713.90     633.97     670.84
21.404      713.90     633.37     670.84
21.629      713.90     632.56     670.84
21.853      713.90     631.93     670.84
22.078      713.90     631.54     670.84
22.301      713.90     631.17     670.84
22.524      713.90     630.88     670.84
22.748      713.90     630.61     670.84
22.973      713.90     630.29     670.84
23.198      713.90     629.95     670.84
23.423      713.90     629.45     670.84
23.647      713.90     629.13     670.84
23.872      713.90     628.81     670.84
24.097      713.90     628.53     670.84
24.320      713.90     628.17     670.84
24.544      713.90     627.42     670.84
24.769      713.90     626.61     670.84
24.993      713.90     626.19     670.84
25.218      713.90     625.62     670.84
25.443      713.90     625.29     670.84
25.668      713.90     624.92     670.84
25.892      713.90     624.64     670.84
26.117      713.90     624.36     670.84
26.343      713.90     624.09     670.84
26.568      713.90     623.71     670.84
26.793      713.90     623.40     670.84
27.018      713.90     622.88     670.84
27.243      713.90     622.18     670.84
27.468      713.90     621.23     670.84
27.693      713.90     620.92     670.84
27.917      713.90     620.54     670.84
28.142      713.90     620.23     670.84
28.367      713.90     619.92     670.84
28.592      713.90     619.56     670.84
28.816      713.90     619.13     670.84
29.041      713.90     618.64     670.84
29.266      713.90     618.29     670.84
29.491      713.90     617.94     670.84
29.716      713.90     617.25     670.84
29.940      713.90     616.42     670.84
30.165      713.90     616.03     670.84
30.390      713.90     615.68     670.84
30.615      713.90     615.37     670.84
30.840      713.90     614.74     670.84
31.065      713.90     614.37     670.84
31.289      713.90     613.98     670.84
31.514      713.90     613.61     670.84
31.739      713.90     613.11     670.84
31.964      713.90     612.40     670.84
32.189      713.90     611.73     670.84
32.414      713.90     611.20     670.84
32.639      713.90     610.83     670.84
32.864      713.90     610.36     670.84
33.088      713.90     610.04     670.84
33.312      713.90     609.66     670.84
33.537      713.90     609.35     670.84
33.762      713.90     608.92     670.84
33.987      713.90     608.57     670.84
34.212      713.90     607.95     670.84
34.437      713.90     607.14     670.84
34.662      713.90     606.49     670.84
34.887      713.90     606.11     670.84
35.110      713.90     605.76     670.84
35.334      713.90     605.40     670.84
35.559      713.90     604.97     670.84
35.784      713.90     604.64     670.84
36.009      713.90     604.32     670.84
36.234      713.90     603.96     670.84
36.459      713.90     603.33     670.84
36.684      713.90     602.26     670.84
36.909      713.90     601.72     670.84
37.134      713.90     601.32     670.84
37.360      713.90     601.07     670.84
37.585      713.90     600.74     670.84
37.810      713.90     600.33     670.84
38.035      713.90     599.95     670.84
38.260      713.90     599.62     670.84
38.485      713.90     599.00     670.84
38.710      713.90     598.53     670.84
38.936      713.90     597.58     670.84
39.161      713.90     596.94     670.84
39.386      713.90     596.51     670.84
39.612      713.90     596.09     670.84
39.837      713.90     595.79     670.84
40.063      713.90     595.46     670.84
40.288      713.90     594.80     670.84
40.513      713.90     594.16     670.84
40.739      713.90     593.04     670.84
40.964      713.90     592.62     670.84
41.189      713.90     592.30     670.84
41.415      713.90     591.98     670.84
41.640      713.90     591.60     670.84
41.865      713.90     591.27     670.84
42.090      713.90     590.71     670.84
42.316      713.90     590.29     670.84
42.541      713.90     589.43     670.84
42.768      713.90     588.65     670.84
42.994      713.90     588.22     670.84
43.219      713.90     587.92     670.84
43.445      713.90     587.50     670.84
43.670      713.90     587.12     670.84
43.895      713.90     586.54     670.84
44.121      713.90     586.15     670.84
44.346      713.90     585.58     670.84
44.571      713.90     584.58     670.84
44.796      713.90     584.05     670.84
45.022      713.90     583.73     670.84
45.247      713.90     583.42     670.84
45.472      713.90     583.09     670.84
45.698      713.90     582.54     670.84
45.923      713.90     582.15     670.84
46.149      713.90     581.80     670.84
46.374      713.90     581.50     670.84
46.600      713.90     581.05     670.84
46.825      713.90     580.50     670.84
47.051      713.90     579.66     670.84
47.276      713.90     579.09     670.84
47.502      713.90     578.49     670.84
47.727      713.90     578.21     670.84
47.953      713.90     577.93     670.84
48.178      713.90     577.57     670.84
48.403      713.90     577.29     670.84
