Watching PID 1138747 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       378.84     376.44     292.98
0.426       713.82     711.42     628.43
0.645       713.91     708.96     631.46
0.866       713.91     708.53     632.23
1.087       713.91     708.31     632.24
1.307       713.91     708.12     632.24
1.527       713.91     707.90     632.24
1.746       713.91     707.68     632.24
1.965       713.91     707.47     632.24
2.184       713.91     707.25     632.24
2.404       713.91     707.03     632.24
2.624       713.91     706.84     632.24
2.843       713.91     706.62     632.24
3.062       713.91     706.40     632.24
3.282       713.91     705.97     632.24
3.501       713.91     705.75     632.24
3.720       713.91     705.56     632.24
3.940       713.91     705.34     632.24
4.159       713.91     705.12     632.24
4.379       713.91     704.90     632.24
4.599       713.91     704.68     632.24
4.829       713.91     704.50     632.27
5.067       713.91     696.22     632.27
5.300       713.91     670.85     632.27
5.530       713.91     669.24     632.27
5.759       713.91     668.64     632.27
5.989       713.91     667.19     632.27
6.219       713.91     666.48     632.27
6.448       713.91     665.88     632.27
6.676       713.91     665.27     632.27
6.904       713.91     663.50     632.27
7.132       713.91     662.95     632.27
7.360       713.91     662.36     632.27
7.588       713.91     661.24     632.27
7.816       713.91     660.19     632.27
8.044       713.91     659.57     632.27
8.272       713.91     658.99     632.27
8.500       713.91     657.24     632.27
8.728       713.91     656.62     632.27
8.956       713.91     656.04     632.27
9.184       713.91     655.10     632.27
9.412       713.91     653.90     632.27
9.640       713.91     653.28     632.27
9.869       713.91     652.69     632.27
10.098      713.91     651.07     632.27
10.328      713.91     650.30     632.27
10.558      713.91     649.75     632.27
10.786      713.91     649.00     632.27
11.017      713.91     648.52     632.27
11.248      713.91     648.30     632.27
11.478      713.91     648.08     632.27
11.706      713.91     647.68     632.27
11.935      713.91     647.46     632.27
12.163      713.91     647.24     632.27
12.392      713.91     647.02     632.27
12.621      713.91     646.80     632.27
12.849      713.91     646.58     632.27
13.077      713.91     646.39     632.27
13.305      713.91     646.18     632.27
13.533      713.91     645.74     632.27
13.761      713.91     645.52     632.27
13.988      713.73     645.15     632.27
14.216      713.73     644.93     632.27
14.444      713.73     644.71     632.27
14.672      713.73     644.49     632.27
14.900      713.73     644.27     632.27
15.128      713.73     643.87     632.27
15.356      713.73     643.65     632.27
15.584      713.73     643.43     632.27
15.813      713.61     643.09     632.27
16.043      713.61     642.87     632.27
16.271      713.61     642.65     632.27
16.500      713.61     642.46     632.27
16.728      713.61     642.02     632.27
16.957      713.61     641.80     632.27
17.185      713.61     641.59     632.27
17.413      713.61     641.37     632.27
17.641      713.61     641.18     632.27
17.869      713.61     640.96     632.27
18.096      713.61     640.74     632.27
18.324      713.61     640.52     632.27
18.552      713.48     639.99     632.27
18.779      713.48     639.77     632.27
19.007      713.48     639.55     632.27
19.235      713.48     639.34     632.27
19.464      713.48     639.12     632.27
19.692      713.48     638.90     632.27
19.920      713.48     638.71     632.27
20.147      713.48     638.27     632.27
20.375      713.48     638.05     632.27
20.603      713.48     637.84     632.27
20.830      713.48     637.62     632.27
21.057      713.48     637.43     632.27
21.285      713.48     637.21     632.27
21.512      713.48     636.99     632.27
21.739      713.48     636.77     632.27
21.966      713.48     636.34     632.27
22.193      713.48     636.15     632.27
22.420      713.48     635.93     632.27
22.648      713.48     635.71     632.27
22.876      713.48     635.49     632.27
23.103      713.48     635.27     632.27
23.330      713.48     635.09     632.27
23.559      713.48     634.65     632.34
23.790      713.48     634.43     632.34
24.019      713.48     634.21     632.34
24.248      713.48     633.99     632.34
24.477      713.48     633.80     632.34
