Watching PID 2123053 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       388.93     386.38     303.35
0.427       713.98     711.38     630.70
0.653       714.05     708.93     632.47
0.882       714.05     708.49     632.47
1.107       714.05     708.27     632.47
1.329       714.05     708.05     632.72
1.549       714.05     707.84     632.72
1.768       714.05     707.65     632.72
1.987       714.05     707.43     632.72
2.206       714.05     707.21     632.72
2.424       714.05     706.99     632.72
2.642       714.05     706.77     632.72
2.869       714.05     706.55     632.77
3.102       714.05     706.15     632.77
3.326       714.05     705.93     632.77
3.544       714.05     705.71     632.77
3.763       714.05     705.49     632.77
3.987       714.05     705.30     632.77
4.215       714.05     705.09     632.77
4.438       714.05     704.87     632.77
4.658       714.05     704.65     632.77
4.876       714.05     704.21     632.77
5.098       714.05     695.72     632.77
5.322       714.05     669.72     632.77
5.542       714.05     668.31     632.77
5.759       714.05     667.91     632.77
5.975       714.05     667.49     632.77
6.192       714.05     667.07     632.77
6.409       714.05     666.67     632.77
6.625       714.05     666.25     632.77
6.841       714.05     665.42     632.77
7.057       714.05     664.43     632.77
7.276       714.05     664.02     632.77
7.496       714.05     663.40     632.77
7.715       714.05     662.97     632.77
7.939       714.05     662.56     632.77
8.168       714.05     662.10     632.77
8.391       714.05     661.02     632.77
8.608       714.05     660.34     632.77
8.825       714.05     659.92     632.77
9.046       714.05     659.50     632.77
9.270       714.05     659.07     632.77
9.490       714.05     658.42     632.77
9.708       714.05     657.88     632.77
9.928       714.05     656.67     632.77
10.154      714.05     656.21     632.77
10.380      714.05     655.80     632.77
10.602      714.05     655.37     632.77
10.820      714.05     654.94     632.77
11.037      714.05     654.59     632.77
11.253      714.05     653.72     632.77
11.469      714.05     652.75     632.77
11.685      714.05     652.32     632.77
11.902      714.05     651.71     632.77
12.118      714.05     651.32     632.77
12.335      714.05     650.90     632.77
12.551      714.05     650.47     632.77
12.767      714.05     649.65     632.77
12.984      714.05     648.66     632.77
13.200      714.05     648.28     632.77
13.416      714.05     647.85     632.77
13.632      714.05     647.42     632.77
13.847      714.05     647.01     632.77
14.063      714.05     646.56     632.77
14.279      714.05     645.54     632.77
14.495      714.05     644.80     632.77
14.712      714.05     644.16     632.77
14.928      714.05     643.77     632.77
15.144      714.05     643.34     632.77
15.359      714.05     643.06     632.77
15.575      714.05     642.82     632.77
15.790      714.05     642.56     632.77
16.006      714.05     642.29     632.77
16.222      714.05     642.06     632.77
16.437      714.05     641.79     632.77
16.652      714.05     641.50     632.77
16.868      714.05     641.23     632.77
17.084      714.05     640.81     632.77
17.299      714.05     640.48     632.77
17.515      714.05     640.26     632.77
17.731      714.05     639.85     632.77
17.946      714.05     639.63     632.77
18.162      714.05     639.13     632.77
18.386      714.05     638.16     632.77
18.616      714.05     637.67     632.77
18.838      714.05     637.20     632.77
19.064      714.05     636.76     632.77
19.293      714.05     635.87     632.77
19.514      714.05     634.83     632.77
19.732      714.05     634.13     632.77
