Watching PID 2981981 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       344.68     342.10     276.75
0.429       689.64     687.05     621.95
0.656       714.12     709.00     648.20
0.882       714.12     708.82     648.26
1.105       714.12     708.38     648.26
1.330       714.12     708.16     648.26
1.557       714.12     707.94     648.26
1.784       714.12     707.72     648.26
2.010       714.12     707.54     648.26
2.238       714.12     707.32     648.26
2.469       714.12     707.10     648.26
2.698       714.12     706.66     648.26
2.928       714.12     706.47     648.26
3.160       714.12     706.25     648.26
3.390       714.12     706.04     648.26
3.619       714.12     705.82     648.26
3.847       714.12     705.60     648.26
4.073       714.12     705.38     648.26
4.306       714.12     704.97     648.26
4.538       714.12     704.75     648.26
4.770       714.12     704.54     648.26
4.997       714.12     698.43     648.27
5.225       714.12     670.00     648.27
5.457       714.12     668.51     648.27
5.689       714.12     668.11     648.27
5.917       714.12     667.61     648.27
6.144       714.12     667.30     648.27
6.377       714.12     667.01     648.27
6.607       714.12     666.77     648.27
6.834       714.12     666.45     648.27
7.065       714.12     666.17     648.27
7.295       714.12     665.86     648.27
7.523       714.12     665.40     648.27
7.753       714.12     665.09     648.27
7.981       714.12     664.81     648.27
8.206       714.12     664.53     648.27
8.436       714.12     664.21     648.27
8.669       714.12     663.93     648.27
8.900       714.12     663.53     648.27
9.131       714.12     662.54     648.27
9.364       714.12     661.97     648.27
9.594       714.12     661.57     648.27
9.822       714.12     661.26     648.27
10.049      714.12     661.01     648.27
10.277      714.12     660.72     648.27
10.507      714.12     660.41     648.27
10.737      714.12     659.91     648.27
10.971      714.12     659.60     648.27
11.201      714.12     659.36     648.27
11.429      714.12     659.05     648.27
11.659      714.12     658.77     648.27
11.887      714.12     658.48     648.27
12.110      714.12     658.17     648.27
12.332      714.12     657.70     648.27
12.559      714.12     657.39     648.27
12.788      714.12     657.06     648.27
13.013      714.12     656.59     648.27
13.242      714.12     655.90     648.27
13.473      714.12     655.40     648.27
13.699      714.12     655.03     648.27
13.923      714.12     654.68     648.27
14.147      714.12     654.16     648.27
14.372      714.12     653.88     648.27
14.598      714.12     653.63     648.27
14.828      714.12     653.32     648.27
15.060      714.12     653.04     648.27
15.289      714.12     652.72     648.27
15.516      714.12     652.44     648.27
15.743      714.12     651.95     648.27
15.973      714.12     651.67     648.27
16.206      714.12     651.36     648.27
16.436      714.12     651.08     648.27
16.664      714.12     650.80     648.27
