Watching PID 2990232 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       367.88     365.28     291.86
0.426       714.00     711.39     640.38
0.649       714.10     708.95     642.44
0.870       714.10     708.51     642.44
1.091       714.10     708.29     642.44
1.314       714.10     708.08     642.54
1.538       714.10     707.86     642.54
1.761       714.10     707.67     642.54
1.981       714.10     707.45     642.54
2.200       714.10     707.23     642.54
2.419       714.10     707.02     642.54
2.637       714.10     706.80     642.54
2.855       714.10     706.58     642.54
3.073       714.10     706.17     642.54
3.292       714.10     705.95     642.54
3.511       714.10     705.73     642.54
3.728       714.10     705.52     642.54
3.946       714.10     705.33     642.54
4.164       714.10     705.11     642.54
4.382       714.10     704.89     642.54
4.601       714.10     704.67     642.54
4.820       714.10     704.45     642.54
5.040       714.10     685.97     642.55
5.268       714.10     669.08     642.55
5.499       714.10     668.17     642.55
5.728       714.10     667.84     642.55
5.955       714.10     667.56     642.55
6.183       714.10     667.25     642.55
6.413       714.10     667.00     642.55
6.643       714.10     666.69     642.55
6.872       714.10     666.42     642.55
7.100       714.10     665.89     642.55
7.326       714.10     665.60     642.55
7.555       714.10     665.35     642.55
7.785       714.10     665.04     642.55
8.014       714.10     664.76     642.55
8.242       714.10     664.45     642.55
8.468       714.10     663.86     642.55
8.696       714.10     662.99     642.55
8.924       714.10     662.46     642.55
9.152       714.10     662.12     642.55
9.380       714.10     661.80     642.55
9.606       714.10     661.52     642.55
9.831       714.10     661.24     642.55
10.056      714.10     660.97     642.55
10.285      714.10     660.66     642.55
10.517      714.10     660.16     642.55
10.748      714.10     659.87     642.55
10.976      714.10     659.59     642.55
11.204      714.10     659.31     642.55
11.433      714.10     659.00     642.55
11.661      714.10     658.72     642.55
11.889      714.10     658.42     642.55
12.114      714.10     657.95     642.55
12.340      714.10     657.57     642.55
12.568      714.10     656.95     642.55
12.799      714.10     656.29     642.55
13.029      714.10     655.89     642.55
13.259      714.10     655.51     642.55
13.489      714.10     655.20     642.55
13.719      714.10     654.71     642.55
13.949      714.10     654.40     642.55
14.179      714.10     654.11     642.55
14.409      714.10     653.87     642.55
14.639      714.10     653.55     642.55
14.866      714.10     653.27     642.55
15.094      714.10     652.96     642.55
15.324      714.10     652.46     642.55
15.552      714.10     652.18     642.55
15.780      714.10     651.90     642.55
16.010      714.10     651.59     642.55
16.238      714.10     651.28     642.55
16.464      714.10     650.84     642.55
16.693      714.10     650.22     642.55
16.921      714.10     649.69     642.55
17.147      714.10     649.00     642.55
17.375      714.10     648.66     642.55
17.604      714.10     648.35     642.55
17.832      714.10     648.10     642.55
18.060      714.10     647.79     642.55
18.288      714.10     647.51     642.55
18.518      714.10     647.23     642.55
18.745      714.10     646.70     642.55
18.973      714.10     646.45     642.55
19.203      714.10     646.14     642.55
19.431      714.10     645.85     642.55
19.659      714.10     645.55     642.55
19.887      714.10     645.27     642.55
20.113      714.10     644.99     642.55
20.339      714.10     644.65     642.55
20.567      714.10     643.99     642.55
20.796      714.10     643.33     642.55
21.024      714.10     642.90     642.55
21.249      714.10     642.37     642.55
21.478      714.10     642.06     642.55
21.708      714.10     641.78     642.55
21.935      714.10     641.47     642.55
22.163      714.10     640.97     642.55
22.391      714.10     640.69     642.55
22.618      714.10     640.41     642.55
22.845      714.10     640.09     642.55
23.075      714.10     639.82     642.55
23.303      714.10     639.51     642.55
23.531      714.10     639.23     642.55
23.761      714.10     638.76     642.55
23.989      714.10     638.45     642.55
24.217      714.10     638.17     642.55
24.446      714.10     637.73     642.55
24.674      714.10     637.23     642.55
24.901      714.10     636.70     642.55
25.127      714.10     636.20     642.55
25.353      714.10     635.74     642.55
25.581      714.10     635.21     642.55
25.811      714.10     634.93     642.55
26.041      714.10     634.65     642.55
26.271      714.10     634.37     642.55
26.499      714.10     634.05     642.55
26.727      714.10     633.77     642.55
26.957      714.10     633.46     642.55
27.186      714.10     632.99     642.55
27.417      714.10     632.68     642.55
27.645      714.10     632.41     642.55
27.871      714.10     632.09     642.55
28.097      714.10     631.81     642.55
28.325      714.10     631.53     642.55
