Watching PID 1993837 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.214       568.98     566.53     341.70
0.437       714.10     709.09     490.06
0.661       714.10     708.87     490.06
0.883       714.10     708.65     490.06
1.102       714.10     708.43     490.06
1.322       714.10     708.21     490.06
1.542       714.10     708.03     490.06
1.761       714.10     707.59     490.06
1.981       714.10     707.37     490.06
2.202       714.10     707.15     490.06
2.422       714.10     706.93     490.06
2.641       714.10     706.75     490.06
2.867       714.10     706.53     490.90
3.097       714.10     706.31     490.90
3.322       714.10     706.09     490.90
3.544       714.10     705.87     490.90
3.764       714.10     705.46     490.90
3.987       714.10     705.25     490.91
4.213       714.10     705.03     490.91
4.435       714.10     704.81     490.91
4.654       714.10     704.59     490.91
4.874       714.10     704.37     490.91
5.098       714.10     699.61     490.91
5.324       714.10     697.10     490.91
5.546       714.10     694.88     490.91
5.765       714.10     669.21     490.91
5.984       714.10     667.81     490.91
6.205       714.10     667.34     490.91
6.425       714.10     666.80     490.91
6.642       714.10     666.27     490.91
6.859       714.10     664.85     490.91
7.078       714.10     664.17     490.91
7.296       714.10     663.66     490.91
7.513       714.10     663.11     490.91
7.732       714.10     661.83     490.91
7.958       714.10     661.01     490.91
8.183       714.10     660.22     490.91
8.404       714.10     659.72     490.91
8.626       714.10     658.55     490.91
8.846       714.10     657.64     490.91
9.066       714.10     657.06     490.91
9.285       714.10     656.53     490.91
9.503       714.10     655.47     490.91
9.721       714.10     654.49     490.91
9.938       714.10     653.92     490.91
10.155      714.10     653.39     490.91
10.373      714.10     652.34     490.91
10.591      714.10     651.06     490.91
10.809      714.10     650.56     490.91
11.026      714.10     650.02     490.91
11.243      714.10     649.04     490.91
11.460      714.10     647.92     490.91
11.677      714.10     647.38     490.91
11.894      714.10     646.86     490.91
12.111      714.10     645.96     490.91
12.328      714.10     644.76     490.91
12.546      714.10     644.23     490.91
12.763      714.10     643.69     490.91
12.980      714.10     642.91     490.91
13.198      714.10     641.58     490.91
13.416      714.10     641.22     490.91
13.633      714.10     640.96     490.91
13.850      714.10     640.73     490.91
14.067      714.10     640.46     490.91
14.285      714.10     640.23     490.91
14.503      714.10     639.96     490.91
14.721      714.10     639.73     490.91
14.938      714.10     639.47     490.91
15.156      714.10     639.24     490.91
15.373      714.10     638.98     490.91
15.590      714.10     638.74     490.91
15.807      714.10     638.29     490.91
16.025      714.10     638.03     490.91
16.242      714.10     637.76     490.91
16.459      714.10     637.56     490.91
16.677      714.10     637.29     490.91
16.894      714.10     637.03     490.91
17.112      714.10     636.80     490.91
17.330      714.10     636.54     490.91
17.548      714.10     636.27     490.91
17.768      714.10     636.07     490.91
17.987      714.10     635.81     490.91
18.206      714.10     635.58     490.91
18.425      714.10     635.10     490.91
18.643      714.10     634.88     490.91
18.860      714.10     634.64     490.91
19.077      714.10     634.38     490.91
19.294      714.10     634.15     490.91
19.512      714.10     633.88     490.91
19.730      714.10     633.61     490.91
19.947      714.10     633.16     490.91
20.165      714.10     632.93     490.91
20.383      714.10     632.57     490.91
20.600      714.10     632.15     490.91
20.817      714.10     631.70     490.91
21.035      714.10     631.21     490.91
21.252      714.10     630.89     490.91
21.470      714.10     630.52     490.91
21.687      714.10     630.23     490.91
21.904      714.10     629.96     490.91
22.121      714.10     629.64     490.91
22.338      714.10     629.40     490.91
22.555      714.10     629.17     490.91
22.772      714.10     628.90     490.91
22.990      714.10     628.64     490.91
23.207      714.10     628.36     490.91
23.424      714.10     628.14     490.91
23.642      714.10     627.68     490.91
23.859      714.10     627.41     490.91
24.077      714.10     627.15     490.91
24.294      714.10     626.92     490.91
24.512      714.10     626.66     490.91
24.730      714.10     626.46     490.91
24.947      714.10     626.19     490.91
25.165      714.10     625.93     490.91
25.383      714.10     625.66     490.91
25.601      714.10     625.43     490.91
25.819      714.10     625.20     490.91
26.036      714.10     624.93     490.91
26.253      714.10     624.48     490.91
26.470      714.10     624.22     490.91
26.688      714.10     623.95     490.91
26.906      714.10     623.75     490.91
27.124      714.10     623.49     490.91
27.342      714.10     623.22     490.91
