Watching PID 3181037 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.206       362.21     359.61     295.84
0.422       701.10     698.49     635.05
0.642       714.09     708.97     649.73
0.865       714.09     708.56     649.75
1.088       714.09     708.34     649.75
1.313       714.09     708.13     649.75
1.537       714.09     707.91     649.75
1.760       714.09     707.69     649.75
1.983       714.09     707.47     649.75
2.206       714.09     707.29     649.75
2.429       714.09     707.07     649.75
2.651       714.09     706.85     649.75
2.873       714.09     706.41     649.75
3.095       714.09     706.19     649.75
3.318       714.09     706.00     649.75
3.542       714.09     705.78     649.75
3.764       714.09     705.57     649.75
3.985       714.09     705.35     649.75
4.207       714.09     705.13     649.75
4.429       714.09     704.91     649.75
4.653       714.09     704.72     649.75
4.876       714.09     704.28     649.75
5.100       714.09     695.15     649.76
5.324       714.09     669.65     649.76
5.548       714.09     669.24     649.76
5.772       714.09     668.29     649.76
5.997       714.09     667.28     649.76
6.221       714.09     666.81     649.76
6.445       714.09     666.33     649.76
6.671       714.09     665.90     649.76
6.895       714.09     665.14     649.76
7.120       714.09     663.75     649.76
7.344       714.09     663.28     649.76
7.569       714.09     662.80     649.76
7.793       714.09     662.36     649.76
8.017       714.09     661.89     649.76
8.239       714.09     660.60     649.76
8.461       714.09     659.97     649.76
8.685       714.09     659.52     649.76
8.908       714.09     658.83     649.76
9.132       714.09     658.39     649.76
9.356       714.09     657.51     649.76
9.581       714.04     656.43     649.80
9.806       714.04     656.00     649.80
10.029      714.04     655.57     649.80
10.252      714.04     655.14     649.80
10.476      714.04     654.71     649.80
10.698      714.04     653.66     649.80
10.920      714.04     652.64     649.80
11.145      714.04     652.20     649.80
11.369      714.04     651.80     649.80
11.593      714.04     651.37     649.80
11.817      714.04     650.94     649.80
12.041      714.04     650.23     649.80
12.266      714.04     649.08     649.80
12.490      714.04     648.62     649.80
12.714      714.04     648.00     649.80
12.938      714.04     647.53     649.80
13.163      714.04     647.11     649.80
13.386      714.04     646.46     649.80
13.610      690.35     622.19     688.50
13.834      690.12     622.12     688.27
14.057      635.06     575.53     633.21
14.277      547.91     488.13     546.06
14.495      457.96     398.19     456.12
14.708      293.42     233.64     291.57
14.919      248.66     188.88     246.81
15.130      248.66     188.88     246.81
15.340      248.24     188.46     246.39
15.550      248.07     188.29     246.22
15.760      247.72     187.94     245.88
15.970      247.38     187.60     245.53
16.179      247.04     187.25     245.19
16.389      246.77     186.99     244.92
16.599      246.77     186.98     244.92
16.810      246.77     186.99     244.92
17.020      246.47     186.69     244.62
17.231      246.47     186.69     244.62
17.441      246.05     186.27     244.20
17.651      245.71     185.93     243.86
17.861      245.41     185.63     243.56
18.071      245.07     185.29     243.22
18.281      244.74     184.96     242.89
18.491      244.49     184.71     242.64
18.702      244.07     184.29     242.22
18.911      243.30     183.52     241.45
19.121      243.30     183.52     241.45
19.331      243.14     183.37     241.30
19.541      242.84     183.06     240.99
19.751      242.37     182.59     240.53
19.961      238.55     178.77     236.71
20.170      238.55     178.77     236.71
20.380      238.55     178.77     236.71
20.590      238.55     178.77     236.71
20.800      238.55     178.77     236.71
21.008      238.41     178.63     236.57
21.216      238.41     178.63     236.57
21.424      238.41     178.63     236.57
21.635      238.41     178.63     236.57
21.845      238.41     178.63     236.57
22.056      238.41     178.63     236.57
22.266      238.41     178.63     236.57
22.476      238.41     178.63     236.57
22.685      238.41     178.63     236.57
22.895      238.41     178.63     236.57
23.105      238.41     178.63     236.57
23.315      238.41     178.63     236.57
23.525      238.41     178.63     236.57
23.734      238.41     178.63     236.57
23.944      238.41     178.63     236.57
24.153      238.41     178.63     236.57
24.362      238.41     178.63     236.57
24.572      238.41     178.63     236.57
24.784      238.41     178.63     236.57
24.997      238.41     178.63     236.57
25.209      238.41     178.63     236.57
25.419      238.41     178.63     236.57
25.631      238.41     178.63     236.57
25.844      238.41     178.63     236.57
