Watching PID 3265177 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       308.59     306.03     238.86
0.426       638.77     636.21     569.19
0.646       714.20     709.11     648.68
0.870       714.20     708.89     648.68
1.097       714.20     708.67     648.68
1.327       714.20     708.23     648.74
1.561       714.20     708.01     648.74
1.789       714.20     707.83     648.74
2.013       714.20     707.61     648.74
2.236       714.20     707.39     648.74
2.458       714.20     707.17     648.74
2.680       714.20     706.95     648.74
2.901       714.20     706.73     648.74
3.121       714.20     706.33     648.74
3.342       714.20     706.11     648.74
3.563       714.20     705.89     648.74
3.783       714.20     705.67     648.74
4.003       714.20     705.45     648.74
4.223       714.20     705.26     648.74
4.442       714.20     705.04     648.74
4.673       714.20     704.83     648.79
4.911       714.20     704.61     648.79
5.144       714.20     676.40     648.79
5.376       714.20     669.23     648.79
5.607       714.20     668.18     648.80
5.838       714.20     667.70     648.80
6.070       714.20     667.18     648.80
6.301       714.20     666.69     648.80
6.529       714.20     665.43     648.80
6.755       714.20     664.53     648.80
6.980       714.20     664.02     648.80
7.208       714.20     663.53     648.80
7.438       714.20     663.05     648.80
7.668       714.20     661.72     648.80
7.898       714.20     661.08     648.80
8.127       714.20     660.60     648.80
8.355       714.20     659.89     648.80
8.582       714.20     659.35     648.80
8.812       714.20     657.98     648.80
9.042       714.20     657.44     648.80
9.273       714.20     656.92     648.80
9.504       714.20     656.43     648.80
9.737       714.20     655.76     648.80
9.969       714.20     654.24     648.80
10.197      714.20     653.75     648.80
10.425      714.20     653.27     648.80
10.656      714.20     652.78     648.80
10.886      714.20     651.96     648.80
11.117      714.20     650.81     648.80
11.347      714.20     650.34     648.80
11.577      714.20     649.63     648.80
11.808      714.20     649.11     648.80
12.038      714.20     648.22     648.80
12.267      714.20     647.17     648.80
12.494      714.20     646.66     648.80
12.719      714.20     646.17     648.80
12.947      714.20     645.94     648.80
13.177      714.20     645.45     648.80
13.407      714.20     645.22     648.80
13.638      714.20     644.95     648.80
13.868      714.20     644.68     648.80
14.098      714.20     644.45     648.80
14.328      714.20     644.18     648.80
14.558      714.20     643.94     648.80
14.787      714.20     643.34     648.80
15.016      714.20     642.97     648.80
15.246      714.20     642.61     648.80
15.476      714.20     642.27     648.80
15.706      714.20     641.88     648.80
15.936      714.20     641.43     648.80
16.167      714.20     641.06     648.80
16.397      714.20     640.45     648.80
16.627      714.20     640.15     648.80
16.858      714.20     639.91     648.80
17.088      714.20     639.65     648.80
17.318      714.20     639.38     648.80
17.549      714.20     639.11     648.80
17.776      714.20     638.84     648.80
18.003      714.20     638.38     648.80
18.233      714.20     638.12     648.80
18.464      714.20     637.88     648.80
18.694      714.20     637.61     648.80
18.924      714.20     637.34     648.80
19.155      714.20     637.06     648.80
19.385      714.20     636.83     648.80
19.613      714.20     636.35     648.80
19.842      714.20     636.08     648.80
20.073      714.20     635.80     648.80
20.303      714.20     635.56     648.80
20.531      714.20     635.29     648.80
20.759      714.20     635.06     648.80
20.989      714.20     634.85     648.80
21.220      714.20     634.41     648.80
21.450      714.20     634.22     648.80
21.680      714.20     633.53     648.80
21.911      714.20     632.17     648.80
22.141      714.20     631.48     648.80
22.372      714.20     630.49     648.80
22.603      714.20     628.97     648.80
22.831      714.20     628.28     648.80
23.059      714.20     627.36     648.80
23.289      714.20     625.96     648.80
23.520      714.20     625.47     648.80
23.750      714.20     625.00     648.80
23.980      714.20     624.43     648.80
24.210      714.20     623.03     648.80
24.440      714.20     622.38     648.80
24.671      714.20     621.90     648.80
24.901      714.20     621.44     648.80
25.132      714.20     620.85     648.80
25.362      714.20     619.76     648.80
25.592      714.20     619.00     648.80
25.823      714.20     618.27     648.80
26.054      714.20     617.86     648.80
26.284      714.20     617.22     648.80
26.515      714.20     616.27     648.80
26.745      714.20     615.39     648.80
26.974      714.20     614.91     648.80
27.199      714.20     614.43     648.80
27.427      714.20     613.67     648.80
27.657      714.20     612.78     648.80
27.884      714.20     611.80     648.80
28.113      714.20     611.36     648.80
28.342      714.20     610.88     648.80
28.572      714.20     610.34     648.80
28.803      714.20     609.61     648.80
29.033      714.20     608.25     648.80
29.264      714.20     607.74     648.80
29.494      714.20     607.33     648.80
29.722      714.20     606.75     648.80
29.951      714.20     605.99     648.80
30.181      714.20     604.89     648.80
30.409      714.20     604.38     648.80
30.637      714.20     603.71     648.80
30.868      714.20     603.20     648.80
31.099      714.20     602.44     648.80
31.330      714.20     601.40     648.80
31.560      714.20     600.78     648.80
31.788      714.20     600.31     648.80
32.014      714.20     599.87     648.80
32.241      714.20     598.86     648.80
32.472      714.20     597.97     648.80
32.703      714.20     597.21     648.80
32.934      714.20     596.73     648.80
33.165      714.20     596.28     648.80
33.395      714.20     595.52     648.80
33.626      714.20     594.58     648.80
33.856      714.20     593.63     648.80
34.087      714.20     593.18     648.80
34.317      714.20     592.70     648.80
34.546      714.20     591.96     648.80
34.775      714.20     591.09     648.80
35.006      714.20     590.26     648.80
35.237      714.20     589.77     648.80
35.468      714.20     589.12     648.80
35.698      714.20     588.45     648.80
35.929      714.20     587.53     648.80
36.160      714.20     586.68     648.80
36.391      714.20     586.20     648.80
36.622      714.20     585.74     648.80
36.852      714.20     585.12     648.80
37.080      714.20     584.01     648.80
37.308      714.20     583.13     648.80
37.537      714.20     582.65     648.80
37.764      714.20     582.17     648.80
37.991      714.20     581.56     648.80
38.221      714.20     580.77     648.80
38.451      714.20     579.86     648.80
38.680      714.20     579.06     648.80
38.908      714.20     578.59     648.80
39.139      714.20     578.14     648.80
39.369      714.20     577.19     648.80
39.600      714.20     576.27     648.80
39.830      714.20     575.70     648.80
40.060      714.20     575.22     648.80
40.291      714.20     574.52     648.80
40.521      714.20     573.58     648.80
40.752      714.20     572.72     648.80
40.983      714.20     572.09     648.80
41.215      714.20     571.64     648.80
41.446      714.20     571.15     648.80
41.677      714.20     570.01     648.80
41.907      714.20     569.10     648.80
42.138      714.20     568.48     648.80
42.369      714.20     568.00     648.80
42.600      714.20     567.52     648.80
42.828      714.20     566.60     648.80
43.055      714.20     565.65     648.80
43.285      714.20     564.88     648.80
43.516      714.20     564.40     648.80
43.747      714.20     563.85     648.80
43.978      714.20     562.96     648.80
44.206      714.20     562.04     648.80
44.435      714.20     561.44     648.80
44.664      714.20     560.99     648.80
44.893      714.20     560.29     648.80
45.123      714.20     559.44     648.80
45.354      714.20     558.49     648.80
45.585      714.20     557.89     648.80
45.813      714.20     557.41     648.80
46.041      714.20     556.93     648.80
46.272      714.20     556.11     648.80
46.503      714.20     554.94     648.80
46.734      714.20     554.34     648.80
