Watching PID 1044213 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.210       385.82     381.69      21.22
0.210       385.82     381.69       2.53
0.210       385.82     381.69       2.54
0.210       385.82     381.69       2.60
0.210       385.82     381.69       2.60
0.209       385.82     381.69       2.53
0.209       385.82     381.69       2.54
0.208       385.82     381.69       2.53
0.209       385.82     381.69       2.53
0.211       405.57     401.30      35.13
0.213       441.05     436.78      45.71
0.214       496.01     491.75      53.30
0.216       519.14     514.87      31.26
0.216       541.95     537.68      31.04
0.216       563.51     559.25      29.22
0.217       585.82     581.56      30.38
0.218       608.01     603.75      30.40
0.218       678.87     674.60      75.68
0.223       699.12     694.85      27.03
0.222       720.00     715.60      27.52
0.223       738.37     733.88      24.96
0.222       757.62     753.13      26.36
0.221       779.62     775.17      31.55
0.225       802.75     798.30      31.22
0.225       826.37     821.92      30.79
0.223       850.00     845.55      31.46
0.224       873.50     869.05      31.45
0.226       897.25     892.79      31.77
0.225       920.87     916.38      31.43
0.223       944.75     940.26      31.83
0.226       967.37     962.88      30.81
0.226       991.75     987.26      32.57
0.227      1016.25    1011.76      32.73
0.228      1070.43    1065.94     108.05
0.229      1067.06    1062.57      52.13
0.228      1095.87    1091.38      28.96
0.228      1124.67    1120.18      29.17
0.228      1153.40    1148.91      29.36
0.231      1182.14    1177.65      29.33
0.230      1211.20    1206.71      29.17
0.237      1240.56    1236.07      29.32
0.242      1271.80    1267.32      30.12
0.239      1303.55    1299.06      30.10
0.239      1334.60    1330.11      30.25
0.247      1365.84    1361.35      30.52
0.240      1398.85    1394.36      30.51
0.240      1430.82    1426.33      31.18
0.250      1463.26    1458.77      32.25
0.238      1495.60    1491.11      31.12
0.237      1526.04    1521.54      30.54
0.238      1556.14    1551.65      30.13
0.236      1585.82    1581.33      29.34
0.238      1616.62    1612.13      30.55
0.239      1647.30    1642.81      30.48
0.240      1678.52    1674.03      30.83
0.244      1710.07    1705.58      31.34
0.243      1742.43    1737.94      31.63
0.243      1774.54    1770.05      31.76
0.243      1806.20    1801.71      31.57
0.245      1837.93    1833.44      31.52
0.244      1869.95    1865.56      33.36
0.245      1902.67    1898.28      31.79
0.247      1933.99    1929.60      31.02
0.247      1966.10    1961.71      31.68
0.249      1998.71    1994.32      31.76
0.250      2032.32    2027.93      32.48
0.250      2065.61    2061.21      32.65
0.251      2098.85    2094.46      32.52
0.252      2132.70    2128.31      32.76
0.253      2166.11    2161.72      32.44
0.250      2198.48    2194.21      32.98
0.251      2232.28    2228.01      32.75
0.256      2255.80    2251.54      32.38
0.262      2096.18    2091.91      31.37
0.256      1791.23    1786.96      34.15
0.243      1847.75    1843.48      55.86
0.279      3893.25    3888.98    2212.01
0.312      4577.56    4573.30    1830.00
0.319      4624.29    4620.03      65.83
0.324      4669.54    4665.28      63.44
0.316      4717.04    4712.78      66.81
0.324      4761.79    4757.53      62.84
0.330      4811.54    4807.28      69.11
0.304      4855.67    4851.40      60.77
0.303      4900.04    4895.78      61.32
0.300      4943.67    4939.40      60.37
0.299      4987.04    4982.78      60.45
0.316      5034.04    5029.78      64.99
0.345      5087.04    5082.78      71.99
0.368      5143.26    5138.99      79.06
0.340      5131.05    5126.78      95.16
0.305      4242.54    4238.28     253.96
0.315      4323.39    4319.12     517.95
0.294      4263.34    4259.07     202.88
0.305      4303.12    4298.86      43.74
0.310      4344.20    4339.94      45.23
0.305      4383.05    4378.78      42.78
0.300      4421.06    4416.79      41.64
0.297      4459.51    4455.24      42.67
0.310      4500.05    4495.78      44.61
0.305      4623.20    4618.93     128.18
0.310      4538.32    4534.05      44.92
0.321      4580.61    4576.34      47.12
0.320      4622.82    4618.56      47.82
0.303      4661.68    4657.41      43.99
0.304      4700.23    4695.96      43.42
0.309      4740.12    4735.86      44.48
0.311      4779.91    4775.64      44.53
0.330      4824.29    4820.03      50.07
0.316      4875.21    4870.94      62.20
0.312      4912.43    4908.16      68.12
0.347      4956.60    4952.33      48.23
