Watching PID 75439 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.213       427.28     421.13      23.31
0.206       450.47     444.32      24.90
0.208       458.98     452.69      20.21
0.208       458.98     452.69       0.24
0.211       458.98     452.69       2.57
0.211       458.98     452.69       0.24
0.211       458.98     452.69       0.25
0.213       458.98     452.69       0.24
0.213       459.28     452.97       4.37
0.221       725.39     719.03     282.41
0.228       754.91     748.55      31.09
0.227       783.76     777.39      30.95
0.227       812.66     806.30      30.99
0.229       841.61     835.24      31.16
0.231       871.04     864.67      31.53
0.232       900.91     894.55      31.74
0.234       931.16     924.79      32.10
0.233       961.41     955.05      32.05
0.234       991.41     985.05      32.01
0.235      1022.04    1015.67      32.42
0.232      1051.66    1045.30      31.51
0.239      1083.01    1076.64      33.10
0.239      1114.79    1108.42      33.40
0.241      1146.37    1140.00      33.62
0.242      1178.54    1172.17      33.91
0.241      1210.79    1204.42      32.00
0.234      1240.16    1233.79      31.63
0.246      1273.16    1266.80      34.43
0.247      1306.53    1300.16      34.90
0.243      1338.91    1332.55      34.08
0.239      1369.56    1363.20      32.56
0.249      1403.16    1396.80      34.71
0.253      1437.66    1431.30      35.75
0.253      1471.79    1465.42      35.34
0.249      1505.27    1498.90      34.43
0.257      1541.36    1534.99      36.91
0.259      1576.73    1570.37      36.87
0.259      1612.04    1605.67      36.49
0.259      1648.02    1641.66      36.48
0.261      1684.16    1677.80      36.75
0.263      1720.29    1713.92      36.76
0.264      1757.79    1751.42      37.51
0.268      1795.04    1788.67      37.86
0.257      1831.86    1825.07      37.07
0.250      1864.96    1858.18      34.62
0.245      1897.79    1891.00      33.65
0.248      1931.29    1924.51      34.48
0.252      1965.68    1958.89      35.38
0.252      1999.91    1993.13      33.30
0.259      2035.66    2028.88      36.74
0.253      2069.91    2063.13      35.16
0.258      2105.44    2098.56      36.13
0.264      2141.66    2134.79      36.90
0.262      2178.66    2171.79      36.83
0.268      2216.41    2209.54      36.09
0.263      2252.79    2245.91      36.63
0.265      2290.69    2283.81      37.92
0.277      2329.54    2322.66      39.69
0.287      2369.66    2362.73      39.83
0.277      2408.54    2401.59      39.48
0.276      2448.29    2441.34      39.39
0.282      2487.54    2482.81      39.88
0.288      2529.22    2524.49      40.00
0.287      2569.04    2564.31      39.26
0.302      2592.25    2587.53      38.79
0.342      2556.75    2552.02      47.15
0.300      2599.86    2595.13      40.39
0.291      2640.76    2636.03      40.59
0.306      2682.63    2677.90      40.34
0.302      2725.44    2720.71      41.02
0.304      2767.06    2762.33      40.64
0.313      2810.06    2805.33      41.15
0.302      2849.12    2844.40      38.08
0.289      2906.86    2902.13      55.88
0.301      2959.29    2954.56      51.83
0.317      3003.88    2999.15      47.02
0.320      3047.50    3042.78      46.91
0.322      3091.25    3086.53      47.06
0.312      3133.00    3128.28      44.73
0.296      3174.38    3169.65      44.64
0.310      3218.63    3213.90      47.45
0.317      3263.00    3258.28      47.24
0.332      3308.00    3303.28      47.35
0.330      3353.50    3348.78      47.97
0.320      3398.38    3393.65      47.71
0.321      3440.94    3436.21      45.13
0.317      3485.69    3480.96      47.46
0.332      3530.69    3525.96      46.82
0.322      3576.31    3571.58      48.60
0.337      3621.44    3616.71      47.82
0.324      3666.94    3662.21      48.31
0.342      3713.94    3709.21      48.69
0.338      3760.19    3755.46      48.03
0.353      3807.81    3803.08      48.90
0.347      3855.50    3850.77      49.37
0.349      3903.00    3898.27      49.40
0.349      3951.00    3946.27      49.52
0.360      3998.37    3993.64      49.22
0.319      4042.55    4037.83      45.14
0.315      4085.93    4081.20      45.30
0.317      4129.68    4124.95      45.79
0.318      4173.43    4168.70      45.79
0.319      4217.68    4212.95      46.20
0.318      4261.18    4256.45      45.67
0.319      4305.11    4300.38      45.99
0.321      4348.86    4344.13      45.85
0.347      4397.05    4392.32      49.93
