Watching PID 2130849 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.210       365.64     361.62       2.41
0.423       365.64     361.62       2.41
0.637       365.64     361.62       2.41
0.851       365.64     361.62       2.41
1.065       365.64     361.62       2.41
1.278       365.64     361.62       2.41
1.491       365.64     361.62       2.41
1.705       365.64     361.62       2.41
1.918       365.64     361.62       2.41
2.131       374.95     370.79      25.75
2.344       379.37     375.20      30.17
2.557       385.03     380.86      35.83
2.774       388.62     384.45      39.43
2.993       393.11     388.94      43.92
3.208       396.22     392.05      47.03
3.423       392.04     387.87      42.86
3.636       413.40     409.23      64.57
3.851       436.24     432.08      87.41
4.069       459.29     455.13     110.46
4.283       481.80     477.63     132.96
4.499       504.77     500.61     155.94
4.713       527.73     523.56     178.89
4.934       551.32     547.16     202.49
5.162       575.55     571.39     226.72
5.393       600.84     596.68     252.01
5.625       623.49     619.32     274.74
5.854       626.84     622.68     278.20
6.082       648.96     644.80     300.31
6.308       673.58     669.42     324.93
6.533       697.93     693.77     349.29
6.763       722.56     718.40     373.91
6.995       747.26     743.10     398.61
7.222       771.77     767.61     423.12
7.443       798.29     794.12     449.75
7.665       821.98     817.82     473.46
7.886       845.76     841.59     497.24
8.108       869.71     865.55     521.20
8.331       893.73     889.56     545.21
8.557       917.83     913.67     569.32
8.797       943.86     939.69     595.34
9.041       969.64     965.47     621.12
9.281       995.40     991.24     646.91
9.522      1021.26    1017.10     672.77
9.760      1046.55    1042.39     698.06
10.022     1071.68    1067.51     723.19
10.284     1085.72    1081.55     737.30
10.516     1102.04    1097.87     753.62
10.741     1116.77    1112.61     768.36
10.966     1132.02    1127.86     783.61
11.192     1147.45    1143.29     799.04
11.423     1163.30    1159.14     814.89
11.661     1179.13    1174.97     830.72
11.905     1195.90    1191.74     847.49
12.150     1213.29    1209.13     864.88
12.387     1229.00    1224.84     880.66
12.620     1244.95    1240.79     896.61
12.852     1261.32    1257.15     912.97
13.083     1276.82    1272.65     928.47
13.315     1285.85    1281.71     937.75
13.546     1285.85    1281.71     937.75
13.777     1285.85    1281.71     937.75
14.009     1313.84    1307.46    1172.27
ERROR: can't open /proc/2130849/smaps: No such file or directory at ../wss.pl line 226.
