Watching PID 2435567 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       386.18     381.89       2.67
0.419       386.18     381.90       2.67
0.630       386.18     381.90       2.67
0.841       386.18     381.90       2.67
1.052       386.18     381.90       2.67
1.265       386.18     381.89       2.68
1.484       386.18     381.90       2.68
1.702       386.18     381.90       2.68
1.923       386.18     381.90       2.68
2.148       668.41     663.99     299.23
2.376       694.21     689.79     325.03
2.603       719.23     714.80     350.04
2.837       745.66     741.24     376.52
3.069       771.38     766.96     402.24
3.302       796.67     792.25     427.52
3.533       825.65     821.23     456.51
3.759       850.52     846.10     481.38
3.992       876.77     872.34     507.62
4.237       903.73     899.31     534.59
4.480       931.38     926.95     562.23
4.720       957.95     953.53     588.81
4.961       984.90     980.48     615.76
5.203      1012.10    1007.68     642.96
5.446      1038.88    1034.46     669.74
5.688      1065.95    1061.52     696.80
5.926      1091.82    1087.40     722.68
6.160      1117.75    1113.32     748.61
6.395      1144.46    1140.04     775.32
6.630      1170.22    1165.80     801.08
6.865      1196.51    1192.09     827.37
7.100      1223.04    1218.62     853.90
7.335      1246.48    1242.06     877.35
7.573      1272.95    1268.53     903.82
7.818      1300.32    1295.90     931.19
8.066      1327.92    1323.50     958.79
8.314      1421.08    1416.66    1051.98
8.559      1451.41    1446.99    1082.38
8.805      1491.81    1487.39    1122.77
9.051      1531.95    1527.53    1162.91
9.297      1566.11    1561.69    1197.10
9.544      1593.49    1589.07    1224.48
9.791      1620.93    1616.50    1251.91
10.038     1648.15    1643.73    1279.14
10.284     1675.49    1671.07    1306.48
10.530     1703.24    1698.82    1334.23
10.779     1730.99    1726.57    1361.98
11.027     1758.68    1754.25    1389.66
11.276     1786.18    1781.75    1417.16
11.529     1814.11    1809.69    1445.10
11.784     1842.66    1838.24    1473.65
12.034     1870.49    1866.07    1501.48
12.284     1898.43    1894.00    1529.48
12.533     1926.43    1922.00    1557.48
12.782     1953.86    1949.44    1584.92
13.029     1981.11    1976.69    1612.16
13.274     2008.55    2004.13    1639.61
13.521     2035.93    2031.50    1666.98
13.771     2064.30    2059.88    1695.36
14.025     2259.33    2254.91    1890.41
14.280     2314.86    2310.44    1945.95
14.534     2343.11    2338.69    1974.20
14.790     2391.15    2386.73    2022.24
15.045     2463.71    2459.29    2094.84
15.303     2530.20    2525.77    2161.34
15.557     2566.26    2561.84    2197.41
15.810     2594.45    2590.02    2225.59
16.066     2622.95    2618.52    2254.09
16.323     2651.45    2647.02    2282.59
16.578     2679.82    2675.40    2310.97
16.835     2708.51    2704.09    2339.66
17.095     2737.51    2733.09    2368.66
17.354     2766.01    2761.59    2397.16
17.613     2794.95    2790.52    2426.09
17.874     2824.20    2819.77    2455.34
18.136     2852.82    2848.40    2483.97
18.395     2881.51    2877.09    2512.66
18.656     2910.20    2905.77    2541.34
18.923     2940.20    2935.77    2571.34
19.219     2964.64    2960.22    2604.98
19.538     2975.95    2971.53    2639.10
19.837     3005.53    3001.11    2668.71
20.120     3057.90    3053.48    2721.08
20.393     3111.25    3106.83    2774.53
20.663     3148.15    3143.73    2811.43
20.939     3178.21    3173.79    2841.50
21.218     3208.15    3203.73    2871.43
21.499     3239.53    3235.11    2902.81
21.780     3293.23    3288.81    2956.51
22.062     3318.29    3313.87    2981.57
22.345     3346.98    3342.56    3010.26
22.632     3379.54    3375.12    3042.82
22.921     3411.86    3407.43    3075.14
23.204     3393.73    3389.31    3057.05
23.486     3422.88    3418.45    3086.20
23.768     3454.68    3450.26    3118.00
24.053     3492.97    3488.55    3156.38
24.335     3522.04    3517.61    3185.45
24.614     3551.22    3546.80    3214.64
24.896     3607.72    3603.30    3271.25
25.194     3686.84    3682.42    3350.48
25.493     3548.34    3543.92    3212.02
25.778     3562.89    3558.47    3226.58
