Watching PID 2113573 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       365.39     361.25       2.54
0.416       365.39     361.25       2.61
0.626       365.39     361.25       2.61
0.835       365.39     361.03       2.96
1.045       365.39     361.03       3.07
1.255       365.39     361.07       4.63
1.465       365.39     361.04       4.63
1.676       365.39     361.02       4.63
1.888       365.39     361.02       4.63
2.100       616.17     611.66     266.30
2.314       640.17     635.66     290.30
2.528       664.04     659.53     314.18
2.742       687.92     683.41     338.05
2.962       712.38     707.87     362.51
3.192       738.23     733.72     388.36
3.420       763.54     759.03     413.68
3.651       789.42     784.91     439.55
3.880       815.04     810.53     465.18
4.102       840.00     835.49     490.14
4.328       966.72     962.21     616.91
4.554      1009.36    1004.85     659.55
4.782      1048.08    1043.57     698.27
5.009      1077.68    1073.16     727.87
5.235      1101.93    1097.42     752.12
5.461      1127.05    1122.54     777.24
5.685      1152.18    1147.66     802.37
5.908      1177.18    1172.66     827.37
6.131      1201.80    1197.29     851.99
6.354      1226.68    1222.16     876.87
6.577      1251.68    1247.16     901.87
6.801      1276.68    1272.17     926.87
7.025      1301.55    1297.04     951.74
7.250      1326.55    1322.04     976.74
7.475      1351.55    1347.04    1001.74
7.704      1377.05    1372.54    1027.24
7.940      1403.18    1398.67    1053.37
8.177      1459.02    1454.51    1109.50
8.416      1502.30    1497.79    1152.80
8.655      1533.10    1528.59    1183.62
8.892      1563.42    1558.91    1213.95
9.131      1593.63    1589.12    1244.18
9.369      1629.58    1625.07    1280.13
9.605      1658.60    1654.09    1309.15
9.844      1684.53    1680.02    1335.12
10.081     1713.78    1709.27    1364.38
10.342     1768.56    1764.05    1419.21
10.631     1984.31    1979.80    1634.97
10.902     2178.61    2174.10    1829.27
11.147     2205.47    2200.96    1856.12
11.390     2248.81    2244.40    1899.48
11.631     2292.22    2287.81    1942.90
11.893     2342.41    2338.00    1993.14
12.158     2374.33    2369.92    2025.08
12.396     2398.87    2394.46    2049.62
12.633     2423.57    2419.16    2074.32
12.873     2448.46    2444.05    2099.21
13.117     2473.38    2468.97    2124.13
13.365     2499.40    2494.99    2150.16
13.623     2526.73    2522.32    2177.48
13.886     2554.61    2550.20    2205.36
14.141     2581.73    2577.32    2232.48
14.398     2609.32    2604.91    2260.07
14.655     2636.28    2631.87    2287.04
14.909     2663.38    2658.97    2314.13
15.158     2689.27    2684.99    2340.05
15.408     2716.14    2711.85    2366.91
15.657     2742.61    2738.33    2393.39
15.902     2768.51    2764.23    2419.29
16.147     2793.73    2789.45    2444.53
16.391     2819.28    2814.99    2470.07
16.636     2845.04    2840.76    2495.84
16.881     2871.02    2866.73    2521.81
17.127     2897.10    2892.81    2547.89
17.376     2923.38    2919.10    2574.18
17.624     2949.56    2945.28    2600.36
17.875     2976.50    2972.21    2627.29
18.125     3002.96    2998.68    2653.76
18.378     3030.25    3025.96    2681.04
18.632     3056.77    3052.49    2707.57
18.881     3083.04    3078.75    2733.83
19.131     3106.22    3101.94    2760.71
19.382     2667.90    2663.62    2330.07
19.625     2694.11    2689.82    2356.28
19.867     2719.71    2715.43    2381.88
20.113     2597.10    2592.82    2259.27
20.358     2364.27    2360.07    2026.80
20.600     2364.27    2360.07    2026.80
20.840     2364.27    2360.03    2026.81
21.079     1618.16    1611.68    1551.04
ERROR: can't open /proc/2113573/smaps: No such file or directory at ../wss.pl line 226.
