Watching PID 2181435 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.214       385.88     381.63       4.34
0.431       385.88     381.63       4.51
0.648       385.88     381.50       4.82
0.867       385.88     381.40       4.86
1.082       385.88     381.44       6.59
1.297       385.88     381.43       6.59
1.513       385.88     381.40       6.59
1.728       385.88     381.40       6.59
1.942       385.88     381.40       6.59
2.156       394.19     389.57      26.31
2.369       416.50     411.89      48.89
2.584       439.72     435.11      72.11
2.798       463.12     458.51      95.51
3.013       486.42     481.80     118.80
3.228       509.85     505.24     142.24
3.446       533.33     528.72     165.77
3.667       560.21     555.60     192.68
3.888       588.75     584.14     221.24
4.119       614.79     610.17     247.28
4.353       640.97     636.36     273.48
4.580       667.48     662.87     300.00
4.805       696.19     691.57     328.76
5.048       728.98     724.36     361.58
5.287       761.18     756.57     393.79
5.522       789.66     785.04     422.26
5.760       819.07     814.45     451.67
5.999       847.89     843.28     480.50
6.240       876.77     872.16     509.38
6.478       906.17     901.56     538.78
6.712       932.91     928.30     565.52
6.954       973.30     968.69     605.97
7.206      1003.81     999.20     636.49
7.447      1002.59     997.94     635.54
7.681      1002.59     997.94     635.54
7.910      1002.59     997.94     635.54
8.135      1037.34    1030.65     940.64
ERROR: can't open /proc/2181435/smaps: No such file or directory at ../wss.pl line 226.
