Watching PID 2062661 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       356.52     351.99       2.64
0.420       356.52     351.99       2.64
0.630       356.52     351.99       2.67
0.841       356.52     351.99       2.67
1.051       356.52     351.99       2.67
1.265       356.52     351.99       2.67
1.482       356.52     351.99       2.68
1.693       356.52     351.99       2.68
1.905       356.52     351.99       2.68
2.119       366.74     362.07      24.45
2.334       386.87     382.20      44.59
2.549       413.14     408.47      70.86
2.764       454.68     450.01     112.57
2.980       478.04     473.37     136.22
3.196       490.65     485.98     148.92
3.411       490.84     486.14     149.40
3.625       490.84     486.14     149.40
3.843       490.84     486.14     149.71
4.066       529.01     522.18     485.10
ERROR: can't open /proc/2062661/smaps: No such file or directory at ../wss.pl line 226.
