Watching PID 2058636 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       356.27     351.98       2.63
0.421       356.27     351.98       2.66
0.636       356.27     351.98       2.67
0.853       356.27     351.98       2.68
1.070       356.27     351.98       2.68
1.287       356.27     351.98       2.68
1.501       356.27     351.98       2.68
1.713       356.27     351.98       2.68
1.926       356.27     351.98       2.68
2.139       370.23     365.80      31.28
2.353       401.67     397.24      62.76
2.576       476.96     472.53     138.27
2.802       551.66     547.23     213.12
3.021       565.73     561.30     227.22
3.242       583.90     579.47     245.47
3.470       598.13     593.70     259.70
3.697       620.31     615.88     281.89
3.929       632.17     627.74     293.75
4.158       633.55     629.08     295.61
4.377       633.55     629.08     295.61
4.595       633.55     629.01     295.91
4.814       669.61     663.85     599.54
ERROR: can't open /proc/2058636/smaps: No such file or directory at ../wss.pl line 226.
