Watching PID 2423505 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.213       386.52     382.22       2.64
0.430       386.52     382.22       2.71
0.647       386.52     382.22       2.71
0.865       386.52     382.22       2.72
1.083       386.52     382.22       2.74
1.299       386.52     382.22       2.74
1.515       386.52     382.22       2.74
1.732       386.52     382.22       2.74
1.949       386.52     382.22       2.74
2.166       395.81     391.37      26.09
2.384       398.80     394.36      29.08
2.603       401.12     396.68      31.39
2.824       405.68     401.24      35.96
3.041       410.77     406.33      41.05
3.259       415.50     411.05      45.84
3.479       420.62     416.18      50.96
3.703       426.52     422.07      56.86
3.921       432.13     427.69      62.48
4.140       435.72     431.27      66.06
4.358       438.00     433.56      68.34
4.576       441.70     437.25      72.04
4.793       445.02     440.57      75.36
5.011       448.98     444.54      79.33
5.229       454.25     449.80      84.59
5.447       455.82     451.38      86.16
5.666       458.87     454.43      89.21
5.889       462.52     458.07      92.86
6.114       466.27     461.83      96.63
6.339       476.63     472.19     106.99
6.571       499.89     495.45     130.57
6.804       522.60     518.15     153.28
7.037       544.21     539.77     174.90
7.271       566.67     562.22     197.35
7.502       588.65     584.20     219.33
7.727       609.49     605.04     240.17
7.952       630.52     626.08     261.20
8.182       651.72     647.28     282.41
8.417       673.11     668.67     303.80
8.654       695.25     690.81     325.93
8.893       717.81     713.36     348.49
9.135       740.51     736.06     371.21
9.383       764.26     759.81     394.96
9.627       786.48     782.04     417.19
9.866       809.98     805.53     440.68
10.100      832.12     827.67     462.82
10.331      853.79     849.35     484.50
10.562      875.61     871.17     506.32
10.794      897.63     893.18     528.34
11.025      919.73     915.28     550.43
11.255      940.97     936.53     571.68
11.485      963.20     958.75     593.91
11.717      984.59     980.15     615.30
11.954     1006.57    1002.12     637.27
12.192     1029.18    1024.74     659.89
12.431     1051.91    1047.47     682.67
12.669     1070.65    1066.21     701.43
12.905     1086.23    1081.79     717.01
13.140     1104.75    1100.31     735.53
13.377     1120.94    1116.49     751.72
13.615     1136.06    1131.62     766.84
13.851     1159.14    1154.70     789.95
14.088     1182.98    1178.54     813.79
14.329     1207.56    1203.12     838.37
14.570     1233.20    1228.75     864.01
14.814     1259.39    1254.95     890.20
15.062     1285.96    1281.51     916.77
15.313     1312.75    1308.31     943.56
15.564     1339.34    1334.90     970.15
15.813     1366.06    1361.61     996.87
16.061     1392.37    1387.93    1023.18
16.310     1419.21    1414.76    1050.02
16.558     1445.48    1441.04    1076.29
16.807     1472.32    1467.88    1103.13
17.058     1499.25    1494.81    1130.06
17.315     1526.77    1522.32    1157.57
17.574     1554.96    1550.52    1185.77
17.835     1582.45    1578.00    1213.25
18.094     1609.76    1605.32    1240.57
18.355     1638.26    1633.81    1269.07
18.621     1666.12    1661.67    1296.93
18.895     1695.35    1690.90    1326.16
19.168     1715.08    1710.64    1355.73
19.432     1631.07    1626.62    1293.95
19.692     1659.35    1654.90    1322.25
19.949     1686.42    1681.97    1349.32
20.206     1713.99    1709.54    1376.89
20.465     1741.90    1737.45    1404.80
20.724     1769.28    1764.83    1432.18
20.982     1797.05    1792.61    1459.95
21.244     1825.73    1821.29    1488.63
21.519     1855.24    1850.79    1518.14
21.823     1888.03    1883.59    1550.93
22.130     1920.55    1916.11    1583.45
22.416     1951.04    1946.60    1613.94
22.713     1983.42    1978.98    1646.32
23.016     2015.57    2011.12    1678.46
23.305     2045.79    2041.34    1708.69
23.602     2077.20    2072.76    1740.10
23.913     2110.58    2106.14    1773.54
24.227     2142.97    2138.53    1805.98
24.531     2178.77    2174.32    1841.80
24.826     2210.75    2206.30    1873.78
25.135     2243.86    2239.42    1906.89
25.443     2276.72    2272.28    1939.75
25.735     2308.07    2303.63    1971.12
26.029     2340.80    2336.36    2003.85
26.332     2367.89    2363.44    2030.93
26.630     2384.80    2380.36    2047.91
26.923     2402.54    2398.09    2065.65
27.223     2420.90    2416.45    2084.02
27.523     2439.52    2435.08    2102.64
27.815     2459.59    2455.15    2122.71
28.106     2479.12    2474.68    2142.24
28.398     2498.54    2494.10    2161.66
28.691     2517.60    2513.15    2180.72
28.994     2536.64    2532.20    2199.76
29.304     2557.78    2553.33    2220.90
29.619     2579.00    2574.56    2242.12
29.958     2601.00    2596.56    2264.12
30.290     2624.90    2620.46    2288.02
30.596     2645.94    2641.50    2309.06
30.899     2666.45    2662.00    2329.57
31.201     2686.44    2682.00    2349.56
31.503     2705.98    2701.54    2369.10
31.805     2726.36    2721.91    2389.48
32.116     2747.02    2742.58    2410.14
32.450     2767.83    2763.39    2430.95
32.778     2791.70    2787.25    2454.82
33.085     2812.52    2808.07    2475.64
33.392     2834.23    2829.66    2497.60
33.693     2855.23    2850.66    2518.59
33.990     2875.16    2870.59    2538.53
34.293     2895.14    2890.51    2558.51
34.595     2914.66    2909.99    2578.04
34.897     2933.80    2929.13    2597.18
35.200     2953.90    2949.23    2617.28
35.499     2974.14    2969.47    2637.52
35.800     2995.05    2990.38    2660.35
36.104     2998.84    2994.17    2664.14
36.410     2998.84    2994.14    2664.15
36.719     3022.62    3015.80    2864.08
ERROR: can't open /proc/2423505/smaps: No such file or directory at ../wss.pl line 226.
