Watching PID 2547610 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.216       385.97     381.71       2.61
0.435       385.97     381.71       2.62
0.652       385.97     381.71       2.62
0.870       385.97     381.71       2.62
1.086       385.97     381.71       2.62
1.301       385.97     381.71       2.62
1.520       385.97     381.71       2.62
1.741       385.97     381.71       2.62
1.962       385.97     381.71       2.62
2.184       397.07     392.67      22.50
2.410       620.29     615.88     246.68
2.647       646.93     642.53     273.33
2.886       673.17     668.77     299.57
3.123       699.70     695.30     326.10
3.362       726.62     722.22     353.02
3.603       753.70     749.30     380.10
3.846       780.69     776.29     407.09
4.085       806.05     801.65     432.45
4.322       833.39     828.99     459.79
4.563       860.06     855.66     486.46
4.808       887.46     883.06     513.86
5.055       915.19     910.79     541.59
5.305       943.61     939.21     570.01
5.557       970.06     965.66     596.46
5.803       997.79     993.39     624.19
6.041      1024.54    1020.14     650.94
6.278      1050.59    1046.19     676.99
6.512      1076.42    1072.02     702.82
6.746      1102.22    1097.82     728.62
6.981      1128.89    1124.49     755.30
7.217      1155.16    1150.76     781.56
7.451      1179.55    1175.15     805.95
7.684      1206.09    1201.69     832.50
7.921      1232.22    1227.82     858.62
8.165      1259.43    1255.03     885.83
8.421      1513.90    1509.50    1140.38
8.710      2100.32    2095.92    1726.84
8.995      2614.18    2609.78    2240.70
9.251      2682.92    2678.52    2309.46
9.505      2738.34    2733.94    2364.88
9.759      2765.99    2761.59    2392.54
10.012     2793.75    2789.35    2420.30
10.267     2822.18    2817.78    2448.72
10.529     2851.44    2847.04    2477.98
10.805     2882.56    2878.16    2509.11
11.080     2912.16    2907.76    2538.70
11.355     2943.20    2938.80    2569.74
11.631     2973.20    2968.80    2599.74
11.896     3001.84    2997.44    2628.38
12.155     3030.59    3026.19    2657.13
12.414     3059.32    3054.92    2685.86
12.674     3088.04    3083.63    2714.58
12.934     3117.04    3112.63    2743.58
13.200     3146.91    3142.51    2773.45
13.465     3175.45    3171.05    2801.99
13.724     3203.70    3199.30    2830.24
13.989     3233.96    3229.56    2860.51
14.262     3312.00    3307.60    2938.54
14.532     3419.68    3415.28    3046.22
14.808     3468.85    3464.45    3095.41
15.085     3563.49    3559.09    3190.07
15.353     3618.04    3613.64    3244.62
15.618     3704.76    3700.36    3331.35
15.882     3760.74    3756.34    3387.33
16.146     3789.70    3785.30    3416.29
16.411     3819.12    3814.72    3445.71
16.682     3848.41    3844.01    3475.00
16.958     3878.69    3874.29    3505.28
17.240     3910.47    3906.07    3537.06
17.523     3941.24    3936.84    3567.83
17.802     3971.55    3967.15    3598.15
18.075     4000.44    3996.04    3627.04
18.343     4029.09    4024.68    3655.74
18.613     4058.59    4054.18    3685.24
18.886     4087.84    4083.43    3714.49
19.164     4109.71    4105.19    3745.86
19.446     4140.28    4135.75    3776.50
19.724     4117.57    4112.99    3776.63
19.997     4146.46    4141.83    3805.52
20.268     4194.18    4189.55    3853.24
20.541     4108.18    4103.55    3767.25
20.819     3904.72    3900.10    3564.00
21.095     3985.20    3980.62    3646.08
21.365     4012.90    4008.32    3673.78
21.636     4044.18    4039.59    3705.06
21.908     4074.24    4069.66    3735.12
22.186     4171.63    4167.05    3832.51
22.469     4293.23    4288.65    3954.11
22.753     4563.33    4558.75    4224.57
23.036     4693.32    4688.74    4354.57
23.318     4822.95    4818.36    4484.19
23.600     4854.94    4850.36    4516.18
23.880     4885.12    4880.54    4546.36
24.158     4916.04    4911.46    4577.28
24.437     4946.91    4942.32    4608.15
24.718     4977.07    4972.48    4638.31
25.000     5007.60    5003.02    4668.84
25.289     4981.21    4976.63    4642.47
25.584     5013.74    5009.16    4675.00
25.878     5098.46    5093.88    4759.73
26.170     5157.31    5152.73    4818.59
26.462     5189.93    5185.34    4851.20
26.749     5213.55    5208.97    4874.83
27.030     5244.36    5239.78    4905.63
27.311     5276.17    5271.59    4937.45
27.592     5307.15    5302.57    4968.42
27.873     5338.04    5333.45    4999.31
28.159     5689.52    5684.93    5350.79
28.452     6254.37    6249.78    5915.64
28.749     6343.57    6338.99    6004.84
29.050     6377.16    6372.58    6038.43
29.353     6410.32    6405.74    6071.59
29.654     6443.07    6438.49    6104.34
29.956     6477.20    6472.61    6138.47
30.256     6510.82    6506.24    6172.09
30.553     6543.70    6539.11    6204.97
30.851     6576.20    6571.61    6237.47
31.149     6608.82    6604.42    6270.11
31.448     6642.07    6637.67    6303.36
31.748     6674.91    6670.50    6336.20
32.051     6709.20    6704.79    6370.49
32.356     6743.20    6738.79    6404.49
32.663     6777.32    6772.92    6438.61
32.970     6811.20    6806.79    6472.49
33.278     6845.95    6841.54    6507.24
33.587     6850.00    6845.60    6511.29
33.899     6885.21    6880.80    6546.50
34.214     6919.52    6915.12    6580.81
34.531     6989.00    6984.59    6650.29
34.844     7230.60    7226.20    6891.89
35.156     7265.23    7260.83    6926.52
35.470     7300.10    7295.70    6961.39
35.791     7335.48    7331.08    6996.77
36.115     7371.73    7367.33    7033.02
36.439     7407.48    7403.08    7068.77
36.764     7443.73    7439.33    7105.02
37.087     7479.98    7475.58    7141.27
37.411     7515.73    7511.33    7177.03
37.727     7632.18    7627.78    7293.47
38.034     7693.43    7689.03    7354.73
38.344     7727.86    7723.46    7389.16
38.653     7789.31    7784.91    7450.61
38.961     7823.68    7819.28    7484.98
39.274     7858.06    7853.66    7519.36
39.589     7893.06    7888.66    7554.36
39.895     7240.14    7235.74    6901.44
40.187     6614.20    6609.80    6275.50
40.474     6671.76    6667.36    6333.05
40.761     6701.90    6697.50    6363.20
41.052     6731.09    6726.69    6392.39
41.353     6764.09    6759.69    6425.39
41.656     6796.84    6792.44    6458.14
41.957     6829.84    6825.44    6491.14
42.252     6861.94    6857.54    6523.25
42.548     6902.13    6897.73    6563.44
42.846     6934.77    6930.36    6596.07
43.142     6966.97    6962.57    6628.28
43.438     6999.51    6995.11    6660.81
43.731     7031.77    7027.37    6693.07
44.023     7063.72    7059.32    6725.03
44.317     7096.13    7091.73    6757.43
44.609     7128.33    7123.93    6789.64
44.906     7161.21    7156.81    6822.52
45.215     7194.49    7190.09    6855.80
45.528     7228.57    7224.17    6889.88
45.842     7263.38    7258.98    6924.69
46.147     7291.30    7286.90    6952.61
46.449     7321.09    7316.69    6982.40
46.762     7675.18    7670.78    7336.49
47.078     7697.84    7693.44    7359.14
47.389     7703.09    7698.69    7364.39
47.699     7707.68    7703.28    7368.98
48.009     7711.87    7707.47    7373.18
48.320     7715.48    7711.08    7376.78
48.643     7722.69    7718.29    7384.00
48.963     7727.45    7723.05    7388.76
49.286     7732.55    7728.15    7393.85
49.611     7737.32    7732.92    7398.63
49.923     7741.18    7736.78    7402.48
50.235     7745.43    7741.03    7406.73
50.545     7752.14    7747.74    7413.44
50.856     7756.92    7752.52    7418.22
51.166     7759.95    7755.55    7421.25
51.474     7764.07    7759.67    7425.37
51.782     7768.52    7764.12    7429.82
52.091     7774.04    7769.64    7435.34
52.403     7778.18    7773.78    7439.48
52.717     7781.80    7777.40    7443.10
53.029     7787.23    7782.83    7448.54
53.338     7791.09    7786.69    7452.40
53.647     7796.27    7791.87    7457.58
53.957     7800.92    7796.52    7462.23
54.266     7804.24    7799.84    7465.55
54.577     7808.29    7803.89    7469.59
54.886     7812.94    7808.54    7474.25
55.199     7817.92    7813.52    7479.23
55.515     7822.84    7818.44    7484.14
55.828     7828.55    7824.15    7489.85
56.140     7833.99    7829.59    7495.30
56.452     7836.75    7832.35    7498.06
56.764     7841.36    7836.96    7502.67
57.075     7846.81    7842.41    7508.11
57.386     7851.84    7847.44    7513.14
57.696     7856.77    7852.37    7518.07
58.011     7861.80    7857.40    7523.11
58.337     7865.73    7861.33    7527.04
58.660     7870.58    7866.18    7531.89
58.973     7874.83    7870.43    7536.14
59.284     7879.47    7875.07    7540.77
59.596     7883.07    7878.67    7544.37
59.910     7887.88    7883.48    7549.18
60.224     6474.57    6470.17    6135.88
60.541     6479.82    6475.42    6141.12
60.857     6482.46    6478.06    6143.82
61.177     7140.24    7135.84    6801.68
61.505     7245.05    7240.65    6906.52
61.862     7325.06    7320.66    6986.55
62.233     7285.07    7280.67    6946.57
62.609     7324.52    7320.12    6986.19
62.997     7094.68    7090.28    6756.50
63.373     6866.95    6862.54    6528.84
63.719     5162.21    5157.81    4824.27
64.026     5129.04    5124.60    4791.22
64.307     5129.04    5124.59    4791.22
64.572     3470.82    3464.25    3189.89
64.830     3374.42    3366.97    3364.04
ERROR: can't open /proc/2547610/smaps: No such file or directory at ../wss.pl line 226.
