Watching PID 2190777 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.215       385.85     381.59      21.37
0.433       385.85     381.59      21.40
0.650       385.85     381.59      21.40
0.866       385.85     381.59      21.41
1.083       385.85     381.59      21.41
1.300       385.85     381.59      21.41
1.516       385.85     381.59      21.41
1.732       385.85     381.59      21.46
1.951       385.85     381.58      21.46
2.179       646.59     642.19     290.61
2.412       672.71     668.31     316.74
2.649       699.23     694.83     343.25
2.892       726.29     721.89     370.31
3.131       753.46     749.06     397.49
3.362       779.26     774.86     423.29
3.592       804.71     800.31     448.74
3.824       830.71     826.31     474.74
4.059       857.20     852.79     501.22
4.290       882.96     878.56     526.99
4.522       908.71     904.31     552.74
4.755       934.82     930.42     578.84
4.995       962.34     957.94     606.36
5.248       989.29     984.88     633.31
5.504      1018.84    1014.44     662.86
5.756      1046.34    1041.94     690.36
6.004      1074.84    1070.44     718.86
6.246      1101.11    1096.71     745.14
6.492      1128.34    1123.94     772.36
6.737      1155.46    1151.06     799.49
6.976      1181.64    1177.24     825.66
7.215      1208.46    1204.06     852.49
7.454      1235.21    1230.81     879.24
7.694      1261.71    1257.31     905.74
7.932      1288.46    1284.06     932.49
8.175      1315.46    1311.06     959.48
8.419      1346.76    1342.36     990.79
8.655      1373.40    1369.00    1017.42
8.893      1399.77    1395.37    1043.80
9.142      1428.98    1424.58    1073.01
9.395      1458.05    1453.65    1102.08
9.638      1485.15    1480.75    1129.18
9.883      1512.40    1508.00    1156.43
10.128     1539.52    1535.12    1183.55
10.371     1566.77    1562.37    1210.80
10.615     1593.90    1589.50    1237.93
10.856     1620.52    1616.12    1264.55
11.096     1647.40    1643.00    1291.43
11.342     1674.77    1670.37    1318.80
11.589     1702.21    1697.81    1346.23
11.839     1730.33    1725.93    1374.36
12.092     1758.42    1754.02    1402.45
12.345     1786.96    1782.56    1430.98
12.599     1814.83    1810.43    1458.86
12.852     1843.08    1838.68    1487.11
13.105     1871.08    1866.68    1515.11
13.357     1899.33    1894.93    1543.36
13.608     1927.21    1922.81    1571.23
13.857     1955.08    1950.68    1599.11
14.107     1983.76    1979.36    1627.82
14.365     2031.73    2027.33    1675.82
14.629     2051.09    2046.69    1695.18
14.895     2075.09    2070.69    1719.18
15.164     2140.79    2136.39    1784.90
15.433     2173.11    2168.71    1817.23
15.703     2202.66    2198.26    1846.77
15.972     2232.19    2227.79    1876.30
16.239     2261.92    2257.52    1906.04
16.519     2292.61    2288.21    1936.72
16.798     2323.45    2319.05    1967.56
17.076     2354.86    2350.46    1998.97
17.368     2387.23    2382.83    2031.35
17.659     2418.79    2414.39    2062.90
17.941     2449.81    2445.41    2093.92
18.219     2480.76    2476.36    2124.88
