Watching PID 1015164 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       365.04     360.67       2.54
0.206       365.04     360.67       2.53
0.206       365.04     360.67       2.54
0.206       365.04     360.67       2.54
0.206       365.04     360.67       2.54
0.210       365.04     360.67       2.53
0.211       365.04     360.67       2.53
0.210       365.04     360.67       2.53
0.211       365.04     360.59       3.01
0.217       891.49     886.98     535.49
0.222       919.62     915.11      62.16
0.221       947.07     942.56      61.68
0.221       974.43     969.91      61.79
0.221      1001.74     997.23      61.28
0.221      1042.11    1037.60      74.78
0.223      1130.93    1126.41     125.26
0.227      1497.37    1492.86     367.03
0.231      1526.92    1522.41      65.51
0.235      1557.16    1552.65      67.42
0.237      1587.99    1583.48      68.58
0.237      1618.97    1614.46      67.97
0.238      1649.99    1645.48      68.03
0.237      1681.17    1676.76      69.93
0.232      1712.89    1708.49      68.36
0.234      1802.76    1798.35     226.07
0.249      2242.16    2237.75     779.24
0.251      2264.96    2260.55      91.85
0.251      2237.98    2233.57     141.92
0.251      2461.59    2457.18     368.28
0.252      2502.77    2498.36     241.76
0.252      2536.85    2532.44      81.12
0.250      2567.20    2562.79      71.80
0.250      2600.83    2596.42      80.23
0.252      2634.74    2630.46      82.92
0.252      2669.20    2664.92      81.22
0.256      2703.70    2699.42      82.59
0.260      2739.94    2735.66      85.50
0.262      2688.76    2684.48      80.88
0.248      1970.84    1966.56     124.25
0.239      1930.58    1926.30     277.98
0.242      2159.54    2155.25     231.78
0.236      2160.75    2156.47     353.36
0.232      1778.14    1773.86      64.58
0.228      1301.83    1297.55      15.24
0.235      1314.28    1310.00      15.14
0.234      1327.52    1323.23      16.25
0.234      1343.41    1339.13      19.42
0.234      1361.80    1357.51      22.85
0.236      1381.50    1377.22      25.14
0.235      1401.02    1396.73      23.39
0.235      1411.13    1406.85      12.92
0.233      1420.93    1416.65      10.87
0.233      1430.78    1426.50      11.19
0.233      1451.96    1447.68      27.16
0.233      1480.62    1476.34      28.14
0.235      1509.94    1505.66      28.58
0.237      1539.77    1535.48      29.20
0.238      1570.36    1566.07      29.76
0.239      1600.95    1596.66      29.84
0.240      1631.66    1627.38      29.68
0.240      1662.75    1658.46      29.92
0.238      1693.55    1689.27      29.56
0.239      1723.83    1719.55      29.76
0.243      1754.65    1750.37      30.23
0.247      1786.60    1782.32      30.57
0.248      1818.08    1813.80      30.01
0.248      1852.02    1847.73      60.64
0.246      1884.33    1880.05      39.04
0.247      1911.16    1906.88      28.30
0.248      1932.71    1928.42      27.98
0.242      1477.98    1473.70      15.71
0.235      1488.66    1484.38      15.20
0.236      1493.50    1489.21       7.04
0.236      1500.15    1495.87      15.38
0.236      1500.31    1496.11       3.04
0.241      1500.31    1496.11       2.54
0.240      1511.25    1505.07     133.61
0.218         0.00       0.00       0.00
ERROR: can't open /proc/1015164/clear_refs (older kernel?): Permission denied at ../wss.pl line 203.
