Watching PID 579767 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       458.79     454.37       2.36
0.209       458.79     454.37       2.33
0.211       458.79     454.37       2.23
0.210       458.79     454.37       0.24
0.208       458.79     454.37       0.24
0.209       458.79     454.37       2.01
0.210       458.79     454.37       0.24
0.213       458.79     454.37       0.24
0.214       459.09     454.59       4.18
0.215       479.67     475.10      34.45
0.211       493.98     489.42      16.79
0.210       507.65     503.08      16.34
0.211       522.12     517.56      17.21
0.210       536.39     531.83      16.88
0.214       550.41     545.85      16.62
0.217       564.69     560.12      16.43
0.217       577.96     573.39      15.45
0.227       596.88     592.31      27.08
0.217       610.64     606.08      15.34
0.216       624.19     619.63      15.88
0.213       637.41     632.84      15.78
0.214       650.61     646.04      15.75
0.214       663.41     658.85      15.36
0.214       676.25     671.69      15.37
0.214       689.54     684.97      15.82
0.214       702.00     697.44      14.99
0.215       712.50     707.93      20.64
0.215       731.21     726.65      20.36
0.215       750.31     745.75      20.73
0.216       769.10     764.54      20.42
0.218       783.99     779.42      24.39
0.219       802.01     797.44      21.62
0.219       819.29     814.72      20.96
0.218       836.82     832.26      21.20
0.219       854.74     850.17      21.52
0.220       872.73     868.16      21.34
0.221       890.30     885.74      20.88
0.221       908.03     903.47      21.23
0.222       926.36     921.80      21.62
0.222       945.34     940.77      22.21
0.221       963.22     958.65      21.45
0.223       981.57     977.00      21.82
0.223       999.93     995.36      21.88
0.220      1018.34    1013.77      21.80
0.220      1035.89    1031.33      21.23
0.220      1054.11    1049.55      21.71
0.221      1071.70    1067.13      20.99
0.222      1089.75    1085.19      21.42
0.223      1108.14    1103.57      21.94
0.224      1126.34    1121.78      21.71
0.223      1144.24    1139.67      21.28
0.225      1162.27    1157.71      21.42
0.224      1180.29    1175.72      21.27
0.223      1198.94    1194.37      22.17
0.232      1218.69    1214.12      23.21
0.226      1237.99    1233.42      21.84
0.227      1256.02    1251.45      21.38
0.230      1274.57    1270.01      21.85
0.225      1293.71    1289.15      22.29
0.224      1312.09    1307.52      21.45
0.226      1330.96    1326.40      22.28
0.226      1349.63    1345.06      22.13
0.227      1367.77    1363.21      21.65
0.228      1386.26    1381.69      22.09
0.226      1404.79    1400.22      21.73
0.234      1424.29    1419.72      22.96
0.237      1444.16    1439.60      22.79
0.229      1463.36    1458.79      22.60
0.228      1482.66    1478.09      22.70
0.228      1501.00    1496.43      21.90
0.228      1520.56    1516.00      22.59
0.229      1539.26    1534.70      22.24
0.230      1534.01    1529.44      22.77
0.229      1525.16    1520.59      22.39
0.229      1515.31    1510.74      22.38
0.228      1508.59    1504.03      22.25
0.228      1499.30    1494.74      24.02
0.225      1243.16    1238.60      22.94
0.224      1261.42    1256.86      21.71
0.225      1280.14    1275.58      22.14
0.225      1298.65    1294.09      21.83
0.227      1317.63    1313.07      22.37
0.225      1336.36    1331.80      22.18
0.227      1355.83    1351.27      23.09
0.227      1374.38    1369.81      22.26
0.230      1394.30    1389.74      23.14
0.236      1411.80    1407.24      23.36
0.232      1412.41    1407.84      21.92
0.226      1413.46    1408.90      22.14
0.227      1415.14    1410.58      22.11
0.227      1416.57    1412.00      22.27
