Watching PID 2059589 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       355.96     351.90       2.46
0.420       355.96     351.90       2.46
0.631       355.96     351.90       2.46
0.845       355.96     351.90       2.46
1.061       355.96     351.90       2.46
1.278       355.96     351.90       2.54
1.490       355.96     351.90       2.54
1.702       355.96     351.90       2.54
1.914       355.96     351.90       2.54
2.126       363.16     358.96      20.58
2.340       386.60     382.40      44.34
2.557       411.46     407.26      69.31
2.770       436.48     432.28      94.39
2.983       461.63     457.43     119.57
3.200       485.16     480.96     143.10
3.425       516.02     511.82     173.98
3.649       541.70     537.50     199.66
3.880       571.28     567.08     229.25
4.112       598.06     593.86     256.04
4.341       624.50     620.29     282.47
4.568       651.09     646.88     309.06
4.794       697.13     692.92     355.30
5.015       696.43     692.25     354.85
5.234       696.43     692.25     354.85
5.453       696.43     692.25     355.15
5.672       727.82     721.46     679.82
ERROR: can't open /proc/2059589/smaps: No such file or directory at ../wss.pl line 226.
