Watching PID 2057676 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       356.19     351.94       2.61
0.421       356.19     351.94       2.62
0.633       356.19     351.94       2.62
0.848       356.19     351.94       2.62
1.064       356.19     351.94       2.62
1.281       356.19     351.94       2.62
1.500       356.19     351.94       2.62
1.717       356.19     351.94       2.62
1.929       356.19     351.94       2.62
2.141       411.00     406.60      68.36
2.354       443.71     439.32     101.28
2.569       469.76     465.36     127.44
2.793       508.38     503.98     166.22
3.019       569.93     565.53     227.88
3.243       593.89     589.49     251.86
3.476       613.76     609.36     271.80
3.712       630.62     626.23     288.72
3.944       631.59     627.15     290.04
4.170       631.59     627.15     290.04
4.395       631.59     627.15     290.04
4.618       635.98     630.23     516.70
ERROR: can't open /proc/2057676/smaps: No such file or directory at ../wss.pl line 226.
