Watching PID 449613 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.215       459.59     454.99       0.24
0.206       459.59     454.99       2.47
0.207       459.59     454.99       0.24
0.207       459.59     454.99       0.24
0.208       459.59     454.99       0.24
0.209       459.59     454.99       0.24
0.210       459.59     454.99       0.24
0.211       459.59     454.99       0.24
0.210       459.62     454.94       3.39
0.215       490.79     486.06      45.76
0.225       852.36     847.66     340.60
0.232       915.31     910.64      53.38
0.233       941.59     936.92      37.56
0.233       967.72     963.05      37.46
0.234       993.91     989.24      37.61
0.235      1020.28    1015.61      37.56
0.234      1046.37    1041.70      37.31
0.234      1072.59    1067.92      37.65
0.236      1098.99    1094.31      37.95
0.237      1125.61    1120.93      38.07
0.238      1152.19    1147.52      38.68
0.240      1179.25    1174.58      38.74
0.241      1206.44    1201.77      36.07
0.242      1234.00    1229.33      36.12
0.244      1261.44    1256.77      36.26
0.245      1289.00    1284.33      36.19
0.245      1309.50    1304.83      37.80
0.246      1335.68    1331.01      41.94
0.247      1362.37    1357.70      42.56
0.249      1401.56    1396.89      43.21
0.251      1428.87    1424.20      43.39
0.252      1456.50    1451.83      43.76
0.245      1484.25    1479.57      43.95
0.247      1511.62    1506.95      43.30
0.257      1539.54    1534.87      44.07
0.259      1567.56    1562.89      44.09
0.261      1596.00    1591.32      44.62
0.263      2349.52    2344.84     765.18
0.287      4433.61    4428.94    1941.69
0.304      6310.61    6305.94    1663.64
0.342      8329.04    8324.37    2056.20
0.356      8491.02    8486.35     840.29
0.355      8398.36    8393.69     424.41
0.293         0.00       0.00       0.00
ERROR: can't open /proc/449613/clear_refs (older kernel?): Permission denied at ../wss.pl line 203.
