Watching PID 3304336 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.215       458.96     454.55      19.62
0.207       458.96     454.55       0.24
0.207       458.96     454.55       0.24
0.211       458.96     454.55       0.25
0.210       458.96     454.55       0.24
0.210       458.96     454.55       0.24
0.210       458.96     454.55       0.24
0.211       458.96     454.55       0.24
0.213       459.31     454.82       5.28
0.226       725.94     721.39     277.75
0.231       755.91     751.36      86.62
0.231       785.33     780.78      85.49
0.232       815.23     810.68      86.16
0.245      1654.06    1649.51     869.43
0.265      1849.49    1844.94     136.25
0.264      1882.77    1878.22     102.99
0.262      1914.83    1910.28     103.10
0.263      1948.38    1943.82     103.08
0.263      1982.88    1978.33     103.33
0.264      2017.92    2013.37     101.96
0.267      2054.36    2049.81     103.82
0.268      2091.82    2087.28     103.42
0.268      2129.19    2124.64     103.39
0.268      2166.89    2162.34     104.01
0.273      2596.31    2591.76     566.06
0.288      3670.97    3666.42    1212.61
0.319      5746.07    5741.52    2665.02
0.339      5758.31    5753.76      51.17
0.338      5764.62    5760.07      51.85
0.339      5770.43    5765.88      51.15
0.337      5776.75    5772.20      51.01
0.336      5782.45    5777.90      51.00
0.338      5788.84    5784.29      51.28
0.339      5795.03    5790.48      51.52
0.338      5800.80    5796.26      50.89
0.339      5807.38    5802.83      51.35
0.339      5813.78    5809.23      51.55
0.339      5819.68    5815.13      51.15
0.340      5826.22    5821.67      51.50
0.339      5832.40    5827.85      51.03
0.341      5839.60    5835.05      52.06
0.338      5845.86    5841.31      51.30
0.342      5852.56    5848.01      52.05
0.341      5859.38    5854.83      51.79
0.341      5866.22    5861.67      51.88
0.342      5872.72    5868.17      51.93
0.340      5879.55    5875.00      51.64
0.341      5885.95    5881.40      51.13
0.342      5893.26    5888.71      51.61
0.345      5796.11    5791.56      50.93
0.336      5231.76    5227.21      53.92
0.329      5239.09    5234.54      53.42
0.330      5244.84    5240.29      53.20
0.330      5252.23    5247.68      53.25
0.331      5259.84    5255.29      53.36
0.331      5267.32    5262.77      53.35
0.332      5274.48    5269.94      53.25
0.332      5282.23    5277.69      53.81
0.330      5288.66    5284.11      53.37
0.331      5296.36    5291.81      53.32
0.333      5303.89    5299.34      54.18
0.332      5310.98    5306.43      53.54
0.333      5318.95    5314.40      53.99
0.332      5326.49    5321.94      53.84
0.332      5341.57    5337.03      93.07
0.333      5349.15    5344.60      53.78
0.333      5356.95    5352.40      53.38
0.333      5364.73    5360.18      53.31
0.333      5372.82    5368.27      53.65
0.333      5381.46    5376.91      53.58
0.336      5390.33    5385.78      54.92
0.336      5398.93    5394.38      54.70
0.333      5407.14    5402.59      53.70
0.334      5415.29    5410.74      53.62
