Watching PID 2106185 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       365.48     361.34       2.59
0.420       365.48     361.34       2.59
0.633       365.48     361.34       2.59
0.848       365.48     361.34       2.59
1.064       365.48     361.34       2.59
1.277       365.48     361.34       2.59
1.492       365.48     361.34       2.59
1.711       365.48     361.34       2.59
1.931       365.48     361.34       2.59
2.150       620.99     616.71     269.21
2.367       645.24     640.96     293.46
2.585       669.62     665.34     317.83
2.805       694.10     689.82     342.32
3.024       718.73     714.45     366.95
3.243       743.12     738.84     391.33
3.467       767.98     763.70     416.20
3.701       794.12     789.84     442.33
3.940       821.12     816.84     469.33
4.177       866.37     862.09     514.72
4.416      1111.40    1107.12     759.75
4.663      1139.15    1134.87     787.50
4.908      1165.90    1161.62     814.25
5.150      1192.88    1188.60     841.23
5.387      1219.15    1214.87     867.50
5.623      1244.65    1240.37     893.07
5.857      1270.77    1266.49     919.19
6.090      1296.77    1292.49     945.19
6.324      1322.52    1318.24     970.94
6.560      1348.90    1344.62     997.32
6.794      1375.02    1370.74    1023.44
7.028      1401.27    1396.99    1049.69
7.262      1427.15    1422.87    1075.57
7.495      1453.02    1448.74    1101.44
7.731      1479.52    1475.24    1127.94
7.969      1506.02    1501.74    1154.44
8.205      1532.52    1528.24    1180.94
8.442      1563.97    1559.69    1212.41
8.682      1646.68    1642.40    1295.12
8.922      1668.53    1664.25    1316.97
9.169      2082.43    2078.15    1731.13
9.419      2055.90    2051.62    1704.61
9.667      2081.02    2076.74    1729.73
9.915      2107.83    2103.55    1756.54
10.164     2135.70    2131.42    1784.41
10.413     2161.45    2157.17    1810.16
10.662     2188.33    2184.05    1837.04
10.970     2182.80    2178.52    1831.70
11.280     2145.50    2141.22    1794.40
11.532     2158.78    2154.50    1807.68
11.780     2172.70    2168.42    1821.59
12.028     2149.45    2145.17    1798.35
12.274     2164.59    2160.31    1813.49
12.521     2180.33    2176.05    1829.23
12.769     2197.56    2193.28    1846.46
13.018     2212.59    2208.31    1861.48
13.273     2227.49    2223.21    1876.39
13.540     2244.19    2239.91    1893.09
13.802     2260.76    2256.48    1909.66
14.062     2279.26    2274.98    1928.16
14.321     2299.35    2295.07    1948.25
14.571     2319.20    2314.92    1968.09
14.816     2340.81    2336.53    1989.71
15.060     2366.74    2362.46    2015.64
15.304     2396.67    2392.39    2045.57
15.549     2433.50    2429.22    2082.40
15.796     2482.01    2477.73    2130.91
16.042     2520.36    2516.08    2169.25
16.287     2546.18    2541.90    2195.13
16.541     2565.05    2560.77    2214.03
16.801     2580.76    2576.48    2229.75
17.064     2596.01    2591.73    2245.00
17.322     2611.43    2607.15    2260.42
17.572     2627.95    2623.67    2276.94
17.824     2644.45    2640.17    2293.44
18.076     2662.66    2658.38    2311.66
18.326     2681.95    2677.67    2330.94
18.572     2702.27    2697.99    2351.26
18.822     2717.96    2713.68    2366.96
19.073     2732.09    2727.81    2382.90
19.324     2052.94    2048.66    1713.32
19.572     2071.89    2067.49    1732.50
19.817     2092.11    2087.71    1752.73
20.060     2113.39    2108.99    1774.01
20.301     2134.71    2130.25    1795.35
20.542     2161.14    2156.64    1821.80
20.783     2190.68    2186.19    1851.34
21.025     2228.47    2223.97    1889.23
21.268     2272.99    2268.53    1935.27
21.521     2301.01    2296.56    1963.30
21.777     2318.82    2314.37    1981.11
22.026     2335.55    2331.09    1997.84
22.274     2351.40    2346.95    2013.69
22.531     2367.11    2362.66    2029.40
22.794     2384.27    2379.82    2046.56
23.051     2401.63    2397.18    2063.92
23.299     2420.18    2415.72    2082.46
23.550     2439.67    2435.22    2101.96
23.805     2460.88    2456.42    2123.16
24.059     2484.61    2480.15    2146.89
24.310     2508.88    2504.42    2171.16
24.559     2525.01    2520.55    2187.29
24.808     2541.65    2537.20    2203.94
25.058     2560.18    2555.72    2222.46
25.312     2580.21    2575.75    2242.49
25.568     2602.46    2598.00    2264.75
25.826     2627.62    2623.17    2289.91
26.090     2650.09    2645.64    2312.38
26.353     2596.31    2591.85    2258.61
26.615     2552.61    2548.16    2214.99
26.876     2368.54    2364.04    2031.19
27.132     2368.54    2364.04    2031.19
27.392     2368.54    2363.93    2031.20
27.641     1716.37    1709.76    1672.68
ERROR: can't open /proc/2106185/smaps: No such file or directory at ../wss.pl line 226.
