Watching PID 2115620 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.213       365.48     361.35       2.51
0.428       365.48     361.35       2.51
0.643       365.48     361.35       2.52
0.858       365.48     361.35       2.52
1.072       365.48     361.35       2.52
1.289       365.48     361.35       2.52
1.509       365.48     361.35       2.52
1.729       365.48     361.35       2.52
1.951       365.48     361.35       2.52
2.167       391.96     387.70      43.54
2.385       443.86     439.60      95.45
2.607       467.91     463.65     119.50
2.830       544.94     540.68     196.58
3.053       569.76     565.50     221.40
3.275       594.59     590.33     246.23
3.499       619.66     615.40     271.30
3.726       644.85     640.59     296.49
3.959       671.27     667.01     322.91
4.194       697.37     693.11     349.01
4.428       723.19     718.93     374.83
4.669       750.27     746.01     401.91
4.911       776.20     771.94     427.84
5.157       803.99     799.73     455.63
5.404       830.94     826.68     482.58
5.644       858.26     854.00     509.90
5.880       884.71     880.45     536.35
6.114       909.91     905.65     561.55
6.343       935.76     931.50     587.40
6.572       961.43     957.17     613.08
6.841      1785.02    1780.75    1436.79
7.115      1939.52    1935.26    1591.29
7.353      1958.34    1954.08    1610.11
7.592      1984.71    1980.45    1636.48
7.830      2011.46    2007.20    1663.23
8.071      2038.21    2033.95    1689.98
8.320      2066.46    2062.20    1718.23
8.569      2093.77    2089.51    1745.59
8.816      2122.14    2117.88    1773.99
9.065      2093.23    2088.97    1745.30
9.313      2142.69    2138.43    1794.75
9.555      2199.96    2195.70    1852.02
9.795      2222.84    2218.57    1874.90
10.035     2244.09    2239.82    1896.15
10.273     2192.98    2188.72    1845.08
10.510     2218.61    2214.35    1870.71
10.747     2244.53    2240.27    1896.62
10.987     2270.84    2266.58    1922.94
11.235     2298.46    2294.19    1950.55
11.493     2327.10    2322.84    1979.20
11.752     2355.50    2351.24    2007.59
12.013     2384.28    2380.02    2036.38
12.273     2414.11    2409.84    2066.21
12.524     2108.36    2104.09    1760.48
12.777     2132.80    2128.54    1784.92
13.037     2156.88    2152.61    1809.00
13.294     2181.39    2177.12    1833.51
13.547     2206.52    2202.26    1858.64
13.797     2230.18    2225.91    1882.30
14.045     2254.22    2249.96    1906.34
14.295     2278.57    2274.31    1930.69
14.545     2302.72    2298.46    1954.84
14.792     2326.38    2322.12    1978.50
15.039     2350.71    2346.45    2002.83
15.285     2375.02    2370.75    2027.14
15.533     2399.13    2394.87    2051.25
15.783     2423.50    2419.24    2075.62
16.039     2447.86    2443.60    2100.05
16.298     2472.56    2468.30    2124.75
16.560     2483.61    2479.35    2135.80
16.825     2494.02    2489.76    2146.23
17.087     2519.04    2514.78    2171.25
17.344     2543.84    2539.58    2196.04
17.596     2568.70    2564.44    2220.91
17.847     2593.07    2588.81    2245.28
18.103     2617.78    2613.52    2269.98
18.359     2642.49    2638.23    2294.70
18.610     2667.42    2663.16    2319.63
18.861     2691.66    2687.40    2343.86
19.110     2712.98    2708.72    2368.91
19.357     2652.76    2648.50    2316.36
19.608     2678.28    2674.02    2341.88
19.858     2701.73    2697.47    2365.33
20.105     2725.70    2721.44    2389.30
20.353     2749.62    2745.36    2413.22
20.614     2541.06    2536.80    2204.87
20.870     2206.57    2202.39    1870.70
21.116     2206.57    2202.39    1870.70
21.364     2215.23    2209.61    1952.86
21.591        0.00       0.00       0.00
ERROR: can't open /proc/2115620/smaps: No such file or directory at ../wss.pl line 226.
