Watching PID 2542385 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.220       459.20     454.65       2.33
0.209       459.20     454.65       0.24
0.207       459.20     454.65       0.24
0.208       459.20     454.65       0.24
0.208       459.20     454.65       0.24
0.209       459.20     454.65       0.24
0.210       459.20     454.65       0.24
0.215       459.20     454.65       0.24
0.217       459.72     455.09       6.71
0.220       495.57     490.89      50.96
0.224       738.76     734.07     240.86
0.232       902.80     898.12     153.07
0.229       929.00     924.32      37.89
0.234       955.23     950.54      37.36
0.236       981.70     977.02      37.82
0.237      1007.99    1003.30      37.71
0.238      1034.58    1029.90      38.03
0.238      1061.21    1056.53      37.96
0.237      1087.72    1083.03      38.00
0.230      1113.89    1109.20      37.95
0.230      1140.22    1135.54      38.05
0.231      1166.46    1161.77      37.98
0.232      1193.15    1188.47      39.15
0.232      1219.90    1215.22      35.28
0.233      1246.78    1242.09      35.64
0.233      1272.34    1267.66      35.50
0.234      1297.10    1292.42      35.74
0.234      1321.58    1316.89      35.55
0.235      1339.93    1335.25      40.71
0.239      1366.64    1361.96      42.43
0.251      1393.77    1389.08      42.91
0.252      1421.02    1416.34      42.86
0.253      1448.27    1443.59      42.81
0.248      1474.08    1469.40      41.06
0.244      1501.02    1496.34      42.63
0.250      1527.02    1522.33      41.26
0.240      1552.96    1548.27      41.54
0.248      1580.46    1575.77      43.09
0.256      1625.02    1620.34      60.73
0.264      2099.29    2094.61     563.04
0.268      2201.98    2197.30     639.73
0.260      2237.58    2232.90      99.36
0.259      2272.61    2267.92      36.62
0.262      2308.67    2303.98      37.27
0.266      2345.34    2340.65      37.81
0.268      2382.75    2378.07      38.44
0.268      2419.74    2415.05      38.22
0.270      2457.80    2453.12      39.13
0.271      2495.45    2490.77      38.99
0.278      2533.47    2528.78      39.21
0.294      2572.71    2568.03      38.89
0.295      2612.16    2607.48      38.75
0.283      2652.14    2647.46      39.25
0.299      2692.18    2687.50      39.18
0.302      2732.95    2728.26      39.62
0.302      2773.21    2768.53      39.13
0.295      2814.21    2809.52      39.80
0.292      2855.50    2850.82      40.02
0.299      2896.12    2891.43      39.52
0.292      2935.91    2931.22      40.09
0.310      2975.43    2970.74      38.35
0.294      2987.29    2982.60      38.18
0.297      2766.11    2761.43      39.76
0.303      2806.68    2802.00      40.18
0.296      2846.67    2841.98      39.32
0.289      2885.96    2881.28      39.71
0.307      2927.02    2922.34      39.76
0.299      2968.45    2963.76      40.01
