Watching PID 2164299 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       385.69     381.53       2.49
0.421       385.69     381.53       2.53
0.632       385.69     381.53       2.53
0.843       385.69     381.53       2.60
1.055       385.69     381.53       2.60
1.268       385.69     381.40       2.96
1.485       385.69     381.30       2.98
1.703       385.69     381.34       4.70
1.915       385.69     381.34       4.70
2.129       639.25     634.73     269.15
2.347       663.42     658.90     293.32
2.565       687.87     683.35     317.77
2.785       712.36     707.84     342.26
3.007       737.25     732.73     367.15
3.231       762.38     757.86     392.28
3.455       787.25     782.73     417.15
3.680       812.12     807.61     442.03
3.907       837.50     832.98     467.40
4.142       863.62     859.11     493.53
4.379       890.38     885.86     520.28
4.616       916.38     911.86     546.28
4.850       942.70     938.18     572.60
5.082       968.62     964.11     598.53
5.315       994.75     990.23     624.65
5.548      1020.25    1015.73     650.15
5.790      1237.67    1233.15     867.59
6.031      1265.22    1260.70     895.14
6.267      1291.10    1286.58     921.02
6.503      1317.56    1313.04     947.48
6.740      1344.10    1339.58     974.02
6.977      1370.43    1365.91    1000.36
7.215      1396.28    1391.76    1026.20
7.456      1423.21    1418.69    1053.13
7.698      1449.66    1445.14    1079.58
7.940      1476.04    1471.51    1105.96
8.185      1504.41    1499.89    1134.33
8.432      1827.59    1823.07    1457.57
8.678      1906.49    1901.97    1536.47
8.926      1986.75    1982.23    1616.74
9.172      2027.76    2023.24    1657.77
9.419      2055.26    2050.74    1685.27
9.665      2082.51    2077.99    1712.52
9.912      2110.26    2105.74    1740.27
10.161     2137.71    2133.19    1767.72
10.409     2165.26    2160.74    1795.27
10.658     2193.01    2188.49    1823.02
10.910     2221.06    2216.54    1851.07
11.165     2249.38    2244.86    1879.39
11.423     2278.13    2273.61    1908.14
11.680     2306.51    2301.99    1936.52
11.936     2335.38    2330.97    1965.39
12.191     2363.26    2358.84    1993.27
12.445     2391.88    2387.47    2021.89
12.700     2419.95    2415.54    2049.96
12.953     2448.26    2443.84    2078.27
13.205     2476.13    2471.72    2106.14
13.459     2504.63    2500.22    2134.64
13.713     2532.88    2528.47    2162.89
13.967     2560.76    2556.34    2190.77
14.224     2589.63    2585.22    2219.64
14.484     2618.13    2613.72    2248.14
14.744     2647.63    2643.22    2277.64
15.004     2676.13    2671.84    2306.14
15.265     2705.51    2701.22    2335.52
15.528     2735.38    2731.09    2365.39
15.791     2763.88    2759.59    2393.89
16.052     2792.88    2788.59    2422.89
16.313     2822.26    2817.97    2452.27
16.576     2850.88    2846.59    2480.89
16.842     2880.88    2876.59    2510.89
17.108     2911.38    2907.09    2541.39
17.377     2940.38    2936.09    2570.39
17.645     2970.13    2965.84    2600.14
17.912     3000.63    2996.34    2630.64
18.177     3030.13    3025.84    2660.14
18.441     3058.76    3054.47    2688.77
18.705     3088.63    3084.34    2718.64
18.968     3117.94    3113.65    2747.95
19.234     3137.76    3133.47    2776.94
19.508     3167.57    3163.28    2808.15
19.809     3178.07    3173.78    2840.18
20.113     3211.07    3206.78    2873.18
20.403     3266.25    3261.95    2928.46
20.691     3440.95    3436.65    3103.30
20.976     3452.33    3448.04    3114.71
21.261     3515.94    3511.65    3178.32
21.542     3554.88    3550.59    3217.27
21.826     3606.43    3602.14    3268.82
22.129     3647.08    3642.79    3309.47
22.436     3680.46    3676.17    3342.84
22.732     3712.96    3708.67    3375.34
