Watching PID 2700893 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       425.92     421.95      25.10
0.418       449.54     445.57      48.73
0.632       458.34     454.26      68.89
0.847       458.34     454.26      68.89
1.067       458.34     454.26      68.90
1.289       458.34     454.26      68.90
1.512       458.34     454.26      68.90
1.735       458.34     454.26      68.90
1.956       458.34     454.26      68.90
2.182       717.16     712.93     332.41
2.410       742.68     738.45     357.93
2.640       768.41     764.18     383.67
2.871       794.27     790.04     409.53
3.102       820.05     815.82     435.31
3.334       845.93     841.70     461.19
3.562       871.67     867.44     486.93
3.785       896.26     892.03     511.59
4.012       921.80     917.57     537.12
4.247       947.55     943.32     562.88
4.484       974.18     969.95     589.50
4.725      1000.05     995.82     615.38
4.966      1027.43    1023.20     642.75
5.201      1052.80    1048.57     668.12
5.438      1079.29    1075.06     694.61
5.674      1106.05    1101.82     721.38
5.908      1131.93    1127.57     747.57
6.143      1157.93    1153.57     773.57
6.378      1183.82    1179.47     799.47
6.611      1210.05    1205.63     825.73
6.843      1235.55    1231.10     851.24
7.074      1260.68    1256.22     876.36
7.306      1286.68    1282.22     902.36
7.539      1313.00    1308.54     928.71
7.773      1338.93    1334.51     956.18
8.006      1364.30    1359.88     981.55
8.243      1390.46    1386.04    1007.71
8.482      1417.18    1412.76    1034.43
8.720      1443.43    1439.01    1060.68
8.960      1469.18    1464.76    1086.43
9.202      1496.64    1492.22    1113.90
9.445      1523.55    1519.13    1140.81
9.689      1549.75    1545.33    1167.01
9.934      1577.27    1572.86    1194.53
10.177     1603.93    1599.51    1221.18
10.420     1630.43    1626.01    1247.68
10.663     1657.93    1653.51    1275.18
10.907     1684.43    1680.01    1301.68
11.149     1711.23    1706.81    1328.49
11.392     1738.89    1734.48    1356.15
11.637     1765.24    1760.83    1382.50
11.882     1793.18    1788.76    1410.43
12.129     1819.80    1815.38    1437.06
12.377     1847.55    1843.13    1464.81
12.624     1875.43    1871.01    1492.68
12.873     1902.55    1898.13    1519.80
13.123     1931.05    1926.63    1548.31
13.374     1958.05    1953.63    1575.31
13.625     1986.77    1982.35    1604.03
13.874     2012.74    2008.33    1630.00
14.123     2041.68    2037.26    1658.93
14.373     2068.43    2064.01    1685.68
14.623     2097.24    2092.82    1714.50
14.873     2124.12    2119.70    1741.38
15.125     2152.72    2148.30    1769.98
15.377     2179.93    2175.51    1797.18
15.629     2208.55    2204.13    1825.81
15.882     2236.05    2231.63    1853.31
16.140     2266.30    2261.88    1883.56
16.398     2293.18    2288.76    1910.43
16.652     2322.80    2318.38    1940.06
16.907     2349.80    2345.38    1967.06
17.164     2379.30    2374.88    1996.56
17.433     2409.05    2404.63    2026.31
17.704     2437.68    2433.26    2054.93
17.965     2467.30    2463.07    2084.60
18.226     2495.18    2490.95    2112.48
18.483     2523.55    2519.32    2140.85
18.742     2552.42    2548.19    2169.72
19.003     2580.12    2575.89    2197.42
19.267     2581.94    2577.71    2228.90
19.571     2535.48    2531.25    2209.26
19.870     2570.11    2565.88    2243.89
20.135     2599.23    2595.01    2273.02
20.405     2628.71    2624.48    2302.49
20.672     2658.46    2654.23    2332.24
20.941     2688.17    2683.94    2361.95
21.207     2717.09    2712.86    2390.87
21.485     2748.59    2744.36    2422.37
21.761     2778.46    2774.23    2452.24
22.024     2807.46    2803.23    2481.24
22.296     2837.84    2833.61    2511.62
22.569     2868.30    2864.08    2542.09
22.835     3018.07    3013.84    2691.86
23.109     3100.36    3096.13    2774.14
23.398     3132.61    3128.38    2806.39
23.686     3163.23    3159.00    2837.02
23.964     3193.48    3189.25    2867.27
24.244     3224.86    3220.63    2898.64
24.532     3256.98    3252.75    2930.77
24.824     3288.98    3284.75    2962.77
25.106     3318.98    3314.75    2992.77
25.383     3350.11    3345.88    3023.89
25.665     3381.23    3377.00    3055.02
25.942     3411.23    3407.00    3085.02
26.218     3442.36    3438.13    3116.14
26.494     3472.86    3468.63    3146.64
26.776     3504.23    3500.00    3178.02
27.071     3537.86    3533.63    3211.64
27.360     3567.73    3563.50    3241.52
27.656     3602.61    3598.38    3276.39
27.966     3636.11    3631.88    3309.89
28.262     3667.98    3663.75    3341.77
28.545     3698.86    3694.63    3372.64
28.823     3729.23    3725.00    3403.02
29.111     3762.61    3758.38    3436.39
29.400     3793.04    3788.81    3466.82
29.684     3824.91    3820.68    3498.70
29.991     3860.60    3856.37    3534.38
30.318     3897.72    3893.50    3571.51
30.632     3931.10    3926.87    3604.88
30.928     3964.10    3959.87    3637.88
31.220     3996.22    3992.00    3670.01
31.517     4030.60    4026.37    3704.38
31.828     4066.22    4062.00    3740.01
32.146     4102.16    4097.93    3775.94
32.447     4133.16    4128.93    3806.94
32.734     4166.28    4162.05    3840.07
33.035     4200.28    4196.05    3874.07
33.340     4234.16    4229.93    3907.94
