Watching PID 2108961 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.213       365.68     361.27       2.60
0.430       365.68     361.27       2.60
0.642       365.68     361.27       2.60
0.854       365.68     361.27       2.60
1.066       365.68     361.27       2.60
1.279       365.68     361.27       2.60
1.490       365.68     361.27       2.61
1.702       365.68     361.27       2.61
1.914       365.68     361.27       2.61
2.127       431.29     426.74      75.52
2.346       445.32     440.77      89.54
2.570       470.31     465.76     114.54
2.795       495.61     491.06     139.84
3.018       520.98     516.53     167.19
3.236       545.09     540.64     191.29
3.453       569.41     564.96     215.62
3.670       593.99     589.54     240.20
3.887       618.04     613.59     264.24
4.104       642.30     637.85     288.50
4.321       666.40     661.95     312.61
4.539       690.89     686.44     337.09
4.762       712.55     708.11     358.76
4.992       739.83     735.38     386.04
5.225       765.64     761.19     411.84
5.466       792.85     788.40     439.06
5.705       820.32     815.88     466.53
5.945       847.05     842.60     493.25
6.181       872.30     867.85     518.52
6.419      1256.66    1252.33     902.94
6.652      1392.29    1387.96    1038.57
6.880      1444.71    1440.39    1091.00
7.109      1479.34    1475.01    1125.62
7.339      1504.84    1500.51    1151.12
7.569      1530.34    1526.01    1176.62
7.799      1555.96    1551.64    1202.25
8.035      1582.71    1578.39    1229.00
8.276      1609.46    1605.14    1255.75
8.515      1635.96    1631.64    1282.25
8.754      1662.59    1658.26    1308.87
8.996      1689.46    1685.14    1335.75
9.242      1717.09    1712.76    1363.40
9.485      1743.96    1739.64    1390.27
9.723      1770.21    1765.89    1416.52
9.962      1796.84    1792.51    1443.16
10.202     1777.81    1773.49    1424.13
10.441     1638.53    1634.21    1284.86
10.673     1591.20    1586.87    1237.52
10.904     1635.25    1630.93    1281.58
11.140     1785.19    1780.87    1431.79
11.385     1790.78    1786.46    1437.39
11.635     1832.68    1828.36    1479.32
11.887     1861.73    1857.41    1508.38
12.131     1819.56    1815.24    1466.21
12.365     1610.57    1606.25    1257.23
12.597     1604.43    1600.11    1251.14
12.830     1604.73    1600.37    1251.70
13.063     1604.73    1600.37    1251.70
13.293     1604.73    1598.94    1251.72
13.523      995.07     988.46     983.45
ERROR: can't open /proc/2108961/smaps: No such file or directory at ../wss.pl line 226.
