Watching PID 1020864 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.212       365.27     361.08       2.57
0.210       365.27     361.08       2.60
0.210       365.27     361.08       2.59
0.209       365.27     361.08       2.59
0.210       365.27     361.08       2.57
0.210       365.27     361.08       2.57
0.210       365.27     361.08       2.56
0.209       365.27     361.08       2.59
0.210       365.27     361.08       2.57
0.210       376.34     372.01      22.43
0.213       485.13     480.81     121.92
0.214       510.43     506.11      34.29
0.217       536.68     532.35      35.32
0.221       564.57     560.25      36.40
0.219       591.45     587.12      35.36
0.219       617.65     613.33      35.11
0.222       643.27     638.95      34.14
0.220       671.68     667.35      36.54
0.229       837.00     832.67     197.02
0.243      1213.40    1209.07     406.76
0.236      1247.99    1243.54      74.60
0.236      1278.99    1274.54      73.44
0.241      1309.62    1305.11      73.68
0.237      1340.87    1336.32      74.01
0.236      1371.24    1366.69      73.55
0.235      1414.86    1410.31      87.33
0.237      1452.21    1447.71      86.59
0.239      1520.74    1516.23      93.23
0.237      1559.23    1554.72      58.32
0.238      1590.77    1586.26      61.55
0.240      1621.95    1617.44      60.76
0.240      1643.93    1639.42      60.64
0.240      1640.15    1635.64      59.56
0.249      1588.39    1583.89      69.14
0.249      1668.09    1663.58      96.53
0.245      1806.11    1801.60     163.44
0.246      1890.25    1885.74     114.88
0.248      1923.56    1919.05      69.64
0.246      1946.91    1942.40      61.38
0.247      2013.43    2008.92     105.04
0.248      2165.55    2161.05     198.82
0.249      2296.34    2291.83     178.86
0.251      2385.36    2380.85     129.13
0.253      2438.61    2434.10      94.86
0.253      2472.74    2468.23      79.11
0.254      2509.06    2504.55      83.02
0.254      2550.81    2546.30      90.35
0.257      2620.08    2615.57     154.30
0.256      2654.96    2650.45      99.04
0.254      2725.82    2721.31     110.90
0.264      2769.82    2765.31      80.11
0.286      2825.74    2821.23      99.82
0.276      2864.89    2860.39      79.66
0.257      2907.94    2903.43     119.65
0.259      2951.87    2947.36     111.64
0.260      2986.46    2981.96      84.19
0.261      3021.46    3016.95      78.81
0.270      3055.04    3050.53      71.66
0.273      3091.64    3087.14      71.36
0.261      3142.45    3138.12     102.66
0.262      3171.18    3166.86      59.27
0.267      3179.97    3175.64      22.47
0.268      3183.63    3179.31       8.52
0.266      3300.98    3296.66     126.42
0.267      3304.34    3300.02       7.70
0.268      3308.08    3303.75       8.17
0.265      3312.20    3307.88       8.02
0.263      3305.03    3300.71       9.15
0.262      3308.84    3304.51       7.90
0.263      3314.41    3310.09      11.08
0.264      3318.14    3313.82       7.25
0.264      3322.59    3318.27       9.39
0.264      3327.01    3322.68       7.46
0.264      3330.02    3325.69       6.74
0.261      3334.57    3330.24       9.00
0.263      3338.75    3334.43       8.46
0.264      3342.16    3337.84       7.28
0.266      3346.14    3341.81       8.03
0.265      3348.09    3343.77       4.99
0.274      3404.62    3400.30     458.20
0.309      3703.18    3698.86    1110.95
0.300      3662.65    3658.32    1177.22
0.272      3345.83    3341.46     950.69
0.273      3345.83    3341.46       2.72
0.266      3288.68    3283.01       5.21
0.257      2406.83    2399.57     312.85
ERROR: can't open /proc/1020864/smaps: No such file or directory at ../wss.pl line 226.
