Watching PID 2069506 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.210       355.86     351.79       2.45
0.423       355.86     351.79       2.45
0.637       355.86     351.79       2.45
0.852       355.86     351.79       2.45
1.069       355.86     351.79       2.45
1.289       355.86     351.79       2.45
1.511       355.86     351.79       2.46
1.725       355.86     351.79       2.46
1.938       355.86     351.79       2.46
2.153       419.97     415.75      78.94
2.369       447.45     443.24     106.50
2.585       435.45     431.24      94.57
2.802       461.75     457.54     120.90
3.025       471.98     467.77     131.31
3.253       479.70     475.57     139.35
3.479       479.70     475.57     139.35
3.701       479.70     475.57     139.35
3.926       488.25     482.86     211.17
4.137         0.00       0.00       0.00
ERROR: can't open /proc/2069506/smaps: No such file or directory at ../wss.pl line 226.
