Watching PID 2060551 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       356.57     352.33       2.60
0.424       356.57     352.33       2.60
0.637       356.57     352.34       2.62
0.851       356.57     352.34       2.62
1.066       356.57     352.34       2.62
1.279       356.57     352.34       2.62
1.493       356.57     352.33       2.62
1.707       356.57     352.33       2.62
1.921       356.57     352.33       2.62
2.136       412.93     408.56      70.18
2.356       446.18     441.80     103.57
2.579       478.96     474.59     136.39
2.803       516.29     511.92     173.88
3.031       541.25     536.88     198.84
3.259       566.53     562.15     224.12
3.491       564.76     560.38     222.50
3.720       577.99     573.61     235.89
3.944       581.01     576.59     239.19
4.166       581.01     576.59     239.19
4.388       581.01     576.59     239.44
4.608       615.43     609.74     545.38
ERROR: can't open /proc/2060551/smaps: No such file or directory at ../wss.pl line 226.
