Watching PID 2597206 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       421.86     417.95      25.42
0.423       445.48     441.57      49.04
0.638       456.83     452.90      68.00
0.854       458.34     454.35      73.30
1.070       458.34     454.35      73.30
1.286       458.34     454.35      73.31
1.501       458.34     454.35      73.31
1.722       458.34     454.35      73.31
1.950       458.34     454.35      73.31
2.177      1031.85    1027.71     648.26
2.408      1057.34    1053.21     673.75
2.647      1084.59    1080.46     701.00
2.885      1110.85    1106.72     727.26
3.125      1137.52    1133.39     753.93
3.372      1164.63    1160.49     781.04
3.626      1193.48    1189.35     809.89
3.879      1221.87    1217.74     838.28
4.127      1248.92    1244.79     865.33
4.374      1276.59    1272.46     893.00
4.617      1303.00    1298.87     919.41
4.862      1330.54    1326.40     946.95
5.113      1357.42    1353.28     973.83
5.360      1385.47    1381.33    1001.88
5.601      1412.28    1408.15    1028.69
5.837      1439.38    1435.25    1055.79
6.073      1465.66    1461.52    1082.07
6.310      1491.80    1487.67    1108.21
6.548      1517.93    1513.79    1134.34
6.784      1544.25    1540.12    1160.66
7.021      1570.10    1565.96    1186.51
7.258      1596.48    1592.35    1212.89
7.498      1623.53    1619.40    1239.94
7.740      1650.95    1646.81    1267.36
7.982      1678.44    1674.31    1294.85
8.227      1705.44    1701.31    1321.85
8.471      1725.60    1721.46    1342.01
8.716      1758.32    1754.18    1374.73
8.962      1785.25    1781.11    1401.66
9.209      1812.80    1808.67    1429.22
9.463      1841.42    1837.29    1457.84
9.717      1870.56    1866.43    1486.98
9.970      1898.57    1894.44    1514.99
10.220     1925.46    1921.32    1541.88
10.469     1953.02    1948.89    1569.44
10.720     1981.28    1977.14    1597.70
10.971     2009.59    2005.45    1626.00
11.218     2037.57    2033.43    1653.98
11.465     2058.66    2054.53    1675.08
11.712     2089.44    2085.31    1705.86
11.959     2116.47    2112.34    1732.89
12.207     2144.56    2140.43    1760.98
12.456     2172.55    2168.42    1788.97
12.709     2201.07    2196.94    1817.49
12.961     2228.71    2224.58    1845.13
13.212     2255.86    2251.73    1872.28
13.464     2284.46    2280.33    1900.88
13.718     2313.22    2309.09    1929.64
13.972     2341.43    2337.30    1957.86
14.227     2367.53    2363.40    1984.02
14.480     2395.78    2391.64    2012.26
14.733     2423.72    2419.46    2040.50
14.988     2452.11    2447.84    2068.88
15.245     2480.86    2476.60    2097.64
15.503     2509.53    2505.27    2126.31
15.758     2537.39    2533.06    2154.17
16.012     2564.95    2560.58    2181.75
16.270     2593.62    2589.26    2210.43
16.527     2621.25    2616.89    2238.05
16.782     2645.19    2640.82    2261.99
17.038     2675.56    2671.20    2292.36
17.296     2704.87    2700.50    2321.70
17.555     2732.92    2728.55    2349.75
17.814     2761.16    2756.84    2379.58
18.075     2790.40    2786.08    2408.82
18.335     2818.79    2814.47    2437.21
18.595     2847.59    2843.26    2466.00
18.856     2875.76    2871.44    2494.18
19.127     2887.83    2883.51    2524.46
19.405     2904.90    2900.58    2555.45
19.683     2863.74    2859.42    2534.18
19.965     2894.46    2890.14    2564.90
20.248     2925.23    2920.91    2595.67
20.531     2954.13    2949.81    2624.57
20.815     2986.50    2982.18    2656.94
21.100     3017.30    3012.98    2687.74
21.387     3049.44    3045.12    2719.88
21.675     3081.46    3077.13    2751.90
21.959     3111.85    3107.53    2782.29
22.241     3142.95    3138.62    2813.39
22.524     3174.48    3170.16    2844.93
22.807     3204.78    3200.46    2875.22
23.089     3235.24    3230.92    2905.68
23.373     3267.05    3262.73    2937.49
23.660     3297.78    3293.46    2968.22
23.949     3326.21    3321.89    2996.65
24.241     3358.65    3354.33    3029.09
24.547     3392.86    3388.54    3063.30
24.849     3425.75    3421.43    3096.19
