Watching PID 3584 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.206       429.87     425.57      22.93
0.205       450.86     446.56      22.93
0.207       459.20     454.80      20.22
0.208       459.20     454.80       0.25
0.209       459.20     454.80       2.34
0.210       459.20     454.80       2.52
0.210       459.20     454.80       0.25
0.209       459.20     454.80       0.25
0.209       459.20     454.80       1.93
0.212       719.98     715.46     275.47
0.216       746.66     742.15      76.73
0.216       773.17     768.65      76.75
0.217       799.82     795.30      77.53
0.217       848.72     844.21     100.38
0.225      1755.60    1751.08     916.13
0.226      1784.82    1780.30      82.61
0.223      1812.84    1808.33      81.80
0.223      1840.82    1836.30      80.86
0.223      1868.61    1864.09      81.27
0.223      1896.60    1892.08      81.30
0.223      1924.57    1920.05      81.86
0.224      1952.61    1948.09      81.33
0.224      1980.71    1976.19      81.54
0.224      2008.69    2004.17      81.51
0.224      2036.94    2032.42      81.61
0.224      2064.94    2060.42      81.50
0.225      2093.10    2088.58      81.72
0.225      2121.44    2116.92      81.45
0.225      2149.78    2145.26      82.26
0.224      2385.11    2380.59     282.45
0.227      2748.57    2744.06     409.60
0.232      3365.13    3360.61     558.86
0.234      3395.38    3390.86      86.49
0.234      3425.63    3421.11      86.45
0.230      3455.33    3450.81      84.95
0.230      3484.50    3479.99      84.70
0.230      3514.00    3509.49      84.57
0.231      3543.38    3538.86      85.26
0.228      3572.38    3567.86      83.72
0.230      3601.75    3597.24      84.38
0.231      3631.38    3626.86      84.92
0.231      3660.88    3656.36      85.12
0.231      3690.50    3685.99      85.07
0.231      3719.88    3715.36      84.64
0.231      3749.63    3745.11      85.44
0.232      3779.38    3774.86      85.45
0.232      3809.25    3804.74      85.51
0.232      3839.00    3834.49      85.56
0.233      3869.38    3864.86      86.26
0.233      3899.25    3894.74      86.06
0.233      3929.38    3924.86      86.17
0.234      3959.38    3954.86      86.18
0.234      3989.75    3985.24      86.62
0.235      4020.13    4015.61      86.60
0.235      4050.75    4046.24      86.96
0.235      4081.30    4076.79      86.98
0.235      4111.88    4107.36      87.26
0.235      4142.13    4137.61      87.09
0.236      4173.00    4168.49      87.58
0.236      4203.82    4199.30      87.55
0.236      4234.63    4230.11      87.56
0.236      4264.88    4260.36      86.70
0.237      4295.63    4291.11      87.23
0.237      4326.88    4322.36      87.98
0.238      4387.88    4383.36     119.38
0.238      4538.88    4534.36     166.11
0.239      4649.44    4644.92     149.72
0.240      4751.45    4746.93     147.09
0.240      4897.60    4893.08     217.41
0.242      5307.34    5302.82     490.08
0.245      5442.76    5438.25     260.81
0.246      5435.88    5431.36     179.28
0.244      5495.48    5490.97     251.79
0.244      5513.66    5509.15     242.17
0.252      5067.46    5062.94     430.55
0.249      5021.90    5017.39     170.55
0.252      5006.66    5002.14     186.77
0.255      5147.29    5142.77     313.26
0.256      5195.25    5190.73     208.79
0.252      5261.71    5257.19     221.94
0.250      5295.81    5291.30     138.09
0.247      5328.56    5324.05      87.28
0.253      5363.06    5358.54      90.84
0.255      5437.50    5432.98     137.74
0.255      5472.50    5467.98      97.34
0.256      5507.62    5503.10     162.07
0.250      5506.32    5501.80     128.39
0.257      5612.26    5607.73     167.14
0.258      5647.97    5643.45      91.49
0.258      5683.47    5678.94      91.63
0.258      5719.22    5714.70      92.23
0.259      5754.72    5750.19     126.89
0.258      5790.09    5785.57      93.43
0.259      5825.72    5821.20     156.44
0.258      5850.85    5846.33     146.89
0.259      5897.43    5892.91      87.54
0.261      5933.09    5928.57     222.96
0.260      6027.18    6022.66     473.53
0.262      6185.32    6180.80     748.86
0.263      5923.74    5919.21     585.22
0.262      5700.56    5696.04     834.48
0.267      6069.66    6065.13    1057.31
0.266      5536.22    5531.70     443.00
0.263      5654.17    5649.65     575.27
0.267      5636.10    5631.57     375.27
0.267      5656.07    5651.54     463.72
0.263      4523.63    4519.11     438.91
0.253      4592.79    4588.26     321.69
0.247      4674.68    4670.15     532.13
0.246      4517.73    4513.20     299.21
0.246      4584.27    4579.74     506.13
0.245      4543.84    4539.31     244.10
0.246      4545.05    4540.52     112.18
0.253      4579.02    4574.49     105.01
0.248      4648.38    4643.85     178.66
0.250      4682.17    4677.64     226.66
0.250      4751.25    4746.73     262.29
0.258      4750.99    4746.43     236.68
0.262      4857.58    4853.03     256.24
0.278      4896.49    4891.92      96.38
0.279      4936.24    4931.70      99.18
0.280      4975.49    4970.95      98.07
0.281      5120.51    5115.97     299.35
0.282      5159.00    5154.46     346.66
0.283      5167.60    5163.06     109.21
0.284      5206.39    5201.85     144.19
0.280      5175.73    5171.19     168.26
0.282      5144.61    5140.07     154.10
0.282      5327.29    5322.75     405.46
0.286      5400.14    5395.60     608.42
0.286      5270.77    5266.23     357.98
0.279      5271.97    5267.43     622.01
0.284      5273.97    5269.43     618.31
0.275      5109.82    5105.28     464.37
0.263      5124.15    5119.61     578.04
0.276      5152.02    5147.48     579.86
0.290      5056.23    5051.69     240.58
0.296      5027.75    5023.21     474.41
0.298      5135.91    5131.37     456.98
0.304      5304.39    5299.85     724.81
0.301      5134.84    5130.30     395.68
0.302      5039.50    5034.96     176.41
0.304      5074.83    5070.29     149.16
0.306      5162.84    5158.30     194.74
0.309      5167.91    5163.37     308.43
0.303      5354.15    5349.61     539.96
0.298      5359.38    5354.84     303.03
0.286      5297.77    5293.23     175.05
0.293      5370.28    5365.74     218.79
0.267      5480.25    5475.71     343.88
0.283      5449.84    5445.30     275.55
0.310      5324.62    5320.08     191.43
0.307      5467.80    5463.26     217.05
0.296      5511.93    5507.39     241.41
0.273      5578.20    5573.66     252.66
0.280      5659.84    5655.30     470.11
0.293      5571.76    5567.22     369.39
0.319      5610.75    5606.21     169.46
0.321      5663.34    5658.80     164.64
0.297      5810.08    5805.54     527.15
0.329      5609.30    5604.76     462.53
0.307      5644.11    5639.57     588.31
0.288      5562.84    5558.30     415.93
0.279      5394.57    5390.03     249.73
0.286      5466.65    5462.11     341.19
0.289      5521.81    5517.27     437.21
0.333      5690.04    5685.50     504.48
0.297      5562.62    5558.07     219.92
0.302      5515.98    5511.44     136.32
0.336      5591.83    5587.29     155.58
0.326      5716.48    5711.95     358.36
0.299      5937.63    5933.09     529.85
0.324      5769.11    5764.57     222.66
0.329      5812.39    5807.85     232.42
0.314      5894.60    5890.06     271.16
0.333      6009.87    6005.33     251.91
0.312      6294.45    6289.90     516.08
0.304      6478.37    6473.83     396.39
0.302      6380.96    6376.42     166.81
0.337      6386.47    6381.93     233.69
0.338      6597.31    6592.77     409.29
0.334      6757.72    6753.18     373.55
0.307      6675.50    6670.95     206.68
0.329      6739.50    6734.96     135.84
0.320      6785.00    6780.46     122.39
