Watching PID 2631476 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.215       426.90     422.79      26.16
0.432       450.37     446.25      51.55
0.651       458.42     454.19      68.99
0.872       458.42     454.19      69.00
1.091       458.42     454.19      69.00
1.310       458.42     454.19      69.00
1.530       458.42     454.19      69.05
1.748       458.42     454.19      69.05
1.967       458.42     454.10      69.07
2.186       489.38     485.00     106.38
2.410       782.70     778.32     399.70
2.639       888.25     883.87     505.25
2.872       913.96     909.59     530.96
3.107       939.52     935.14     556.52
3.343       964.91     960.54     581.92
3.578       989.09     984.72     606.10
3.815      1014.71    1010.33     631.71
4.053      1039.91    1035.53     656.91
4.291      1064.78    1060.41     681.79
4.530      1085.72    1081.34     702.73
4.772      1107.03    1102.65     724.04
5.015      1127.64    1123.27     744.65
5.258      1150.82    1146.45     767.83
5.501      1177.52    1173.15     794.60
5.745      1203.91    1199.54     820.99
5.990      1231.05    1226.68     848.12
6.233      1257.37    1252.99     874.44
6.476      1283.73    1279.35     900.80
6.723      1310.97    1306.59     928.04
6.972      1338.04    1333.66     955.11
7.231      1366.93    1362.55     984.00
7.489      1393.65    1389.28    1010.73
7.742      1420.92    1416.55    1038.00
7.995      1448.55    1444.18    1065.62
8.249      1476.47    1472.10    1093.55
8.503      1504.08    1499.70    1121.15
8.754      1650.05    1645.68    1267.13
9.010      2080.12    2075.75    1697.20
9.275      2109.46    2105.09    1726.55
9.540      2139.46    2135.09    1756.55
9.808      2169.04    2164.67    1786.12
10.079     2199.74    2195.37    1816.82
10.347     2229.51    2225.13    1846.59
10.616     2259.83    2255.46    1876.91
10.886     2290.07    2285.70    1907.15
11.155     2319.85    2315.48    1936.93
11.423     2349.44    2345.06    1966.52
11.691     2379.54    2375.17    1996.62
11.958     2409.42    2405.04    2026.50
12.233     2440.51    2436.14    2057.59
12.516     2471.83    2467.46    2088.91
12.799     2503.24    2498.86    2120.32
13.080     2533.88    2529.50    2150.96
13.358     2565.11    2560.73    2182.19
13.638     2596.31    2591.94    2213.39
13.918     2627.61    2623.23    2244.69
14.197     2658.65    2654.28    2275.73
14.473     2689.46    2685.09    2306.55
14.747     2719.96    2715.59    2337.05
15.023     2750.41    2746.04    2367.50
15.299     2781.09    2776.71    2398.17
15.578     2812.00    2807.63    2429.09
15.859     2843.32    2838.95    2460.41
16.141     2874.64    2870.27    2491.73
16.424     2906.41    2902.03    2523.49
16.706     2937.88    2933.50    2554.96
16.989     2969.82    2965.45    2586.91
17.272     3001.86    2997.48    2618.94
17.569     3033.98    3029.61    2651.06
17.881     3067.89    3063.52    2684.97
18.190     3104.07    3099.70    2721.15
18.488     3136.03    3131.65    2753.11
18.778     3167.98    3163.60    2785.06
19.069     3199.74    3195.37    2816.83
19.374     3207.18    3202.80    2853.80
19.691     3168.47    3164.10    2842.02
20.007     3203.70    3199.32    2877.24
20.323     3239.09    3234.71    2912.63
20.639     3274.23    3269.85    2947.77
20.968     3312.66    3308.29    2986.21
21.305     3349.45    3345.07    3022.99
21.642     3385.84    3381.46    3059.38
21.979     3423.42    3419.05    3096.96
22.313     3461.25    3456.88    3134.79
22.648     3498.64    3494.26    3172.18
22.981     3534.71    3530.34    3208.25
23.312     3571.60    3567.23    3245.14
23.651     3610.15    3605.78    3283.70
24.029     3654.06    3649.69    3327.61
24.432     3697.16    3692.78    3370.70
24.801     3736.78    3732.40    3410.32
25.144     3774.75    3770.38    3448.30
25.489     3813.21    3808.84    3486.76
25.832     3851.73    3847.35    3525.27
26.174     3890.06    3885.68    3563.60
26.523     3928.16    3923.78    3601.70
26.889     3969.03    3964.66    3642.57
27.264     4009.79    4005.42    3683.34
27.631     4049.92    4045.54    3723.46
28.005     4093.29    4088.92    3766.84
28.381     4134.54    4130.17    3808.09
28.784     4179.45    4175.07    3852.99
29.202     4225.79    4221.42    3899.34
29.593     4269.29    4264.92    3942.84
29.992     3745.04    3740.67    3418.59
30.415     3791.55    3787.18    3465.09
30.822     3835.48    3831.10    3509.02
31.196     3876.29    3871.92    3549.84
31.560     3916.29    3911.92    3589.84
31.966     3962.37    3957.99    3635.91
32.374     4004.67    4000.29    3678.21
32.756     4047.04    4042.67    3720.59
33.154     4092.42    4088.04    3765.96
33.555     4135.11    4130.73    3808.65
33.950     4179.76    4175.38    3853.30
34.343     4221.17    4216.79    3894.71
34.737     4265.29    4260.92    3938.84
35.138     4309.17    4304.79    3982.71
35.566     4358.04    4353.67    4031.59
35.989     4404.42    4400.04    4077.96
36.426     4453.04    4448.67    4126.59
36.858     4500.17    4495.79    4173.71
37.277     4548.42    4544.04    4221.96
37.708     4594.17    4589.79    4267.71
38.125     4639.62    4635.25    4313.16
38.536     4684.54    4680.04    4358.36
38.940     4729.17    4724.66    4402.98
39.338     4772.67    4768.16    4446.48
39.752     4820.54    4815.98    4494.36
40.155     4745.49    4740.89    4419.33
40.508     4785.61    4781.01    4459.45
40.835     4819.61    4815.01    4493.45
41.168     4858.49    4853.88    4532.33
41.527     4898.24    4893.63    4572.08
41.899     4940.49    4935.89    4614.37
42.254     4978.61    4974.05    4654.04
42.590     5017.61    5013.05    4693.04
42.920     5053.11    5048.55    4728.54
43.267     5092.86    5088.30    4768.29
43.613     5130.11    5125.55    4805.54
43.975     5170.61    5166.05    4846.04
44.339     5210.49    5205.92    4885.92
44.672     5249.36    5244.80    4924.79
45.039     5289.36    5284.80    4964.79
45.407     5330.11    5325.55    5005.54
45.777     5370.86    5366.30    5046.29
46.158     5415.11    5410.55    5090.54
46.529     5456.36    5451.80    5131.79
46.888     5495.24    5490.67    5170.67
47.259     5536.36    5531.80    5211.79
47.656     5581.18    5576.62    5256.61
48.063     5625.49    5620.92    5300.92
48.453     5668.11    5663.55    5343.54
48.804     5706.99    5702.42    5382.42
49.151     5740.30    5735.74    5415.73
49.513     5828.00    5823.44    5503.44
49.897     8590.26    8585.70    8265.70
50.313    11025.23   11020.66   10700.67
50.764    13492.61   13488.00   13168.05
51.233    14471.21   14466.61   14146.66
51.720    14630.47   14625.96   14305.94
52.233    15241.53   15237.03   14917.00
52.759    15300.78   15296.28   14976.25
53.289    15360.03   15355.66   15035.52
53.832    15422.21   15417.84   15097.70
54.366    15479.66   15475.28   15155.14
54.874    15535.66   15531.28   15211.14
55.366    15589.53   15585.16   15265.02
55.833    15640.28   15635.91   15315.77
56.294    15692.78   15688.41   15368.27
56.776    15747.78   15743.41   15423.27
57.262    15801.16   15796.78   15476.64
57.763    15859.91   15855.53   15535.39
58.266    15913.53   15909.16   15589.02
58.753    15968.91   15964.53   15644.39
59.241    16023.16   16018.78   15698.64
59.730    16078.16   16073.78   15753.64
60.244    16061.11   16056.74   15736.60
60.765    16117.99   16113.61   15793.47
61.294    16179.49   16175.11   15854.97
61.853    16243.11   16238.74   15918.60
62.390    16299.74   16295.36   15975.22
62.892    16355.11   16350.74   16030.60
63.396    16411.86   16407.49   16087.35
63.902    16468.49   16464.11   16143.97
64.400    16523.49   16519.11   16198.97
64.890    16578.36   16573.99   16253.85
65.432    16644.36   16639.99   16319.85
65.986    16701.61   16697.24   16377.10
66.503    16759.99   16755.61   16435.47
67.028    16819.11   16814.74   16494.60
67.537    16874.36   16869.99   16549.85
68.036    16930.61   16926.24   16606.10
68.552    16988.99   16984.61   16664.47
69.071    17047.34   17042.97   16722.86
69.593    17105.22   17100.84   16780.73
70.119    17251.18   17246.81   16926.71
70.635    17498.45   17494.07   17173.98
71.183    17542.45   17538.08   17218.00
71.755    17605.28   17600.91   17280.82
72.324    17620.97   17616.59   17296.51
72.909    17684.38   17680.01   17359.93
73.468    17738.01   17733.63   17413.55
74.035    17695.21   17690.84   17370.75
74.597    17403.77   17399.39   17079.31
75.161    17263.87   17259.49   16939.41
75.772    17311.25   17306.88   16986.80
76.400    17356.51   17352.13   17032.05
77.066    17623.77   17619.39   17299.31
77.732    17806.66   17802.28   17482.20
78.385    17878.18   17873.80   17553.72
79.046    17930.93   17926.56   17606.48
79.708    18001.81   17997.43   17677.35
80.364    18071.56   18067.18   17747.10
81.009    18129.06   18124.68   17804.60
81.669    18195.93   18191.56   17871.48
82.331    18270.31   18265.93   17945.85
82.987    18342.93   18338.56   18018.48
83.638    18415.68   18411.31   18091.23
84.329    18492.41   18488.04   18167.96
84.970    17829.35   17824.98   17504.92
85.566    17899.67   17895.29   17575.24
86.173    17963.72   17959.34   17639.29
86.783    18034.63   18030.26   17710.21
87.388    18097.82   18093.45   17773.39
87.951    18159.87   18155.49   17835.44
88.534    18225.85   18221.47   17901.42
89.125    18290.50   18286.12   17966.07
89.697    18353.15   18348.78   18028.73
90.246    16125.34   16120.97   15800.92
90.701    11588.98   11584.61   11264.55
91.069    11629.18   11624.81   11304.76
91.435    11669.28   11664.90   11344.85
91.801    11710.44   11706.07   11386.02
92.166    11750.62   11746.24   11426.19
92.531    11790.61   11786.23   11466.18
92.895    11831.10   11826.73   11506.68
93.258    11871.57   11867.20   11547.14
93.619    11911.88   11907.50   11587.45
93.984    11952.20   11947.82   11627.77
94.353    11992.92   11988.55   11668.50
94.729    12034.97   12030.59   11710.54
95.106    12076.84   12072.47   11752.42
95.484    12118.74   12114.37   11794.32
95.861    12160.39   12156.02   11835.97
96.234    12201.49   12197.12   11877.07
96.608    12243.14   12238.77   11918.71
96.985    12284.68   12280.30   11960.25
97.369    12327.13   12322.76   12002.71
97.754    12370.39   12366.01   12045.96
98.135    12411.99   12407.61   12087.56
98.516    12454.14   12449.77   12129.72
98.896    12496.29   12491.91   12171.86
99.286    12539.96   12535.59   12215.54
99.688    12583.93   12579.55   12259.50
100.089   12627.58   12623.21   12303.16
100.488   12670.12   12665.75   12345.70
100.873   11567.22   11562.84   11242.79
101.245   11607.88   11603.50   11283.45
101.617   11648.69   11644.31   11324.26
101.989   11690.31   11685.94   11365.89
102.367   11731.18   11726.80   11406.75
102.751   11773.69   11769.31   11449.26
103.138   11816.20   11811.83   11491.78
103.530   11858.65   11854.15   11534.23
103.921   11901.55   11897.05   11577.13
104.311   11943.39   11938.80   11618.96
104.699   11988.32   11983.71   11663.89
105.095   12026.68   12022.12   11702.25
105.494   12061.04   12056.48   11736.62
105.881   12085.88   12081.32   11761.46
106.266   12112.55   12107.99   11788.13
106.842   12163.54   12158.97   11839.13
107.404    7797.02    7792.46    7472.62
107.766    7832.18    7827.58    7507.78
108.129    7867.78    7863.17    7543.38
108.487    7902.61    7898.00    7578.20
108.848    7937.26    7932.65    7612.86
109.212    7972.78    7968.17    7648.38
109.578    8007.65    8003.04    7683.25
109.953    8044.69    8040.08    7720.29
110.333    8081.09    8076.49    7756.69
110.715    8118.72    8114.12    7794.32
111.095    8155.62    8151.01    7831.21
111.467    8192.02    8187.41    7867.62
111.835    8228.30    8223.69    7903.89
112.200    8263.82    8259.21    7939.42
112.568    8299.79    8295.18    7975.39
112.942    8335.88    8331.28    8011.48
113.329    8371.94    8367.33    8047.54
113.722    8409.61    8405.01    8085.21
114.117    8447.56    8442.96    8123.16
114.512    8485.91    8481.30    8161.50
114.897    8521.95    8517.35    8197.55
115.284    8558.79    8554.18    8234.38
115.680    8596.84    8592.34    8272.44
116.082    8635.37    8630.86    8310.96
116.489    8675.07    8670.56    8350.66
116.898    8714.74    8710.24    8390.34
117.312    8755.30    8750.80    8430.90
117.722    8795.09    8790.72    8470.70
118.127    8833.61    8829.24    8509.22
118.538    8872.72    8868.34    8548.32
118.956    8912.29    8907.91    8587.89
119.381    8954.42    8950.04    8630.02
119.809    8995.99    8991.61    8671.59
120.237    9038.54    9034.17    8714.15
120.656    9078.54    9074.17    8754.15
121.037    6822.98    6818.60    6498.59
121.377    6732.64    6728.27    6408.25
121.705    6763.64    6759.27    6439.25
122.033    6794.59    6790.21    6470.20
122.362    6825.45    6821.08    6501.06
122.690    6856.21    6851.84    6531.82
123.017    6887.62    6883.25    6563.23
123.343    6918.52    6914.15    6594.13
123.671    6949.65    6945.27    6625.25
124.022    6984.68    6980.30    6660.29
124.399    7021.22    7016.85    6696.83
124.779    7056.89    7052.52    6732.50
125.159    7093.45    7089.07    6769.05
125.524    7127.11    7122.73    6802.71
125.870    7158.27    7153.89    6833.87
126.213    7190.36    7185.98    6865.96
126.552    7223.00    7218.62    6898.61
126.890    7254.61    7250.24    6930.22
127.224    7285.66    7281.28    6961.26
127.556    7317.60    7313.23    6993.21
127.900    7351.65    7347.27    7027.25
128.259    7386.22    7381.84    7061.82
128.620    7420.14    7415.77    7095.75
128.981    7454.30    7449.93    7129.91
129.345    7489.32    7484.94    7164.92
129.701    7522.59    7518.21    7198.19
130.053    7556.12    7551.74    7231.72
130.404    7590.22    7585.85    7265.83
130.752    7623.84    7619.47    7299.45
131.118    7659.21    7654.84    7334.82
131.515    7699.03    7694.66    7374.64
131.927    7739.48    7735.11    7415.09
132.338    7779.42    7775.05    7455.03
132.741    7818.09    7813.71    7493.70
133.144    7857.10    7852.72    7532.70
133.549    7896.14    7891.76    7571.74
133.951    7935.04    7930.66    7610.64
134.338    7973.27    7968.90    7648.88
134.724    8010.55    8006.18    7686.16
135.123    8049.16    8044.79    7724.77
135.525    8087.81    8083.44    7763.42
135.931    8126.95    8122.58    7802.56
136.317    8163.35    8158.98    7838.96
136.679    8197.44    8193.07    7873.05
137.037    8232.36    8227.98    7907.96
137.416    8268.88    8264.50    7944.48
137.817    8307.46    8303.08    7983.06
138.223    8346.20    8341.82    8021.80
138.635    8385.50    8381.12    8061.11
139.051    8425.95    8421.58    8101.56
139.471    8466.92    8462.54    8142.52
139.892    8507.63    8503.25    8183.23
140.309    8549.06    8544.68    8224.66
140.739    8591.46    8587.09    8267.07
141.174    8633.65    8629.28    8309.26
141.598    8673.64    8669.27    8349.25
142.026    8714.59    8710.21    8390.19
142.455    8756.82    8752.45    8432.43
142.883    8799.07    8794.70    8474.68
143.308    8841.32    8836.94    8516.92
143.710    8879.62    8875.25    8555.23
144.117    8918.46    8914.09    8594.07
144.526    8958.21    8953.84    8633.82
144.937    8998.82    8994.44    8674.42
145.362    9040.76    9036.38    8716.36
145.756    9078.10    9073.72    8753.70
