Watching PID 1017950 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       365.19     360.96       2.64
0.207       365.19     360.96       2.64
0.207       365.19     360.96       2.64
0.208       365.19     360.96       2.64
0.207       365.19     360.96       2.64
0.206       365.19     360.96       2.62
0.207       365.19     360.96       2.63
0.207       365.19     360.96       2.62
0.207       365.19     360.95       2.64
0.209       617.93     613.55     267.63
0.214       643.64     639.26      76.39
0.213       671.17     666.80      81.77
0.217       798.48     794.10      91.09
0.219       832.60     828.22      46.81
0.222       860.10     855.72      39.92
0.226       888.72     884.35      41.13
0.226       917.22     912.85      41.19
0.225       945.35     940.97      40.84
0.225       973.78     969.41      41.22
0.226      1002.24     997.87      41.11
0.227      1030.78    1026.41      41.85
0.228      1059.53    1055.16      41.53
0.224      1086.41    1082.03      39.18
0.222      1118.48    1114.10      44.75
0.221      1145.64    1141.26      39.64
0.221      1173.03    1168.66      39.93
0.222      1200.41    1196.04      39.95
0.229      1166.64    1162.27      51.68
0.223      1094.87    1090.49     114.75
0.221      1134.91    1130.54      93.33
0.221      1128.26    1123.88      58.32
0.221      1144.96    1140.59      32.43
0.225      1166.01    1161.63      32.69
0.224      1196.11    1191.73      39.17
0.223      1211.58    1207.21      35.05
0.224      1245.93    1241.56      46.22
0.224      1268.90    1264.52      38.61
0.224      1297.59    1293.22      32.82
0.224      1325.28    1320.91      36.07
0.225      1333.44    1329.06      51.67
0.229      1347.48    1343.11      37.55
0.230      1359.78    1355.41      68.71
0.225      1373.00    1368.63      30.22
0.230      1386.35    1381.97      34.93
0.227      1399.84    1395.47      31.11
0.225      1413.04    1408.67      23.01
0.225      1426.53    1422.15      20.52
0.226      1440.06    1435.68      25.76
0.226      1454.18    1449.80      42.47
0.227      1467.03    1462.65      30.62
0.227      1469.88    1465.47      12.57
0.227      1469.88    1465.47       2.74
0.228      1475.47    1469.71      55.20
0.212         0.00       0.00       0.00
ERROR: can't open /proc/1017950/clear_refs (older kernel?): Permission denied at ../wss.pl line 203.
