Watching PID 281663 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.214       459.22     454.76       0.24
0.206       459.22     454.77       2.36
0.207       459.22     454.77       0.24
0.207       459.22     454.77       0.24
0.208       459.22     454.77       0.24
0.209       459.22     454.77       0.24
0.210       459.22     454.77       0.24
0.210       459.22     454.77       0.24
0.210       459.26     454.72       3.26
0.232      1144.88    1140.29     696.84
0.255      2799.61    2795.01    1890.96
0.285      3911.70    3907.10    1496.51
0.299      4030.88    4026.28     178.50
0.310      4076.00    4071.40      49.73
0.291      4117.12    4112.53      56.94
0.320      4280.50    4275.91     186.26
0.324      4325.38    4320.78      50.03
0.325      4369.25    4364.66      49.38
0.327      4413.83    4409.24      56.09
0.327      4460.82    4456.22      64.45
0.313      4505.04    4500.44      48.84
0.304      4546.70    4542.11      50.21
0.334      4588.36    4583.77      53.88
0.308      4731.71    4727.12     152.37
0.312      4846.62    4842.03     132.48
0.314      5049.81    5045.21     187.97
0.317      5109.50    5104.90      57.10
0.328      5152.87    5148.27      46.36
0.323      5199.62    5195.02      52.17
0.302      5243.25    5238.60      46.89
0.299      5285.30    5280.64      46.97
0.296      5328.55    5323.90      47.48
0.318      5378.80    5374.16      56.72
0.339      5425.56    5420.92      59.39
0.310      5537.54    5532.89      89.12
0.297      5580.16    5575.51      46.55
0.330      5627.29    5622.64      52.50
0.329      5682.07    5677.42     318.68
0.342      5730.07    5725.42      51.30
0.321      5770.86    5766.22      66.71
0.307      5819.13    5814.46      58.36
0.328      5865.63    5860.96      52.93
0.368      5914.01    5909.34      52.04
0.376      5982.76    5978.09      52.58
0.363      6032.38    6027.71      52.35
0.305      6041.55    6036.88      43.15
0.310      6015.16    6010.49      57.55
0.335      6062.53    6057.86      61.32
0.327      6112.66    6107.99      93.95
0.344      6170.07    6165.40     154.40
0.330      6217.00    6212.34      70.59
0.311      6266.68    6262.02      62.70
0.339      6319.29    6314.67      54.03
0.367      6465.32    6460.73      65.31
0.332      6513.45    6508.85      60.67
0.357      6567.64    6563.04      74.95
0.349      6619.49    6614.89      56.29
0.352      6672.24    6667.64      56.76
0.355      6725.11    6720.52      56.97
0.354      6778.11    6773.52      56.73
0.335      6827.99    6823.39      53.11
0.357      6965.86    6961.27      56.82
0.355      7019.24    7014.64      56.98
0.403      7078.45    7073.85      63.74
0.415      7133.32    7128.72      58.93
0.380      7188.89    7184.29      65.39
0.411      7244.24    7239.65      71.14
0.409      7297.02    7292.43      87.55
0.378      7343.43    7338.84     115.33
0.411      7437.71    7433.12      74.52
0.410      7493.47    7488.88      70.45
0.413      7548.34    7543.74      54.92
0.379      7596.59    7591.99      46.62
0.365      7649.86    7645.26      53.06
0.396      7704.45    7699.85      65.82
0.371      7758.65    7754.05      53.76
0.418      7813.46    7808.86      52.94
0.421      7899.58    7894.99      53.38
0.415      7956.21    7951.61      54.04
0.423      8012.58    8007.99      53.95
0.414      8067.71    8063.11      52.39
0.370      8122.02    8117.42      53.35
0.421      8177.39    8172.79      53.25
0.420      8233.51    8228.91      61.68
0.433      8388.15    8383.56      65.99
0.430      8444.14    8439.54     111.62
0.380      8496.71    8492.12     167.29
0.407      8550.28    8545.68     122.34
0.434      8606.80    8602.20      69.71
0.430      8663.43    8658.83      68.48
0.427      8719.30    8714.71      54.78
0.422      8828.61    8824.01     214.87
0.380      8882.30    8877.71      62.27
0.434      8939.80    8935.21      61.91
0.395      8993.93    8989.33      67.90
0.376      9039.59    9034.99      66.54
0.383      9084.46    9079.86      94.77
0.431      9134.47    9129.87      78.08
0.397      9190.86    9186.26      56.54
0.388      9314.47    9309.87      56.90
0.384      9370.20    9365.60      62.88
0.389      9430.80    9426.20      74.34
0.439      9488.53    9483.93      56.13
0.408      9542.53    9537.94      51.98
0.385      9596.52    9591.93      56.14
0.439      9653.96    9649.37     141.41
0.439      9712.07    9707.47      74.95
0.442      9768.54    9763.94      74.45
0.442      9826.26    9821.66      57.60
0.427      9884.26    9879.66      56.60
0.389      9938.26    9933.66      57.25
0.396      9996.63    9992.04      57.59
0.445     10038.60   10034.00      59.54
0.444     10098.10   10093.50      58.61
0.448     10158.35   10153.75     105.83
0.451     10222.12   10217.52     167.58
0.402     10276.25   10271.66      85.44
0.451     10334.60   10330.00      74.98
0.436     10391.30   10386.70      65.67
0.394     10448.75   10444.15      72.57
0.458     10508.63   10504.04      63.56
0.446     10605.52   10600.92      69.70
0.401     10664.27   10659.67      63.23
0.459     10724.27   10719.67      63.84
0.462     10784.39   10779.80      63.82
0.433     10844.52   10839.92      63.62
0.458     10904.52   10899.92      63.62
0.451     10964.02   10959.42      63.25
0.466     11050.38   11045.78      58.84
0.402     11109.29   11104.67      63.48
0.376     11162.01   11157.35      62.89
0.371     11213.45   11208.81      62.21
0.372     11265.42   11260.78      74.44
0.400     11322.83   11318.18      92.06
0.414     11378.10   11373.43     134.65
0.414     11491.19   11486.52      73.41
0.461     11552.52   11547.85      57.55
0.468     11614.39   11609.73      58.18
0.470     11675.78   11671.12      64.46
0.471     11737.08   11732.42      63.74
0.463     11799.21   11794.54      57.75
0.473     11860.96   11856.29      57.21
0.445     11955.33   11950.67      52.95
0.390     12010.96   12006.29      53.57
0.402     12069.02   12064.39      58.06
0.421     12129.14   12124.54      57.84
0.375     12184.14   12179.54      49.98
0.420     12244.64   12240.04      66.37
0.421     12307.38   12302.78      81.02
0.431     12491.68   12487.09     127.49
0.432     12548.61   12544.01     150.77
0.402     12609.89   12605.29      72.24
0.411     12666.71   12662.12      69.96
0.429     12726.39   12721.79      58.66
0.459     12788.60   12784.01      55.70
0.496     12889.26   12884.66      65.50
0.478     12954.07   12949.48      58.71
0.435     13012.24   13007.65      76.05
0.463     13071.43   13066.84     104.42
0.445     13131.50   13126.91      91.96
0.432     13192.63   13188.03      72.51
0.491     13256.50   13251.91      60.71
0.492     13320.53   13315.93      67.43
0.486     13384.50   13379.91      60.54
0.401     13438.87   13434.28      59.69
0.395     13495.68   13491.08      55.75
0.433     13555.18   13550.58      60.50
0.478     13619.55   13614.96      60.48
0.452     13681.14   13676.54     150.49
0.454     13763.37   13758.77      65.71
0.412     13821.95   13817.35      66.41
0.406     13880.20   13875.60      58.18
0.438     13939.82   13935.22      60.96
0.485     14003.70   13999.10      59.28
0.448     14052.51   14047.91      64.54
0.440     14118.84   14114.24      77.07
0.448     14233.08   14228.48     149.14
0.505     14302.41   14297.81     121.79
0.508     14368.83   14364.23      80.16
0.505     14434.15   14429.56      68.05
0.511     14500.04   14495.44      77.10
0.465     14566.12   14561.53      88.76
0.514     14633.81   14629.21      79.26
0.511     14699.56   14694.96      69.38
0.512     14765.68   14761.09      69.42
0.512     14832.31   14827.71      69.82
0.459     14898.93   14894.34      69.86
0.516     14965.56   14960.96      70.01
0.520     15033.06   15028.46      70.72
0.524     15101.70   15097.11      77.34
0.507     15166.36   15161.76      79.32
0.445     15230.89   15226.29      74.89
0.457     15296.02   15291.43      93.39
0.525     15360.38   15355.78     135.56
0.472     15470.36   15465.77      76.54
0.490     15535.18   15530.58      73.16
0.460     15600.68   15596.08      62.87
0.505     15666.68   15662.08      60.53
0.459     15731.50   15726.90      74.79
0.522     15799.55   15794.95      61.82
0.469     15919.92   15915.33      61.95
0.471     15988.17   15983.58      61.91
0.531     16057.55   16052.95      62.41
0.531     16125.30   16120.70      61.56
0.533     16195.13   16190.53      71.01
0.508     16264.92   16260.33      63.22
0.469     16341.75   16337.15     997.42
0.539     16412.79   16408.19      73.61
0.536     16485.09   16480.50     110.88
0.537     16549.57   16544.98     231.04
0.444     16594.96   16590.36      61.82
0.453     16652.71   16648.06      54.79
0.430     16776.33   16771.68      66.89
0.389     14534.27   14529.56      49.80
0.381     14534.25   14527.42       4.29
0.374      9958.33    9949.32     311.22
ERROR: can't open /proc/281663/smaps: No such file or directory at ../wss.pl line 226.
