Watching PID 1061971 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.213       386.59     382.42      21.50
0.210       386.59     382.42       2.52
0.211       386.59     382.42       2.52
0.211       386.59     382.42       2.51
0.211       386.59     382.42       2.50
0.212       386.59     382.42       2.52
0.213       386.59     382.42       2.52
0.212       386.59     382.42       2.50
0.212       386.86     382.61       4.03
0.213       438.55     434.24      65.27
0.215       456.14     451.83      21.47
0.215       475.20     470.89      20.87
0.216       495.14     490.83      21.95
0.217       514.01     509.71      20.75
0.219       533.45     529.14      21.39
0.219       555.26     550.96      23.64
0.219       578.89     574.58      25.41
0.217       602.39     598.08      25.36
0.218       625.32     621.02      24.94
0.220       648.70     644.39      25.39
0.221       673.45     669.14      28.87
0.219       651.67     647.36      27.80
0.218       674.43     670.12      27.36
0.224       697.54     693.23      27.80
0.224       721.34     717.04      27.96
0.222       744.77     740.46      27.79
0.221       768.32     764.02      28.07
0.227       792.07     787.77      28.27
0.227       816.84     812.53      28.25
0.232       841.55     837.25      29.28
0.240       867.72     863.41      29.81
0.241       893.16     888.85      29.16
0.236       918.46     914.15      29.20
0.234       944.99     940.68      29.93
0.228       969.54     965.23      28.86
0.228       993.98     989.68      28.89
0.232      1018.90    1014.59      29.46
0.235      1043.49    1039.18      28.71
0.229      1068.34    1064.04      29.55
0.229      1093.11    1088.80      29.23
0.232      1117.84    1113.54      28.90
0.236      1143.10    1138.80      29.52
0.248      1168.38    1164.08      28.79
0.236      1193.72    1189.41      29.20
0.241      1281.65    1277.35     104.02
0.239      1312.03    1307.73      81.38
0.239      1323.61    1319.30      78.90
0.240      1334.73    1330.42      79.35
0.239      1345.78    1341.48      78.20
0.239      1357.47    1353.16      78.94
0.239      1368.27    1363.97      77.99
0.238      1378.65    1374.35      78.63
0.237      1398.34    1394.04      87.82
0.242      1434.61    1430.31      91.39
0.242      1483.36    1479.06      69.75
0.241      1531.52    1527.21      60.33
0.242      1576.19    1571.89      53.56
0.245      1610.59    1606.29      42.86
0.243      1643.39    1639.09      40.41
0.249      1674.28    1669.98      39.12
0.247      1709.64    1705.33      42.34
0.250      1745.18    1740.88      42.57
0.254      1778.30    1774.00      39.52
0.257      1812.93    1808.62      36.34
0.256      1847.06    1842.75      36.57
0.258      1881.81    1877.50      36.30
