Watching PID 3284860 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       389.15     382.87      24.47
0.205       412.65     406.37      23.19
0.206       436.02     429.75      25.14
0.207       451.48     445.18      19.39
0.210       459.10     452.61      20.93
0.210       459.10     452.61       0.25
0.210       459.10     452.61       0.24
0.211       459.10     452.61       0.24
0.211       459.10     452.58       2.52
0.216       508.64     502.05      62.92
0.229      1291.96    1285.36     799.65
0.245      1774.50    1767.91     380.45
0.249      1803.81    1797.21      70.55
0.253      1833.12    1826.52      69.60
0.264      1863.31    1856.72      71.13
0.252      1892.62    1886.02      69.86
0.258      1921.62    1915.02      69.17
0.248      1950.37    1943.77      68.84
0.249      1979.31    1972.71      69.84
0.256      2009.25    2002.66      71.42
0.261      2038.75    2032.16      70.12
0.251      2106.45    2099.85     110.64
0.253      2137.26    2130.66      70.43
0.254      2166.95    2160.35      70.98
0.254      2196.32    2189.72      69.90
0.257      2226.44    2219.85      71.65
0.260      2257.27    2250.67      72.23
0.256      2287.20    2280.60      70.76
0.259      2317.39    2310.79      71.97
0.255      2347.20    2340.61      70.38
0.262      2378.26    2371.67      71.93
0.259      2408.51    2401.92      70.57
0.259      2438.75    2432.16      71.33
0.259      2468.84    2462.24      71.44
0.261      2499.13    2492.53      71.17
0.274      2970.04    2963.44     497.68
0.294      3694.18    3687.58     309.47
0.300      3730.12    3723.52      45.14
0.295      3766.18    3759.25      44.99
0.303      3801.99    3795.07      45.64
0.304      3838.30    3831.38      45.64
0.302      3874.80    3867.88      45.97
0.300      3910.30    3903.28      44.99
0.302      3946.05    3939.00      44.82
0.308      3983.18    3978.59      46.18
0.310      4020.05    4015.46      45.84
0.312      4056.93    4052.34      46.06
0.311      4093.93    4089.34      45.73
0.314      4131.30    4126.71      46.37
0.316      4168.93    4164.34      46.41
0.318      4206.55    4201.96      46.47
0.321      4244.80    4240.21      47.09
0.321      4282.80    4278.21      46.60
0.321      4320.93    4316.34      46.65
0.325      4359.43    4354.84      46.85
0.324      4397.68    4393.09      46.35
0.327      4436.43    4431.84      46.88
0.333      4374.80    4370.21      51.59
0.334      4415.05    4410.46      50.11
0.335      4455.30    4450.71      50.06
0.335      4495.62    4491.03      50.08
