Watching PID 2753051 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       425.16     421.21      25.09
0.418       448.66     444.71      48.60
0.631       455.67     451.72      60.79
0.847       458.49     454.42      69.78
1.064       458.49     454.42      69.79
1.285       458.49     454.42      69.79
1.510       458.49     454.42      69.79
1.734       458.49     454.43      69.79
1.957       458.49     454.42      69.79
2.178       592.49     588.28     210.12
2.397       725.39     721.18     343.03
2.618       750.20     745.99     367.84
2.840       775.12     770.91     392.75
3.064       800.09     795.88     417.72
3.287       848.23     844.02     465.87
3.529      1812.81    1808.60    1430.45
3.787      1840.98    1836.77    1458.62
4.037      1868.76    1864.55    1486.40
4.287      1896.54    1892.32    1514.18
4.536      1924.17    1919.96    1541.81
4.788      1952.67    1948.46    1570.31
5.046      1981.29    1977.08    1598.93
5.301      2009.88    2005.67    1627.52
5.555      2037.81    2033.60    1655.45
5.810      2108.02    2103.80    1725.66
6.067      2136.53    2132.32    1754.17
6.322      2165.04    2160.82    1782.73
6.578      2193.31    2189.10    1811.00
6.835      2222.23    2218.02    1839.92
7.090      2250.80    2246.59    1868.49
7.356      2283.85    2279.64    1901.55
7.642      2547.91    2543.70    2165.61
7.938      2580.71    2576.50    2198.41
8.221      2610.85    2606.64    2228.55
8.489      2640.29    2636.08    2257.99
8.755      2669.79    2665.58    2287.49
9.020      2699.29    2695.08    2316.99
9.287      2728.16    2723.95    2345.87
9.552      2757.66    2753.45    2375.37
9.816      2786.54    2782.33    2404.24
10.088     2817.54    2813.33    2435.24
10.363     2847.57    2843.36    2465.27
10.638     2878.41    2874.20    2496.12
10.923     2910.29    2906.08    2527.99
11.227     2944.12    2939.91    2561.82
11.524     2976.29    2972.08    2593.99
11.800     3006.29    3002.08    2623.99
12.083     3037.91    3033.70    2655.62
12.366     3069.49    3065.28    2687.19
12.637     3098.66    3094.45    2716.37
12.906     3128.54    3124.33    2746.24
13.175     3158.04    3153.83    2775.74
13.458     3190.04    3185.83    2807.74
13.757     3223.16    3218.95    2840.87
14.046     3255.04    3250.83    2872.74
14.327     3286.16    3281.95    2903.87
14.608     3317.65    3313.44    2935.36
14.887     3347.66    3343.45    2965.37
15.164     3378.54    3374.33    2996.31
15.440     3408.54    3404.33    3026.31
15.718     3439.16    3434.95    3056.93
15.994     3469.79    3465.58    3087.56
16.268     3498.91    3494.58    3116.94
16.547     3530.91    3526.58    3148.94
16.839     3563.16    3558.83    3181.19
17.129     3594.41    3590.08    3212.44
17.413     3625.29    3620.95    3243.32
17.698     3655.54    3651.14    3273.57
17.984     3687.41    3682.98    3305.46
18.282     3720.91    3716.48    3338.96
18.584     3754.54    3750.10    3372.58
18.876     3785.29    3780.85    3403.33
19.167     3786.64    3782.21    3432.48
19.456     3191.68    3187.25    2865.52
19.731     3220.68    3216.29    2896.10
19.998     3250.68    3246.29    2926.10
20.268     3279.81    3275.41    2955.23
20.538     3309.39    3304.99    2984.81
20.814     3340.43    3336.04    3015.85
21.090     3370.81    3366.41    3046.23
21.364     3400.31    3395.91    3075.73
21.642     3430.81    3426.41    3106.23
21.922     3461.31    3456.91    3136.73
22.216     3532.71    3528.31    3208.12
22.523     3998.49    3994.09    3673.91
22.826     4032.74    4028.34    3708.16
23.132     4066.74    4062.34    3742.16
23.435     4099.58    4095.18    3775.00
23.736     4133.68    4129.28    3809.10
24.039     4168.05    4163.66    3843.47
24.342     4201.18    4196.78    3876.60
24.647     4235.80    4231.41    3911.22
24.937     4266.11    4261.71    3941.53
25.211     4303.94    4299.54    3979.36
25.488     4335.12    4330.73    4010.54
25.774     4367.25    4362.85    4042.66
26.067     4399.89    4395.49    4075.30
26.362     4432.78    4428.38    4108.20
26.657     4465.04    4460.64    4140.46
26.954     4499.05    4494.66    4174.47
27.252     4532.62    4528.23    4208.04
27.538     4563.66    4559.26    4239.07
27.818     4595.21    4590.81    4270.63
28.106     4627.66    4623.26    4303.07
28.392     4658.83    4654.43    4334.25
28.683     4690.99    4686.60    4366.41
28.974     4722.93    4718.53    4398.34
29.257     4755.44    4751.04    4430.86
29.550     4788.52    4784.31    4463.98
29.841     4820.43    4816.22    4495.88
30.136     4853.93    4849.72    4529.38
30.444     4887.20    4882.98    4562.65
30.741     4921.28    4917.07    4596.73
31.026     4952.54    4948.33    4628.00
31.305     4983.80    4979.60    4659.26
31.598     5016.95    5012.74    4692.40
31.890     5049.21    5045.01    4724.67
32.170     5080.42    5076.21    4755.87
32.450     5111.75    5107.54    4787.20
32.731     5143.49    5139.28    4818.94
33.014     5174.93    5170.72    4850.38
33.298     5206.54    5202.33    4882.00
33.581     5237.93    5233.72    4913.39
33.862     5269.24    5265.03    4944.70
34.145     5300.71    5296.50    4976.17
34.442     5334.55    5330.35    5010.01
34.746     5369.23    5365.02    5044.68
35.036     5401.08    5396.87    5076.53
35.319     5432.91    5428.70    5108.36
35.619     5465.98    5461.77    5141.44
35.920     5500.05    5495.84    5175.50
36.211     5531.52    5527.31    5206.97
36.510     5565.29    5561.07    5240.74
36.818     5598.69    5594.48    5274.14
37.130     5634.75    5630.54    5310.20
37.425     5666.93    5662.72    5342.38
37.711     5698.41    5694.20    5373.87
37.999     5730.04    5725.83    5405.50
38.286     5761.68    5757.47    5437.13
38.574     5794.31    5790.10    5469.76
38.871     5828.13    5823.92    5503.58
39.177     5862.34    5858.13    5537.79
39.487     5896.08    5891.87    5571.53
39.804     5932.49    5928.28    5607.95
40.111     5964.90    5960.69    5640.36
40.403     5998.09    5993.88    5673.54
40.693     6030.60    6026.39    5706.05
40.983     6063.12    6058.91    5738.57
41.272     6095.39    6091.18    5770.84
41.562     6127.68    6123.47    5803.13
41.852     6159.42    6155.21    5834.87
42.142     6191.31    6187.10    5866.76
42.434     6224.00    6219.79    5899.45
42.727     6256.66    6252.45    5932.11
43.020     6289.68    6285.47    5965.13
43.313     6322.44    6318.23    5997.89
43.606     6354.58    6350.37    6030.03
43.900     6386.68    6382.47    6062.13
44.192     6419.74    6415.53    6095.19
44.485     6452.39    6448.18    6127.84
44.781     6485.89    6481.68    6161.34
45.078     6518.79    6514.57    6194.24
45.385     6553.23    6549.02    6228.69
45.690     6587.25    6583.04    6262.71
45.985     6619.95    6615.73    6295.40
46.283     6652.39    6648.18    6327.84
46.581     6685.91    6681.70    6361.36
46.878     6719.27    6715.06    6394.73
47.179     6753.28    6749.07    6428.73
47.484     6786.44    6782.23    6461.89
47.787     6820.88    6816.66    6496.33
48.131     6238.60    6234.39    5914.05
48.501     5911.33    5907.12    5586.78
48.849     5957.64    5953.43    5633.09
49.196     5996.03    5991.82    5671.48
49.543     6034.48    6030.27    5709.93
49.888     6072.43    6068.22    5747.88
50.234     6110.93    6106.72    5786.38
50.583     6149.18    6144.97    5824.63
50.931     6188.03    6183.82    5863.48
51.276     6226.38    6222.16    5901.83
51.653     6265.09    6260.88    5940.55
52.039     6310.03    6305.82    5985.48
52.405     6349.89    6345.68    6025.34
52.765     6390.16    6385.95    6065.62
53.135     6489.04    6484.83    6164.50
53.480     6052.66    6048.45    5728.12
53.775     6018.98    6014.77    5694.45
54.069     6051.28    6047.07    5726.74
54.363     6083.70    6079.48    5759.16
54.658     6116.21    6112.00    5791.68
54.961     6150.37    6146.16    5825.84
55.267     6183.81    6179.60    5859.28
55.570     6217.71    6213.50    5893.18
55.877     6252.29    6248.07    5927.75
56.186     6286.73    6282.52    5962.20
56.499     6322.37    6318.16    5997.84
56.808     6355.82    6351.61    6031.28
57.108     6389.58    6385.37    6065.05
57.411     6423.25    6419.04    6098.72
57.717     6458.16    6453.95    6133.63
58.023     6491.60    6487.39    6167.07
58.327     6525.51    6521.30    6200.97
58.631     6560.04    6555.83    6235.50
58.934     6593.48    6589.27    6268.95
59.239     6627.81    6623.60    6303.28
59.547     6662.70    6658.49    6338.17
59.853     6695.91    6691.70    6371.38
60.161     6730.48    6726.27    6405.94
60.477     6766.51    6762.30    6441.97
