Watching PID 844966 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.215       443.81     437.70      25.59
0.214       457.35     451.17      21.13
0.215       459.01     452.71      16.40
0.216       459.01     452.71       2.38
0.215       459.01     452.71       0.24
0.216       459.01     452.71       2.49
0.217       459.01     452.71       0.24
0.214       459.01     452.71       2.16
0.217       478.54     472.17      34.16
0.221       725.33     718.96     201.48
0.223       753.20     746.83      80.82
0.229       781.89     775.52      83.99
0.227       811.05     804.69      82.86
0.234      1482.25    1475.89     704.01
0.249      1832.47    1825.80     317.59
0.256      1867.62    1860.95      99.04
0.253      1902.12    1895.45      97.44
0.253      1936.68    1930.00      97.72
0.254      1971.32    1964.65      97.39
0.254      2006.04    1999.36      97.25
0.257      2083.31    2076.64     139.60
0.253      2117.72    2110.99      97.21
0.258      2153.49    2146.76     100.70
0.257      2188.99    2182.26      99.04
0.258      2224.11    2217.37      98.71
0.259      2291.35    2284.62     131.86
0.255      2401.85    2395.12     147.98
0.266      2566.95    2560.16     141.51
0.267      2604.57    2597.79      52.55
0.268      2642.45    2635.66      53.09
0.275      2681.45    2676.93      56.96
0.271      2720.20    2715.68      53.39
0.275      2759.45    2754.93      54.23
0.266      2797.45    2792.93      52.48
0.274      2836.32    2831.80      54.10
0.265      2873.95    2869.43      52.32
0.268      2911.70    2907.18      52.69
0.271      2950.32    2945.80      53.63
0.274      2989.57    2985.05      54.29
0.274      3028.82    3024.30      54.37
0.276      3068.32    3063.80      54.55
0.281      3108.82    3104.30      56.05
0.279      3148.57    3144.05      54.38
0.277      3188.07    3183.55      54.57
0.278      3227.82    3223.30      54.54
0.275      3267.20    3262.68      54.40
0.283      3307.57    3303.05      55.28
0.279      3347.45    3342.93      54.03
0.283      3387.30    3382.79      54.80
0.290      3427.95    3423.43      54.70
0.279      3467.57    3463.05      54.48
0.283      3507.83    3503.31      54.82
0.289      3549.95    3545.43      56.84
0.286      3590.70    3586.18      55.02
0.280      3630.20    3625.68      53.91
0.290      3672.32    3667.80      56.68
0.282      3712.07    3707.55      53.90
0.283      3751.95    3747.43      54.57
0.281      3792.32    3787.80      54.27
0.277      3801.89    3797.38      55.33
0.273      3210.78    3206.26      52.15
0.266      3249.15    3244.64      52.07
0.266      3286.35    3281.83      52.04
0.267      3324.28    3319.76      52.27
0.268      3361.84    3357.33      52.38
0.275      3400.28    3395.76      53.18
0.282      3442.21    3437.70      55.97
0.284      3640.14    3635.63     201.45
0.279      3929.82    3925.31     299.92
0.288      4032.33    4027.82      85.71
0.283      4073.21    4068.69      55.38
0.283      4112.33    4107.81      54.72
0.282      4151.71    4147.19      53.69
0.290      4192.89    4188.38      56.01
0.291      4231.57    4227.05      51.86
0.313      4284.89    4280.38      60.40
0.318      4329.91    4325.40      57.88
0.296      4372.55    4368.04      56.88
0.298      4415.45    4410.93      57.46
0.295      4457.84    4453.32      56.38
0.298      4500.98    4496.46      57.42
0.299      4543.62    4539.10      56.80
0.302      4587.63    4583.12      58.13
0.315      4633.27    4628.75      60.11
0.304      4677.48    4672.96      57.72
0.309      4721.74    4717.23      59.04
0.309      4767.01    4762.49      59.14
0.315      4811.65    4807.13      59.04
0.307      4856.41    4851.90      58.52
0.315      4901.80    4897.29      59.62
0.311      4947.95    4943.43      60.10
0.313      4992.90    4988.38      59.17
0.311      5037.66    5033.15      58.88
0.320      5083.68    5079.16      59.64
0.313      5128.84    5124.32      59.53
0.317      5174.99    5170.47      60.03
0.317      5220.70    5216.18      59.38
0.330      5268.84    5264.33      61.66
0.320      5316.24    5311.73      59.91
0.317      5362.64    5358.12      59.16
0.328      5410.95    5406.43      61.60
0.326      5457.31    5452.80      59.44
0.348      5509.07    5504.55      64.71
0.328      5557.64    5553.12      60.23
0.323      5603.85    5599.33      60.44
0.321      5650.43    5645.91      59.58
0.353      5702.75    5698.24      65.36
0.338      5751.65    5747.14      60.84
0.327      5799.61    5795.09      61.11
0.336      5849.00    5844.48      63.24
0.339      5898.30    5893.78      62.96
0.341      5948.20    5943.68      62.56
0.331      5996.66    5992.14      60.76
0.343      6046.57    6042.05      63.67
0.359      6100.96    6096.45      66.63
0.342      6150.24    6145.72      62.71
0.349      6202.91    6198.40      64.82
0.336      6252.33    6247.81      62.78
0.341      6301.63    6297.12      63.31
0.344      6352.16    6347.64      63.43
0.339      6401.30    6396.79      62.52
