Watching PID 2255384 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.201        10.22       4.74       0.00
0.201        10.22       4.74       0.00
0.201        10.22       4.74       0.00
0.202        10.22       4.74       0.00
0.202        10.22       4.74       2.23
0.202        10.22       4.74       2.38
0.201        10.22       4.74       0.00
0.202        10.22       4.74       2.05
0.202        10.22       4.74       0.00
0.202        10.22       4.73       2.36
0.201        10.22       4.73       2.34
0.202        10.22       4.73       2.37
0.202        10.22       4.73       2.64
0.201        10.22       4.73       2.36
0.202        10.22       4.73       2.37
0.202        10.22       4.73       2.36
0.202        10.22       4.73       2.37
0.201        10.22       4.73       2.38
0.201        10.22       4.73       2.36
0.202        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.36
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.38
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.36
0.201        10.22       4.73       2.44
0.201        10.22       4.73       2.30
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.38
0.202        10.22       4.73       2.36
0.202        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.37
0.202        10.22       4.73       2.37
0.202        10.22       4.73       2.35
0.202        10.22       4.73       2.36
0.201        10.22       4.73       2.36
0.201        10.22       4.73       2.36
0.201        10.22       4.73       2.35
0.202        10.22       4.73       2.37
0.201        10.22       4.73       2.06
0.202        10.22       4.73       2.37
0.202        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.37
0.202        10.22       4.73       2.37
0.202        10.22       4.73       2.38
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.35
0.201        10.22       4.73       2.36
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.36
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.37
0.201        10.22       4.73       2.36
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.32
0.201        10.22       4.73       2.37
0.202        10.22       4.73       2.37
0.202        10.22       4.73       2.64
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.32
0.201        10.22       4.73       2.36
0.201        10.22       4.73       2.37
0.201        10.22       4.73       2.37
