Watching PID 2135464 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       365.24     361.18       2.46
0.423       365.24     361.18       2.47
0.636       365.24     361.18       2.47
0.849       365.24     361.18       2.47
1.061       365.24     361.18       2.47
1.274       365.24     361.18       2.47
1.488       365.24     361.18       2.47
1.701       365.24     361.18       2.47
1.914       365.24     361.18       2.47
2.129       518.96     514.76     168.42
2.349       635.55     631.35     285.02
2.577       661.24     657.03     310.71
2.811       780.88     776.68     430.39
3.048       810.81     806.61     460.32
3.283       851.39     847.19     500.91
3.513       876.77     872.57     526.28
3.735       901.50     897.30     551.02
3.956       926.27     922.07     575.78
4.178       950.90     946.70     600.41
4.401       976.03     971.82     625.54
4.624      1000.90     996.70     650.41
4.853      1026.40    1022.20     675.91
5.091      1052.53    1048.32     702.04
5.334      1079.78    1075.57     729.29
5.582      1107.02    1102.82     756.54
5.835      1140.54    1136.33     790.05
6.089      1169.13    1164.93     818.65
6.341      1196.77    1192.56     846.29
6.601      1156.09    1151.89     805.63
6.855      1110.42    1106.22     760.09
7.094      1138.66    1134.46     788.35
7.337      1130.59    1126.39     780.34
7.578      1140.29    1136.09     790.03
7.815      1152.18    1147.98     801.93
8.052      1177.71    1173.51     827.45
8.287      1200.95    1196.74     850.69
8.523      1233.52    1229.32     883.27
8.764      1254.14    1249.94     903.89
9.004      1280.51    1276.31     930.26
9.243      1307.72    1303.52     957.50
9.485      1334.09    1329.89     983.87
9.726      1336.09    1331.89     985.86
9.965      1351.19    1346.99    1001.15
10.204     1364.02    1359.81    1014.01
10.443     1376.68    1372.47    1026.67
10.680     1388.96    1384.75    1038.95
10.927     1402.52    1398.32    1052.51
11.177     1416.08    1411.88    1066.07
11.419     1428.79    1424.59    1078.78
11.662     1441.42    1437.22    1091.41
11.919     1454.14    1449.94    1104.13
12.181     1466.73    1462.55    1117.09
12.434     1466.73    1462.55    1117.09
12.684     1466.73    1462.55    1117.09
12.934     1486.16    1479.90    1279.92
ERROR: can't open /proc/2135464/smaps: No such file or directory at ../wss.pl line 226.
