Watching PID 147902 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.206       442.68     438.18      25.30
0.206       457.06     452.51      23.62
0.208       459.18     454.57      16.54
0.208       459.18     454.57       2.45
0.209       459.18     454.57       0.23
0.209       459.18     454.57       0.23
0.210       459.18     454.57       0.23
0.210       459.18     454.57       0.23
0.210       459.18     454.50       2.62
0.212       722.57     717.82     276.64
0.218       749.34     744.59      30.38
0.218       776.26     771.51      30.30
0.219       803.32     798.57      30.49
0.220       830.78     826.03      30.86
0.221       858.07     853.32      30.71
0.219       885.57     880.82      30.68
0.223       912.95     908.20      31.21
0.226       941.76     937.01      31.89
0.225       970.45     965.70      31.72
0.220       998.53     993.78      31.16
0.223      1025.94    1021.19      31.36
0.228      1054.82    1050.07      32.21
0.221      1082.98    1078.23      31.31
0.222      1110.45    1105.70      31.31
0.221      1136.57    1131.82      29.82
0.225      1166.32    1161.57      32.25
0.222      1193.82    1189.07      31.26
0.222      1221.32    1216.57      31.30
0.222      1249.20    1244.45      31.54
0.224      1276.82    1272.07      31.55
0.224      1305.07    1300.32      31.79
0.227      1333.26    1328.51      32.04
0.225      1362.12    1357.37      31.75
0.225      1390.32    1385.57      31.79
0.225      1419.07    1414.32      32.11
0.226      1447.45    1442.70      32.10
0.226      1476.02    1471.27      32.19
0.227      1504.82    1500.07      32.41
0.227      1533.32    1528.57      32.24
0.227      1562.32    1557.57      32.51
0.231      1591.57    1586.82      33.11
0.229      1620.82    1616.07      32.70
0.230      1650.05    1645.30      32.83
0.231      1679.70    1674.95      33.16
0.232      1709.40    1704.65      33.23
0.232      1739.34    1734.60      33.26
0.235      1769.57    1764.82      33.81
0.233      1799.95    1795.20      33.38
0.232      1830.07    1825.32      33.53
0.233      1860.07    1855.33      33.67
0.233      1890.45    1885.70      33.81
0.233      1920.45    1915.70      33.64
0.234      1950.82    1946.07      33.90
0.234      1980.93    1976.18      33.77
0.235      2011.58    2006.83      34.10
0.236      2042.16    2037.41      34.32
0.235      2072.32    2067.57      33.81
0.238      2103.57    2098.82      34.48
0.243      2135.90    2131.15      35.80
0.236      2166.56    2161.81      34.04
0.238      2197.95    2193.20      34.54
0.240      2229.48    2224.73      34.88
0.239      2260.70    2255.95      34.63
0.238      2291.57    2286.82      34.18
0.240      2323.32    2318.57      34.82
0.243      2354.95    2350.19      34.95
0.242      2387.32    2382.57      35.19
0.256      2422.32    2417.57      38.22
0.260      2457.57    2452.82      38.44
0.266      2494.45    2489.70      39.37
0.265      2532.57    2527.82      39.89
0.268      2570.41    2565.66      40.86
0.267      2588.07    2583.32      38.73
0.250      2538.60    2533.85      36.89
0.250      2572.10    2567.35      36.66
0.247      2605.22    2600.47      35.76
0.244      2637.22    2632.47      34.64
0.251      2671.60    2666.85      36.77
0.249      2705.35    2700.60      36.55
0.250      2738.83    2734.08      36.52
0.252      2772.47    2767.72      36.39
0.254      2807.47    2802.72      37.14
0.254      2842.18    2837.43      37.20
0.254      2881.33    2876.58      42.25
0.276      3237.34    3232.59     363.34
0.278      3277.34    3272.60      44.72
0.279      3317.84    3313.09      44.91
0.282      3358.66    3353.91      45.55
0.281      3399.16    3394.41      44.93
0.282      3439.78    3435.03      44.93
0.282      3480.78    3476.03      45.21
0.285      3522.53    3517.78      46.00
0.286      3564.28    3559.53      46.16
0.284      3605.66    3600.91      45.71
0.283      3647.03    3642.28      45.70
0.287      3688.78    3684.03      46.41
0.288      3730.91    3726.16      46.44
0.287      3772.66    3767.91      46.03
