Watching PID 133645 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.218       458.81     454.40       2.50
0.217       458.81     454.40       2.43
0.216       458.81     454.40       0.24
0.217       458.81     454.40       0.24
0.218       458.81     454.40       0.24
0.219       458.81     454.40       2.31
0.213       458.81     454.40       0.24
0.212       458.81     454.40       0.24
0.228       717.17     712.61     275.11
0.227       747.07     742.51      30.56
0.226       775.53     770.97      30.32
0.232       804.63     800.07      31.01
0.228       834.57     830.01      30.86
0.228       863.44     858.88      30.82
0.228       892.30     887.74      30.77
0.232       921.79     917.23      31.34
0.232       951.82     947.26      31.52
0.233       981.39     976.83      31.34
0.241       993.90     989.34      32.52
0.232       994.59     990.03      31.60
0.231       994.85     990.29      31.64
0.233       996.75     992.19      31.49
0.231       998.01     993.45      31.60
0.233       997.59     993.03      31.57
0.242       997.62     993.06      33.00
0.235       997.54     992.98      32.37
0.233       997.04     992.48      31.85
0.232       997.73     993.17      31.87
0.235       997.86     993.30      32.37
0.230       997.55     992.99      31.75
0.225       997.19     992.63      30.46
0.225       996.95     992.39      30.31
0.224       997.06     992.50      30.43
0.237       997.41     992.85      32.73
0.237       996.77     992.21      32.26
0.236       996.72     992.16      32.37
0.236       996.86     992.30      32.50
0.236       996.45     991.89      32.24
0.235       996.54     991.98      32.12
0.233       996.65     992.09      31.78
0.235       996.59     992.03      31.86
0.233       996.87     992.31      31.96
0.233       996.64     992.08      31.92
0.236       996.40     991.84      32.17
0.234       996.58     992.02      32.06
0.234       996.64     992.08      31.91
0.234       996.40     991.84      31.91
0.233       996.21     991.65      31.61
0.232       996.43     991.88      31.85
0.232       996.21     991.65      31.88
0.233       996.00     991.44      31.62
0.234       995.89     991.33      31.67
0.235       996.54     991.98      32.68
0.234       996.45     991.89      32.36
0.233       996.07     991.51      31.95
0.233       995.41     990.85      31.42
0.233       995.51     990.95      31.71
0.235       996.02     991.46      32.61
0.235       996.23     991.67      32.43
0.236       995.47     990.91      31.93
0.233       995.71     991.15      32.09
0.232       995.55     990.99      31.66
0.234       995.29     990.73      31.61
0.234       995.21     990.66      31.60
0.238       995.69     991.13      33.13
0.236       995.79     991.23      32.63
0.233       995.17     990.61      31.98
0.234       995.05     990.50      31.61
0.235       995.26     990.70      32.28
0.233       994.84     990.28      31.73
0.236       995.15     990.59      34.45
0.233       995.04     990.49      30.79
0.236       995.14     990.59      32.36
0.236       995.25     990.69      32.25
0.239       995.05     990.49      33.00
0.235       995.04     990.48      32.00
0.232       995.61     991.05      32.09
0.233       994.57     990.02      31.67
0.235       994.57     990.01      31.88
0.234       994.61     990.05      31.89
0.234       995.22     990.67      32.44
0.235       994.51     989.95      32.16
0.234       994.74     990.18      32.11
0.235       994.11     989.55      31.71
0.236       989.92     985.36      57.41
0.235       989.72     985.17      32.84
0.235       989.60     985.04      33.01
0.236       989.87     985.31      32.98
0.236       989.89     985.34      33.11
0.235       990.02     985.46      33.24
0.234       989.91     985.36      32.43
0.235       988.90     984.34      32.23
0.234       989.21     984.65      32.33
0.234       989.09     984.53      32.21
0.233       989.29     984.74      31.99
0.233       988.77     984.22      31.96
0.234       994.09     989.53      32.09
0.235       993.77     989.22      32.50
0.235       993.61     989.05      32.22
0.234       993.42     988.86      32.22
0.235       993.43     988.87      32.07
0.235       993.63     989.08      32.44
0.236       993.54     988.99      32.99
0.233       993.45     988.89      32.08
0.233       993.25     988.69      31.95
0.234       993.38     988.83      32.52
0.235       993.45     988.89      32.61
0.235       992.98     988.42      32.36
0.234       992.60     988.04      32.09
0.236       993.32     988.76      33.05
0.234       992.92     988.37      32.21
0.233       992.91     988.35      31.84
0.234       992.72     988.17      32.07
0.235       992.70     988.14      32.52
0.236       992.91     988.35      32.48
0.238       993.05     988.50      33.15
0.233       992.55     987.99      32.09
0.234       992.13     987.57      32.01
0.234       992.59     988.04      32.25
0.235       992.60     988.04      32.37
0.238       993.04     988.48      33.42
0.235       992.02     987.47      31.95
0.234       992.29     987.73      32.36
0.234       992.23     987.68      32.38
0.236       991.84     987.29      32.23
0.235       991.97     987.42      32.35
0.235       991.95     987.39      32.34
0.236       991.77     987.21      32.64
0.237       991.93     987.38      32.73
0.236       992.29     987.73      32.76
0.234       991.87     987.31      32.23
0.235       992.00     987.45      32.46
0.235       991.88     987.33      32.59
0.235       991.82     987.26      32.73
0.237       992.14     987.58      33.36
0.235       991.61     987.05      32.21
0.234       991.60     987.04      32.36
0.234       990.74     986.18      32.09
0.234       992.16     987.60      32.73
0.234       991.46     986.90      32.21
0.235       991.78     987.22      32.62
0.235       991.46     986.90      32.36
0.234       991.60     987.04      32.52
0.235       991.09     986.53      32.34
0.234       992.02     987.47      32.66
0.233       992.63     988.07      32.18
0.233       995.49     990.93      32.33
0.233       994.91     990.36      32.08
0.233       995.29     990.73      31.96
0.233       994.77     990.22      31.77
0.234       995.24     990.68      32.03
0.234       995.19     990.63      32.61
0.234       995.07     990.51      31.93
0.235       995.14     990.59      32.48
0.233       994.80     990.24      31.84
0.234       994.87     990.31      32.18
0.234       995.06     990.50      32.08
0.234       994.67     990.11      32.06
0.235       994.74     990.18      32.25
0.237       995.98     991.42      32.35
0.236       984.73     980.17     165.85
0.236       970.31     965.75      18.38
0.237       959.50     954.95      20.71
0.236       951.14     946.58      23.29
0.236       944.84     940.29      26.19
0.233       943.19     938.63      31.20
0.235       951.90     947.34      42.62
0.235       985.48     980.92      89.64
0.247       997.76     993.20     358.47
0.290       976.23     971.67      68.27
0.247       975.41     970.86      32.99
0.247       978.50     973.95      32.80
0.236       979.25     974.70      31.95
0.236       979.03     974.47      31.73
0.236       978.80     974.25      31.83
0.236       978.77     974.22      31.90
0.237       978.08     973.52      31.97
0.237       978.23     973.67      32.23
0.238       977.84     973.28      32.23
0.237       977.81     973.25      32.06
0.234       977.46     972.91      31.42
0.233       976.60     972.04      31.21
0.233       976.73     972.17      31.70
0.233       976.77     972.21      31.00
0.234       975.11     970.56      31.16
0.234       975.40     970.84      32.59
0.233       974.86     970.30      31.25
0.235       974.72     970.17      31.38
0.237       974.09     969.53      31.73
0.237       973.73     969.17      31.94
0.237       974.16     969.61      32.03
0.235       972.99     968.43      31.24
0.235       973.43     968.87      31.31
0.234       972.47     967.91      31.17
0.237       972.51     967.96      31.98
0.237       971.54     966.98      31.97
0.236       971.39     966.83      31.88
0.235       971.38     966.82      31.21
0.237       970.79     966.24      31.84
0.236       970.64     966.08      31.39
0.235       970.17     965.62      31.39
0.233       969.71     965.16      31.15
0.234       969.38     964.83      31.12
0.236       969.51     964.95      31.53
0.234       969.64     965.08      31.71
0.235       969.61     965.06      31.77
0.234       969.53     964.97      31.35
0.235       969.20     964.64      31.22
0.234       969.03     964.47      31.33
0.234       968.46     963.91      31.39
0.234       968.65     964.10      31.28
0.234       967.05     962.49      31.16
0.234       967.22     962.67      31.50
0.234       967.25     962.70      31.12
0.234       967.44     962.88      31.46
0.234       967.23     962.68      31.41
0.235       967.39     962.83      31.43
0.234       967.83     963.27      31.18
0.235       967.70     963.14      31.48
0.235       967.44     962.88      31.55
0.233       970.75     966.19      31.87
0.232       970.44     965.88      30.91
0.233       970.96     966.41      31.12
0.233       970.95     966.39      31.23
0.233       970.57     966.02      31.10
0.232       970.77     966.21      31.34
