Watching PID 354608 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.216       459.11     452.54      21.83
0.215       459.11     452.54       2.50
0.215       459.11     452.27       0.24
0.215       459.11     454.64       1.02
0.212       459.11     454.64       2.47
0.210       459.11     454.64       2.39
0.209       459.11     454.64       0.24
0.210       459.11     454.64       0.24
0.208       467.84     463.23      22.35
0.217       728.35     723.75     279.64
0.226       757.55     752.95      83.07
0.224       785.92     781.32      82.36
0.224       813.56     808.96      81.99
0.235      1309.57    1304.96     533.55
0.253      1775.03    1770.42     380.36
0.261      1810.65    1806.05     100.82
0.262      1847.65    1843.04     101.54
0.258      1883.62    1879.01      99.59
0.257      1918.90    1914.29      99.21
0.257      1954.40    1949.80      99.44
0.261      1981.45    1976.84      99.38
0.262      1981.63    1977.03     101.40
0.259      1982.07    1977.46     102.51
0.263      1985.59    1980.98     102.78
0.261      1963.73    1959.12     117.29
0.262      1985.17    1980.56     273.31
0.261      2007.67    2003.07     535.10
0.270      1985.13    1980.52     394.57
0.270      1980.89    1976.29      66.96
0.258      1973.13    1968.53      70.41
0.259      1964.61    1960.00      75.73
0.261      1970.46    1965.85      73.99
0.261      1972.26    1967.66      74.35
0.258      1975.39    1970.78      73.62
0.304      1976.08    1971.48      74.55
0.265      1968.25    1963.64      72.14
0.261      1960.99    1956.38      73.15
0.260      1955.59    1950.99      74.21
0.261      1950.10    1945.49      71.49
0.261      1947.37    1942.76      72.38
0.260      1944.84    1940.24      71.29
0.260      1943.38    1938.78      72.86
0.258      1941.32    1936.71      71.55
0.261      1941.58    1936.97      75.09
0.262      1940.30    1935.69      73.77
0.262      1940.75    1936.14      74.24
0.263      1938.67    1934.06      74.41
0.263      1939.28    1934.67      73.71
0.261      1939.70    1935.09      75.46
0.263      1940.25    1935.64      74.01
0.263      1940.64    1936.03      77.94
0.262      1944.80    1940.19      75.02
0.265      1944.29    1939.68      74.63
0.265      1947.36    1942.76      73.22
0.264      1952.91    1948.30      72.23
0.265      1954.65    1950.04      70.86
0.264      1960.11    1955.50      72.91
0.265      1934.39    1929.78     227.29
0.269      1971.88    1967.28      73.16
0.268      1969.41    1964.81     204.35
0.269      1957.33    1952.72     201.19
0.273      1982.95    1978.34     204.02
0.297      1979.27    1974.66     147.60
0.271      1993.64    1989.03     214.47
0.274      1975.52    1970.91     252.69
0.296      1974.64    1970.03     417.22
0.274      1973.97    1969.36     149.25
0.268      1888.22    1883.62     137.43
0.266      1944.76    1940.15     234.62
0.269      1932.02    1927.42     294.09
0.272      1867.30    1862.69     171.27
0.269      1890.46    1885.85     199.62
0.267      1845.25    1840.64     249.71
0.268      1870.46    1865.86     164.97
0.265      1862.05    1857.44      82.16
0.265      1860.88    1856.27      80.68
0.264      1853.33    1848.72      78.22
0.268      1848.82    1844.21     106.76
0.264      1845.30    1840.69     106.12
0.262      1842.10    1837.50     124.22
0.264      1838.23    1833.62      75.29
0.262      1838.41    1833.80     111.20
0.325      1899.10    1894.49     133.21
0.265      1856.96    1852.35      93.05
0.265      1905.24    1900.64     248.15
0.263      1874.39    1869.79     229.84
0.323      1869.64    1865.03     549.33
0.266      1858.96    1854.35     645.40
0.264      1931.68    1927.07     664.53
0.266      1730.07    1725.46     650.83
0.278      1573.84    1569.23     901.93
0.264      1668.72    1664.11     660.07
0.267      1702.82    1698.21     830.14
0.245      1382.57    1377.97     220.28
0.249      1411.32    1406.71     167.65
0.248      1626.97    1622.36     327.44
0.261      1726.12    1721.51     267.63
0.262      1813.45    1808.84     399.54
0.261      1806.26    1801.65     616.62
